ACN,Party1_Role,Party2_Role,objective_summary,label
1744573,Flight Attendant,Flight Attendant,"The incident involved two flight attendants on board a flight. Flight Attendant 1 reported that Flight Attendant 2 refused to wear a mask during boarding and throughout the flight. Flight Attendant 1 expressed concern over the risk to passengers' and crew's health due to non-compliance with mask requirements. Flight Attendant 1 also highlighted the discomfort caused by the situation and the potential for conflict between crew members. To address the issue, Flight Attendant 1 suggested that masks should be mandated for all crew members unless there was a medical reason for exemption. The reported incident emphasized the importance of prioritizing health and safety measures to prevent further risks to the cabin environment and crew relations.",mask policy
1748935,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the improper use of a face mask during a flight. The flight attendant observed the passenger removing his mask multiple times despite being asked to comply with mask-wearing regulations. The passenger, who was sniffling and coughing and had consumed alcohol, initially followed instructions but repeatedly took off his mask. After landing, the passenger again removed his mask near other passengers and made a loud noise. The flight attendant intervened once more, reminding the passenger of the mask policy and warning that non-compliance could lead to issues with future boarding. No explicit solution was proposed beyond the reminder and warning.",mask policy
1748952,Flight Attendant,Other,"During a flight, a passenger (referred to as Passenger X) did not comply with the COVID-19 mask-wearing requirements despite being instructed multiple times by crew members, including Flight Attendants B and C. After being reminded by another flight attendant (referred to as ""I""), Passenger X temporarily complied but continued to remove his mask throughout the flight. The flight attendant informed Passenger X that a supervisor would address the issue upon deplaning. Additionally, the pilots were notified to contact the supervisor to ensure the behavior did not persist on the next flight. The incident was reported by the flight attendant, and the passenger was reminded of the mask policy but did not receive immediate further action during the flight.",mask policy
1749667,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the passenger's refusal to wear a face mask during the flight, despite multiple reminders. Initially, the passenger complied with the request to wear a mask but repeatedly removed it, including during the safety demonstration and while the aircraft was taxiing. The flight attendant escalated the issue by informing the flight deck, leading to the decision to return the aircraft to the gate. Upon arrival, the passenger was escorted off the plane, and the remaining passengers were apologized to. The flight resumed after the incident was resolved. The solution involved the removal of the non-compliant passenger and reassurance to other passengers about safety protocols.",mask policy
1749900,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the passenger's refusal to wear a face mask during the flight. The passenger was argumentative and claimed to have a disability, stating that they had informed the airline beforehand and believed the information was in their profile. However, the airline's records did not reflect this. The flight attendant and the captain repeatedly requested compliance with the airline's mask policy. Eventually, the passenger complied with the policy during the flight, resolving the situation.",mask policy
1751348,Flight Attendant,Other,"The incident began when Passenger X, complaining of motion sickness, requested medication which the flight attendant couldn't provide. X then asked for aspirin, which was given. During the flight, X used the restroom multiple times, each time without a mask, despite the attendant's instructions and three requests to wear one. Midway, X felt better but continued to refuse mask compliance, leading to the attendant reporting the refusal to authorities upon landing.",mask policy
1751362,Flight Attendant,Other,"The incident occurred during a flight when a passenger (Passenger X) expressed dissatisfaction with the airline's COVID-19 policies. Passenger X was upset because a passenger in front of her had removed their mask while drinking coffee, which she perceived as a violation of mask-wearing rules. The flight attendant explained that it is permitted for passengers to lower their masks while eating or drinking. Despite this explanation, Passenger X remained confused and continued to express her concerns.

The flight attendant attempted to address Passenger X's frustration by explaining that the flight was weight-restricted, which limited their ability to accommodate seat changes. The attendant also had the Customer Service Supervisor intervene to assist in resolving the situation. However, after the aircraft took off, Passenger X became upset again when two gentlemen in another row (row Y) took their seats, which had been moved at the gate. Passenger X questioned why she could not move while the gentlemen could, despite the gate staff having already adjusted their seating.

During the interaction, Passenger X raised her voice and became increasingly confrontational, citing concerns about her dying father and her fear of COVID-19 exposure. The flight attendant reassured her that the situation was being monitored and that no policy violations were occurring, but Passenger X dismissed the attendant's statements, stating she was unhelpful and demanded the attendant's name. The attendant reported the incident to the authorities at the gate upon arrival. No explicit resolution to the situation was provided in the records.",mask policy
1751900,Flight Attendant,Other,"A passenger did not wear a face mask despite being provided one by the flight attendant. The flight attendant instructed the passenger multiple times to properly wear the mask, but the passenger did not comply. After the third reminder, the flight attendant reported the incident to the flight deck.",mask policy
1752373,Flight Attendant,Other,"The incident began when a passenger refused to wear a face mask despite being requested by a Customer Service Agent (CSA) at the gate. The CSA informed the passenger that he could not fly without a mask, to which he initially agreed but subsequently did not comply. During the flight, the passenger continued to refuse, citing reasons such as not wanting to snack, despite being reminded multiple times by the flight attendant. The flight attendant confronted the passenger at least five times, emphasized the mask policy, and informed him that he was aware of it when purchasing the ticket. The passenger and his wife argued, leading the flight attendant to inform the captain. The captain contacted ZZZ1, marking the resolution of the incident.",mask policy
1752385,Flight Attendant,Other,"The incident involved a flight attendant (FA) and a passenger who refused to comply with face mask policies during a flight. The passenger initially boarded the plane without a mask but complied after being asked. The passenger was initially rowdy but did not cause significant issues until he began throwing almonds at another passenger. When asked to stop, he complied. However, throughout the flight, the passenger repeatedly removed his mask despite being asked multiple times by the flight attendant and another crew member. When the passenger attempted to argue against wearing the mask, claiming he had a test done and possibly a medical condition, the flight attendant questioned whether he had discussed this with a gate agent. The passenger responded with a threat, implying the flight attendant would not win. The flight attendant then contacted the cabin manager and informed the passenger that the mask policy was non-negotiable, leading to the passenger being met at the gate upon deplaning. After exiting the plane, the flight attendant felt unsafe due to a group of older and large men traveling with the disruptive passenger. The group boarded the same tram as the flight attendant and made loud comments about her enforcing mask policies. The flight attendant expressed a desire to feel safe and supported in her role.",mask policy
1752685,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant encountered two passengers, seated in rows XXA and XXB, who were not wearing masks during boarding. The attendant advised them to comply with the airline's mask policy. During a later compliance check, the attendant noticed that passenger XXB had his mask improperly positioned, resting on his chin. Despite repeated requests, XXB refused to adjust his mask, becoming agitated and yelling that he couldn't breathe. The attendant explained the policy's importance for safety, and eventually, XXB complied. Later, a couple seated in rows XXC and XXD informed the attendant that they felt uncomfortable near XXB and requested a seat change. The attendant suggested row YY, and the couple expressed gratitude. However, upon the attendant's departure, XXB removed his mask again. For the remainder of the flight, XXB kept his face covered with his hands, making it difficult for the attendant to confirm proper mask usage. The couple reported feeling unsafe, and the incident concluded with XXB's continued non-compliance, leaving the couple distressed.",mask policy
1752986,Flight Attendant,Other,"The incident involved a flight attendant and a passenger in seat 4X who repeatedly refused to comply with the airline's and FAA's mask policy. During the safety demonstration, the passenger was non-compliant and was reminded of the mask policy. Initially, he complied but later removed his mask during the flight, sneezing without it. The flight attendant reported the situation to the captain and issued a warning, asking the passenger to put his mask back on. The passenger complied temporarily but later fell asleep without his mask on, prompting the flight attendant to remind him again. Upon landing, the flight attendant informed the gate agent about the passenger, who in turn notified her supervisor. The passenger was reported to the authorities, and other passengers expressed concern about his behavior. The situation was resolved through repeated reminders and enforcement of the mask policy.",mask policy
1752999,Flight Attendant,Other,"On a flight, a passenger (XX) expressed concern to the flight attendant about four other passengers (XY, XZ, YX, YY) not wearing masks while eating or drinking. The flight attendant explained that masks can be removed during meals and drinks. Despite this, XX insisted the others weren't complying. The flight attendant offered to move XX to another seat or provide a new mask, but XX declined. The situation was resolved when the other passengers complied after being asked by the flight attendant.",mask policy
1753172,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant observed passengers removing their face masks while ordering drinks, despite an announcement requesting they keep masks on until service was completed in their row. The flight attendant utilized a menu book as a sign card for communication, encouraging passengers to point to their selections instead of removing masks. Despite this effort, passengers disregarded the announcement, leading to the flight attendant managing the situation. The proposed solution involved using the menu as a communication tool to minimize mask removal.",mask policy
1753506,Flight Attendant,Other,"The incident involved a flight attendant and a deadheading pilot. The pilot, seated in the passenger section, did not wear a face mask properly throughout the flight. The flight attendant intervened, asking the pilot to comply. Initially, the pilot reacted with a concerned look but eventually put on the mask. The flight attendant expressed frustration about enforcing the policy on company employees and suggested that the pilot should be reminded of the rules and warned about potential penalties for non-compliance. A flight attendant reported an incident where a deadheading pilot did not adhere to the face mask policy. The attendant had to intervene, and the pilot complied after initially appearing concerned. The attendant highlighted their discomfort in enforcing the policy on fellow employees and proposed that the pilot be informed of the rules and potentially warned about losing benefits for non-compliance.",mask policy
1753511,Flight Attendant,Other,"An incident occurred on a flight involving a flight attendant (Party1) and a mother with two young children (Party2) regarding the mandatory use of face masks. The conflict arose when the mother and her children were found not wearing face masks, despite the flight's policy requiring all passengers to do so throughout the journey. The mother initially claimed she was unaware of the mask policy and cited a medical condition as a reason for non-compliance. The flight attendant provided masks from the galley, but the mother repeatedly refused to comply, arguing that her child kept breaking the mask. The attendant explained the policy, the importance of safety, and the potential consequences of non-compliance, such as the flight being delayed. The mother also mentioned she wasn't informed at the gate, to which the attendant explained the procedure for medical exemptions. Despite these discussions, the mother continued to refuse, leading the flight attendant to inform the captain, who made a public announcement about the mask policy. The mother's resistance persisted, with her son eventually stating he found the mask enjoyable, while she loudly disagreed. The mother's refusal to comply with the mask policy led to the incident being reported. The flight completed its journey, but the mother's actions highlighted a compliance issue that the crew had to address during the flight.",mask policy
1753512,Flight Attendant,Other,"A non-revenue passenger failed to adhere to the face mask policy, initially wearing the mask incorrectly and not covering their nose and mouth. The flight attendant first made a general policy announcement. When the passenger did not comply, the attendant approached them, instructing proper mask usage. The passenger briefly complied but later removed the mask improperly without eating or drinking. Temporary compliance was achieved, but the attendant expressed concerns about the increasing responsibility of enforcing policies, particularly among non-revenue passengers who are expected to know the rules. This incident highlighted broader issues of non-compliance, indicating a growing concern for the flight attendant regarding their role in such enforcement.",mask policy
1753517,Flight Attendant,Other,"The incident occurred during a flight when two passengers in row XY were observed by the flight attendant not complying with the face mask rules. Their masks were present but not worn properly, which caused another passenger to become uncomfortable. This passenger confronted the crew in the galley, expressing dissatisfaction with the perceived leniency in enforcing the mask rule. The flight attendant addressed the situation by issuing a final warning to the passengers regarding mask compliance before the flight concluded.",mask policy
1753680,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant repeatedly requested a passenger to comply with the FAA's face mask policy. Despite multiple requests, the passenger ignored the instructions and responded with hostility and inappropriate language during the third attempt. The flight attendant documented the passenger's behavior due to their refusal to follow safety regulations and their disruptive demeanor. No specific resolution was proposed in the context provided.",mask policy
1753811,Flight Attendant,Other,"An incident occurred involving a passenger, identified as Passenger X, who repeatedly failed to comply with the airline's face mask policy during a flight. The flight attendant (F/A B) observed Passenger X without a face mask during boarding and reminded him to wear it. Initially compliant, Passenger X later removed his mask again during the safety demonstration. The flight attendant warned him that wearing a mask was a condition for flying and reiterated this during the flight when Passenger X was observed without his mask, despite previous reminders. The flight attendant informed the pilots and considered whether to allow Passenger X to continue his journey, as he was connecting to another flight. Passenger X eventually complied after further intervention, but the flight attendant expressed concerns about existing policies and suggested the need for improved procedures to handle such situations more effectively. Passenger X's repeated non-compliance with face mask policy despite multiple reminders. Initial compliance, subsequent non-compliance, and repeated warnings by flight attendants, leading to notification of the flight deck. Passenger X complied after further intervention, but concerns about handling non-compliant passengers were raised. Enhanced policies and procedures to improve coordination between flight attendants, pilots, and station workgroups.",mask policy
1754018,Flight Crew,Flight Attendant,"The incident involved a conflict between the flight crew and flight attendants regarding the safety protocols for wearing face coverings in the cockpit. Here's a concise summary: During the flight, the First Officer requested a Lavatory break. The Lead Flight Attendant insisted that no flight attendant would enter the cockpit unless the remaining pilot wore a face covering. The Captain complied but was angered, feeling it was unprecedented and unsafe. The Captain highlighted safety issues with face coverings in the cockpit, citing potential problems with oxygen masks, communication with ATC, and fogging of glasses. These concerns were particularly acute at FL400, where quick response times are critical. The use of a face covering muffled communication, leading to difficulties in contacting ATC and the Lead FA, further complicating the situation. Post-landing, the debrief with FAs became confrontational. FAs believed the Captain was violating safety protocols by not wearing a face covering and didn't understand the Captain's authority as PIC. The Captain emphasized the need for clear company policies on face coverings in the cockpit, noting that current COVID-19 guidelines don't address this specific scenario. They stressed the importance of recognizing the PIC's authority and the hazards face coverings pose in the cockpit environment. In conclusion, the incident underscored the need for improved communication, policy clarity, and understanding of safety protocols among all crew members.",mask policy
1754084,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant and the Captain regarding the Captain's failure to wear a face mask in accordance with established protocols. The Captain repeatedly neglected to wear a face mask during multiple instances, including bathroom breaks and cockpit access, despite reminders from the Flight Attendant. The Captain was observed without a mask on several occasions, leading the Flight Attendant to intervene each time. Despite reminders and the presence of passengers, the Captain did not comply. Upon landing, the Captain exited the cockpit without a mask, though he had one in his possession. The Captain acknowledged his oversight, explaining he had forgotten, but did not immediately don the mask. The First Officer consistently adhered to the face mask policy, contrasting with the Captain's actions. No specific solution was proposed during the incident, but the Flight Attendant's interventions highlighted the need for policy enforcement.",mask policy
1754089,Flight Attendant,Other,"A flight attendant encountered a passenger who repeatedly failed to comply with mask-wearing regulations and other cabin behavior guidelines. The passenger, identified as X, was reminded multiple times before takeoff to stow her belongings and wear her mask. During the flight, Passenger X disregarded these instructions, lying across seats and removing her mask. She also engaged in painting her toenails, despite being asked to stop due to fumes bothering others. When addressed, Passenger X became confrontational, raising her voice and refusing to comply. The flight attendant and crew, including the Chief Attendant, took steps to mitigate the situation, offering alternative seating to affected passengers. Passenger X eventually complied with mask requirements for the remainder of the flight but quickly left the aircraft upon landing. The flight attendant emphasized that such behavior should not be tolerated, prioritizing the comfort and safety of all passengers and crew.",mask policy
1754493,Flight Attendant,Flight Crew,"The incident occurred during the safety demonstration when a deadheading pilot abruptly left his seat, pushing the flight attendant aside to use the lavatory. The pilot exhibited signs of distress, with a flushed face, watery eyes, and severe coughing. Upon noticing this, the flight attendant informed the captain, who instructed her that no action would be taken unless the pilot removed his mask. The pilot remained in the lavatory throughout the demonstration. Faced with the situation, the flight attendant felt compelled to halt the safety demonstration to prioritize passenger safety, despite the captain's stance, as stopping the demo was her responsibility to ensure everyone's well-being.",mask policy
1754496,Flight Attendant,Other,"During a flight, a passenger refused to wear a face mask properly despite being prompted by a flight attendant. The passenger initially disregarded the request, arguing that there was no need to wear the mask. After being reminded again, he damaged the mask and claimed he could not wear it. The flight attendant offered an additional mask, but the passenger continued to refuse, stating he would not wear it unless a ventilator was available. Despite multiple attempts to address the situation, the passenger remained non-compliant, and the flight attendant was unable to resolve the issue. No further action was taken, and the incident concluded without a resolution.",mask policy
1754500,Flight Attendant,Other,"The incident began when a passenger moved to an exit row seat without proper briefing, leading to a series of actions that drew attention from the flight crew. The process involved the flight attendant addressing the passenger's movement, confiscating an open beer, and issuing a mask warning. The passenger's inappropriate comments were reported by other passengers post-flight. The result included confiscation of the beer, a mask warning, and subsequent reports of the passenger's behavior, with no signs of intoxication observed. The flight crew handled the situation by monitoring the passenger and ensuring compliance with safety regulations.",mask policy
1754507,Flight Attendant,Other,"The incident occurred during a flight when a family repeatedly refused to comply with face mask regulations. The flight attendant instructed them multiple times, both during boarding and in the air. A passenger lodged a complaint, citing the family's lack of compliance, with the family explaining they were eating. The flight attendant reported the issue to authorities. No solution was proposed in the context.",mask policy
1754509,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant noticed a passenger coughing without a properly worn face mask. The attendant approached the sleeping passenger politely to remind him to cover his mouth and nose, waking him up. The passenger later went to the bathroom but was still non-compliant, with his nose uncovered. Upon returning, he expressed his upset, arguing that others were eating and drinking, so it was acceptable. The flight attendant reiterated the importance of mask compliance for safety, but the passenger dismissed her explanation and remained non-compliant. The attendant stood by her actions, emphasizing the necessity of adhering to health and safety protocols. The passenger's behavior did not change, and the situation remained unresolved.",mask policy
1754883,Flight Attendant,Other,"During a flight, a passenger (Passenger X) assigned to seat XX3 refused to comply with the face mask policy despite being granted a special exemption to remove the mask for brief intervals. The incident began when the flight attendant noticed Passenger X without a mask during boarding. The Gate Agent, who had not briefed the flight crew on any exemptions, initially denied knowing about one. Passenger X presented a boarding pass with an ink-written exemption and a letter stating his disability. Despite the Gate Agent's initial approval, the flight attendant insisted on consulting the Captain, who confirmed that an exemption was needed specifically for the flight. The Gate Agent then retrieved a record confirming the exemption, allowing Passenger X to remove the mask for short periods. However, during the 2.5-hour flight, Passenger X repeatedly ignored the mask policy, often only covering his chin instead of his nose and mouth. Compounding the issue, Passenger X's disruptive two-year-old child coughed and sneezed throughout the flight, and Passenger X cited anxiety as a reason for non-compliance. Despite the exemption, Passenger X showed total disregard for the mask rules, requiring multiple reminders from the flight crew. An exemption was granted for Passenger X to remove the mask for specified intervals. However, Passenger X failed to adhere to the exemption, leading to repeated reminders and non-compliance during the flight.",mask policy
1755142,Flight Attendant,Other,"The incident occurred during a flight when a passenger refused to wear a face mask despite being requested to do so by the flight attendant and another crew member. The passenger initially boarded the aircraft wearing a mask but removed it during the flight. The flight attendant reminded the passenger that wearing a face mask was part of the safety protocols in place due to the ongoing global pandemic. The passenger stated that she could not wear the mask for an extended period. The flight attendant emphasized the importance of compliance for the safety and well-being of all passengers and crew. The passenger continued to refuse, citing discomfort. The flight attendant suggested that a medical exemption would require a medical clearance from a doctor and a negative COVID-19 test within 72 hours of the flight. Despite these efforts, the passenger did not comply, resulting in the flight attendant having to repeatedly attend to her requests for assistance.",mask policy
1755420,Flight Attendant,Other,"The incident involved a passenger who failed to adhere to the face mask policy on a flight. During boarding, the flight attendant noticed the passenger's mask was off and requested compliance. Post-takeoff, the passenger lowered her mask below her nose despite being asked again. The passenger frequently removed the mask while eating and drinking, contrary to the brief allowance stated in the announcement. After multiple requests and a final warning, the passenger became disrespectful and accused the attendant of restricting her eating and drinking. As a result, the flight attendant contacted the pilots to summon a supervisor, seeking to address the passenger's non-compliance through higher intervention.",mask policy
1755878,Flight Attendant,Other,"The incident involved a flight attendant and a passenger on board a flight. During the final descent, the flight attendant noticed that the passenger in seat XX1 was not wearing a face mask, had his seatbelt unfastened, and had his seat reclined. The flight attendant politely requested compliance with the mask policy and instructed the passenger to prepare for landing by buckling his seatbelt and adjusting his seat to an upright position. The passenger refused, shaking his head, putting his fingers in his ears, and repeatedly saying, ""No, I am not going to wear my mask right now."" Despite the flight attendant's repeated requests, the passenger ignored her instructions. The passenger's flightmate intervened, urging him to comply with the seatbelt and seat position requirements. The passenger, however, continued to refuse, stating he would not wear his seatbelt and wanted to go to the bathroom. The flight attendant asked the flightmate if the passenger was okay, to which she responded, ""Yes,"" but then firmly instructed the passenger to buckle his seatbelt and adjust his seat. The passenger eventually complied with the seatbelt and seat position but verbally refused to wear the mask. The flight attendant then requested the flightmate's assistance in persuading the passenger to put on his mask, explaining that refusal to comply with the mask policy could result in the passenger being banned from flying. Despite these efforts, the passenger persisted in his refusal. The flight attendant informed both passengers that the Captain and Gate Agent would be notified of the passenger's refusal to comply with the mask policy, and appropriate actions would be taken. Upon arrival, the Gate Agent spoke to the passenger, who refused to engage in conversation. The flightmate, however, stated that the passenger refused to wear the mask because he ""couldn't hear"" and was ""sleeping."" These claims were later determined to be untrue. The incident resulted in the passenger's refusal to comply with the mask policy, leading to potential consequences such as being banned from future flights. No resolution was explicitly mentioned, but it is implied that the passenger's actions would be addressed by the authorities.",mask policy
1755891,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2). During the safety demonstration, the flight attendant (FA X) noticed that the passenger in seat X1 was not wearing a face mask properly, despite being asked twice. The passenger was on a phone call after the aircraft doors had closed. The flight attendant went to the passenger and instructed them to wear the mask correctly, as it was not covering their nose. The passenger did not comply, prompting the flight attendant to issue a warning. The crew decided not to tolerate the passenger's behavior to prevent potential escalation during the flight. No further details about the resolution or additional actions were provided.",mask policy
1756030,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (FA) and a passenger regarding compliance with the face mask policy during a flight. The FA noticed a child, who was required to wear a mask, without one and requested the child to put it on. Initially, the child complied, but later, both the child and the adult accompanying her removed their masks despite being reminded multiple times. The flight was short, so the FA informed the captain upon arrival about the passenger's non-compliance. The captain agreed that a supervisor was needed and made an announcement reiterating the mask requirement. Despite these efforts, the passenger deplaned without a mask, but quickly put it back on after being observed by the captain. The station manager, who was informed, had a conversation with the passenger and flagged her record. However, the passenger was later seen in baggage claim without a mask again.",mask policy
1756365,Flight Attendant,Other,"The incident occurred when a mother and her X-year-old child boarded the aircraft without the child wearing a mask. Despite the gate agents informing the mother that the child needed to wear a mask, the child refused, and the mother was unable to comply due to the child's distress. The flight attendant attempted to resolve the situation by offering a cookie to the child and moving the mother and child to a different seat to minimize discomfort for other passengers. The mother, who appeared stressed and emotional, was empathized with by the flight attendant, who acknowledged the challenges of the situation. The flight attendant also questioned the enforceability of mask policies for young children, especially those who may have disabilities. The situation was ultimately resolved without further action, as the mother and child were reseated away from other passengers, and the flight attendant sought guidance from the captain and duty officer. The flight attendant proposed the need for a more flexible mask policy for children, particularly those with disabilities.",mask policy
1756370,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a family of passengers who did not comply with the mask policy during the flight. The family frequently removed their masks, sometimes claiming they were drinking, despite not actually drinking. The flight attendant repeatedly reminded them of the policy, but they disregarded it, often putting their masks on only when crew were nearby and removing them afterward. This behavior posed a safety risk, leading the flight attendant to recommend a strict enforcement of CDC guidelines, suggesting the family should not fly until they comply.",mask policy
1756372,Flight Attendant,Other,"A group of passengers, including Passenger X, boarded a flight without their face masks properly covering both their nose and mouth. The flight attendant initially requested compliance with the mask policy, but the passengers complied reluctantly, only to remove the masks again after seating. The attendant informed another crew member, who reinforced the policy, but the passengers continued to defy the rules, albeit partially covering their faces. Due to the flight's short duration, the crew was limited in their ability to monitor compliance. The flight attendant suggested that passengers either adhere to the policy or refrain from flying until the requirement is lifted. Additionally, the attendant notified ground staff before boarding was completed.",mask policy
