ACN,Party1_Role,Party2_Role,objective_summary,label
1748573,Flight Attendant,Other,"The incident occurred when a Flight Attendant rearranged passengers to comply with COVID-19 guidelines, which led to a rapid sequence of events. During this process, the Flight Attendant failed to brief the emergency exit rows before the cabin door was closed, despite being reminded to do so. As a result, the briefing took place after the door was closed but before the safety demonstration, potentially deviating from standard procedures. The outcome highlighted the need for careful adherence to both passenger management and safety protocols during emergencies.",communication issues
1750764,Flight Crew,Flight Attendant,"During the climbout from ZZZ after takeoff at 2,500 feet MSL, the flight crew noticed a significant decrease in airflow through the flight deck vents. The Captain adjusted the temperature selectors to full cold due to the extremely hot and humid conditions at ZZZ. Both the Captain and the First Officer (FO) believed the air conditioning systems had iced up based on prior experience. The FO then increased the temperature settings to attempt to melt any ice, and airflow returned to normal shortly afterward. At the same time, the flight deck received an interphone call from Flight Attendant 1 (FA1), who reported that hot air was flowing into the cabin and that it smelled like ""dirty socks."" The FO assured FA1 that the temperature would be adjusted and instructed her to call back if the issue persisted. The airflow and temperature in both the flight deck and cabin subsequently returned to normal, and the flight continued to its destination, ZZZ1, without further incident. Following the flight, the Captain discovered evidence of a bird strike on the right engine during the post-flight walk-around, including feathers embedded in the bypass fan blades and core compressor blades. During the ride to the hotel, other flight attendants (FA2, FA3, and FA4) reported that they had called FA1 during the initial climbout and detected smells resembling ""burnt chicken,"" ""cooked chicken,"" or a ""burnt bird strike"" odor. However, FA1 only described the smell as ""dirty socks"" when contacting the flight deck. The Captain emphasized that had he been aware of the more specific descriptions provided by the other flight attendants, his decision to continue to ZZZ1 might have been different, as the smells could have indicated a more serious issue such as engine damage or failure. The Captain highlighted the importance of clear and accurate communication among all crew members. He suggested that flight attendants should relay specific and precise observations to the flight deck to ensure that potential issues are fully understood and addressed. This could prevent more serious consequences, such as engine failure or other safety risks.",communication issues
1751372,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant noticed an infant car seat placed in the middle of the seating area during the beverage service. The flight attendant apologized for missing the car seat during boarding and requested that it be moved to the window seat for safety reasons, as rear-facing car seats must be positioned there during takeoff, taxi, and landing. The passenger, initially cooperative, became increasingly combative during descent when the attendant repeated the request. The flight attendant emphasized the safety regulations and the importance of compliance, while the passenger expressed frustration over not being informed of the requirement prior to takeoff. Despite the conflict, the passenger eventually moved the car seat to the window as instructed. The flight attendant acknowledged the passenger's concerns but reiterated that such situations can arise despite efforts to address them during boarding. The incident was resolved with the car seat in compliance, though the passenger remained upset. The synopsis notes that the pandemic has increased stress and anxiety among passengers, potentially contributing to the tension.",communication issues
1752385,Flight Attendant,Other,"The incident involved a flight attendant (FA) and a passenger who refused to comply with face mask policies during a flight. The passenger initially boarded the plane without a mask but complied after being asked. The passenger was initially rowdy but did not cause significant issues until he began throwing almonds at another passenger. When asked to stop, he complied. However, throughout the flight, the passenger repeatedly removed his mask despite being asked multiple times by the flight attendant and another crew member. When the passenger attempted to argue against wearing the mask, claiming he had a test done and possibly a medical condition, the flight attendant questioned whether he had discussed this with a gate agent. The passenger responded with a threat, implying the flight attendant would not win. The flight attendant then contacted the cabin manager and informed the passenger that the mask policy was non-negotiable, leading to the passenger being met at the gate upon deplaning. After exiting the plane, the flight attendant felt unsafe due to a group of older and large men traveling with the disruptive passenger. The group boarded the same tram as the flight attendant and made loud comments about her enforcing mask policies. The flight attendant expressed a desire to feel safe and supported in her role.",communication issues
1753511,Flight Attendant,Other,"An incident occurred on a flight involving a flight attendant (Party1) and a mother with two young children (Party2) regarding the mandatory use of face masks. The conflict arose when the mother and her children were found not wearing face masks, despite the flight's policy requiring all passengers to do so throughout the journey. The mother initially claimed she was unaware of the mask policy and cited a medical condition as a reason for non-compliance. The flight attendant provided masks from the galley, but the mother repeatedly refused to comply, arguing that her child kept breaking the mask. The attendant explained the policy, the importance of safety, and the potential consequences of non-compliance, such as the flight being delayed. The mother also mentioned she wasn't informed at the gate, to which the attendant explained the procedure for medical exemptions. Despite these discussions, the mother continued to refuse, leading the flight attendant to inform the captain, who made a public announcement about the mask policy. The mother's resistance persisted, with her son eventually stating he found the mask enjoyable, while she loudly disagreed. The mother's refusal to comply with the mask policy led to the incident being reported. The flight completed its journey, but the mother's actions highlighted a compliance issue that the crew had to address during the flight.",communication issues
1753680,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant repeatedly requested a passenger to comply with the FAA's face mask policy. Despite multiple requests, the passenger ignored the instructions and responded with hostility and inappropriate language during the third attempt. The flight attendant documented the passenger's behavior due to their refusal to follow safety regulations and their disruptive demeanor. No specific resolution was proposed in the context provided.",communication issues
1754018,Flight Crew,Flight Attendant,"The incident involved a conflict between the flight crew and flight attendants regarding the safety protocols for wearing face coverings in the cockpit. Here's a concise summary: During the flight, the First Officer requested a Lavatory break. The Lead Flight Attendant insisted that no flight attendant would enter the cockpit unless the remaining pilot wore a face covering. The Captain complied but was angered, feeling it was unprecedented and unsafe. The Captain highlighted safety issues with face coverings in the cockpit, citing potential problems with oxygen masks, communication with ATC, and fogging of glasses. These concerns were particularly acute at FL400, where quick response times are critical. The use of a face covering muffled communication, leading to difficulties in contacting ATC and the Lead FA, further complicating the situation. Post-landing, the debrief with FAs became confrontational. FAs believed the Captain was violating safety protocols by not wearing a face covering and didn't understand the Captain's authority as PIC. The Captain emphasized the need for clear company policies on face coverings in the cockpit, noting that current COVID-19 guidelines don't address this specific scenario. They stressed the importance of recognizing the PIC's authority and the hazards face coverings pose in the cockpit environment. In conclusion, the incident underscored the need for improved communication, policy clarity, and understanding of safety protocols among all crew members.",communication issues
1754507,Flight Attendant,Other,"The incident occurred during a flight when a family repeatedly refused to comply with face mask regulations. The flight attendant instructed them multiple times, both during boarding and in the air. A passenger lodged a complaint, citing the family's lack of compliance, with the family explaining they were eating. The flight attendant reported the issue to authorities. No solution was proposed in the context.",communication issues
1754702,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FA A and FA B) during the boarding and pre-flight preparation process. The conflict arose due to discrepancies in their communication and adherence to established procedures. FA A restricted passengers from using the forward galley during boarding, causing congestion and delays. FA B attempted to manage the boarding process at the 1L door but was hindered by FA A's actions, leading to a slower boarding procedure. After boarding was underway, FA A prematurely closed the boarding door and armed the doors without ensuring all bags and overhead bins were secured. When FA C, another flight attendant, attempted to address this by making an All Call, FA A hung up the phone and failed to complete the required COVID-19/mask announcement. FA A admitted to knowing that another flight attendant would have to make the announcement, as she was not going to do so. This resulted in confusion and a potentially hazardous situation, as the flight deck door was closed, creating the impression that the cabin was ready for takeoff when it was not. The incident concluded with FA A's alleged procedural violations and communication issues being brought to light, necessitating corrective action, such as addressing the FARs and procedures she may have violated. The situation created a chaotic and unsafe environment for both passengers and crew.",communication issues
1758347,Flight Attendant,Other,"The incident involved a passenger who demonstrated multiple instances of non-compliance with the flight's mask policy and safety procedures. The passenger initially failed to wear a mask upon boarding and required repeated reminders from the flight attendant to do so. During the flight, the passenger also disregarded the seatbelt sign and did not properly secure his seatbelt on multiple occasions. Additionally, during turbulence on final approach, the passenger moved seats despite being instructed to remain seated, which posed a safety risk. The flight attendant reprimanded the passenger for this behavior upon landing, and the passenger was subsequently prohibited from flying with the airline in the future due to his disregard for safety protocols.",communication issues
1758920,Flight Crew,Flight Attendant,"The incident involved a conflict between a flight attendant (FA) and the flight crew of an air carrier. The FA reported being distracted during takeoff due to addressing passengers' improper mask usage, which prevented him from securing the galley and completing his pre-departure tasks. The FA spilled coffee on his electronic devices but was not physically injured. The flight crew acknowledged the issue and expressed that the FA should have focused on pre-takeoff preparations rather than mask compliance at that time. The flight crew also admitted to failing to monitor the cabin chime and the FA's public address announcement, contributing to the oversight. As a result, the flight crew resolved to be more diligent in adhering to protocols and monitoring cabin communications in the future.",communication issues
1759026,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant failed to properly brief an exit row passenger due to the passenger's late arrival. The flight attendant completed the initial passenger address (PA) and safety briefing after all passengers boarded. However, seat XX2 remained unoccupied during this time. The flight attendant secured the forward portion of the aircraft, dealing with two passengers in seats Y1 and Y3, who had their tray tables down and carry-on items in the aisle. She instructed them to stow their items and continued forward. As she moved forward, three additional passengers boarded, including a gentleman and two others traveling together. The flight attendant informed the gentleman and the two travelers about empty rows at the back of the aircraft. She observed the two travelers move to the back but noticed the gentleman sitting down. During the safety demonstration, the flight attendant was distracted by addressing unresolved issues in row X, including carry-on items and passengers not wearing facial coverings. She did not notice the gentleman during this time. After the aircraft reached 10,000 feet and the cabin crew began serving snacks, the flight attendant noticed that the gentleman had not been sitting in seat XX2, where he was initially briefed. She located him in seat XX3 and his wife in seat YY2, where they had moved after boarding. The flight attendant provided a safety briefing to the gentleman at that time. The flight attendant ultimately addressed the oversight by briefing the gentleman and his wife after noticing their reseating. No further issues were reported.",communication issues
1759034,Flight Attendant,Other,"The incident involved a passenger, identified as Passenger X, who did not comply with three safety regulations on the flight. Specifically, Passenger X failed to fasten his seatbelt three times before the aircraft door was closed, did not place his carry-on item under the seat as instructed, and improperly wore his face covering, leaving it below his nose and mouth. The flight attendant repeatedly requested compliance, adjusting the face mask and carry-on placement. Despite these efforts, Passenger X continued to disregard the instructions after the door was closed. As a result, the flight attendant informed another crew member, Flight Attendant A, about the situation. No further action or proposed solution was mentioned in the report.",communication issues
1760561,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",communication issues
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",communication issues
1762188,Flight Crew,Flight Attendant,"The incident involved a Flight Attendant who worked despite being unwell, having symptoms like back pain, weakness, headaches, and nausea, which were later diagnosed as COVID-19. The Flight Attendant failed to inform the Pilot in Command (PIC) and the First Officer about her condition, leading to her working while sick. As a result, the PIC became ill with chest congestion and a cough after the trip. The Flight Attendant had been misdiagnosed with a sinus infection before the trip. The PIC emphasized the need for crew members to communicate any health issues and not work if unfit, to prevent compromising safety protocols and crew health. The outcome highlighted the importance of adhering to safety guidelines to protect passengers and crew.",communication issues
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",communication issues
1763134,Flight Attendant,Other,"The incident occurred when a flight attendant noticed a passenger, identified as Passenger in XX2, not wearing a face mask during the flight. The attendant approached the passenger, who was asleep, and attempted to enforce the face mask policy. The passenger responded by explaining that he had recently undergone surgery on his nose for cancer and that wearing a mask caused him pain. Despite the attendant's apologies and attempts to explain the policy, the passenger became increasingly argumentative. Recognizing that the situation was escalating and could potentially lead to further conflict, the attendant decided to discontinue the conversation. The attendant then informed another flight attendant, A, about the situation. Together, they concluded that issuing a warning to the passenger might escalate the situation further, especially since there were only 40 minutes of flight time remaining. No other passengers had raised complaints about the individual at that point. The flight attendant ultimately chose not to take further action, opting instead to monitor the situation and address it only if a complaint was received.",communication issues
1763137,Flight Attendant,Other,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",communication issues
1765120,Flight Attendant,Flight Crew,"The incident involved a conflict between the Flight Attendant (Party1) and the Flight Crew (Party2). The Captain announced during a briefing that he would not wear a mask in the cockpit, regardless of whether a Flight Attendant was present or not. He also admitted the possibility of forgetting to wear a mask when entering the cabin. Upon questioning this by the Flight Attendant, the Captain stated he would issue a directive, which the crew was instructed to follow. The outcome resulted in compliance with the Captain's directive, though no specific resolution to the underlying issue was provided.",communication issues
1765287,Flight Attendant,Other,"During a flight, a flight attendant encountered two passenger requests that led to a challenging situation. First, a passenger sought a different seat due to discomfort sitting next to someone unknown. The flight attendant attempted to find an alternative but found none available. Second, another passenger's seat would not recline, as it was located in front of an exit row. The flight attendant explained this and suggested a later flight option, as no other seats were available. While managing these requests, the flight attendant neglected to brief the exit row passengers, a crucial safety procedure. Mid-flight, she realized this oversight and promptly briefed the exit row passengers, who agreed to their seats. The cause of the incident was attributed to work overload from handling multiple requests simultaneously. The flight attendant resolved the issue by briefing the exit row passengers mid-flight, ensuring safety standards were met. This incident underscores the importance of balancing multiple tasks and adhering to safety protocols, even under pressure.",communication issues
1767894,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and a passenger (Party2). The passenger, a young man with a chronic cough and asthma, was seated in seat X6 without a mask. His father was also present. The attendant requested the passenger to wear a mask per policy, explaining that the father cited asthma as a reason. The father mentioned the inhaler was in the overhead bin but declined help retrieving it. Twenty minutes later, the attendant noticed the passenger still wasn't wearing a mask and asked again. The passenger became agitated, asked for the attendant's name, and threatened to write a disparaging letter. Despite the attendant's reminders, the passenger remained unmasked throughout the flight. The attendant reported the incident, noting no policy exceptions for unmasked passengers over 2 years old. The outcome was the passenger's non-compliance and the attendant's report.",communication issues
1768765,Flight Attendant,Flight Crew,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",communication issues
1769359,Flight Attendant,Other,"The incident occurred during a pilot break when the cockpit door was open. Two passengers, X1 and X3, were non-compliant with the face mask policy, with X1 coughing frequently and X3 wearing a mask improperly. X1 stood and opened an overhead bin, prompting the flight attendant to instruct him to sit. X1 questioned the instruction, and X3 commented on the seatbelt sign being off, both expressing frustration. Other passengers, particularly those at X5 and X6, expressed concern due to X1's coughing. The flight attendant sought and received agreement from other passengers to remain seated during the break. The result was the flight attendant reporting the non-compliant passengers.",communication issues
1769363,Flight Attendant,Ground Personnel,"The incident occurred due to technical difficulties faced by the flight attendant, who was unable to communicate with ground personnel because her tablet malfunctioned and there were no available jet bridge or plane phones. This communication breakdown led to a delay in providing an aisle chair for a connecting passenger, causing three passengers to remain on the aircraft longer than expected. The flight attendant expressed regret for the delay and suggested that ensuring access to jet bridge phone numbers could prevent future issues. To address the communication challenges, it was recommended that every flight be equipped with jet bridge phone numbers to facilitate timely communication with ground agents, thereby improving customer service and ensuring timely passenger deplaning.",communication issues
