ACN,Party1_Role,Party2_Role,objective_summary,label
1937157,Flight Crew,Flight Attendant,"The incident arose from a miscommunication between the flight captain and a flight attendant regarding the handling of a smart bag. Contributing factors included the inexperience of the new ops agent and flight attendant, as well as the captain's distraction while retrieving food, leading to a lack of direct involvement in the bag's handling. The flight attendant initially gate-checked the smart bag, which was later identified as requiring special handling. The ops agent retrieved the bag from the cargo area after being notified. During the flight, the captain noticed the bag in the cabin and pointed out the policy violation. The flight attendant acknowledged the mistake, and the bag's handling was corrected. The smart bag was erroneously loaded into the cargo compartment but was later moved to the passenger cabin. The incident highlighted the need for improved communication and involvement by the captain, especially when dealing with safety-sensitive items like smart bags. The captain reflected on the need to be more involved in the handling of such items and recognized the impact of new staff and distractions on communication. This awareness serves as a lesson for future operations.",between attendant and crew
1943492,Flight Attendant,Flight Crew,"The incident involved a hard landing followed by a tail strike, causing the aircraft to skid aggressively on the runway. After passengers deplaned, the initial pilots departed without debriefing the flight attendant. The new Captain was informed about the tail strike and subsequent leak. Maintenance attempted repairs but couldn't fix the issue, leading the Captain to decide against using the aircraft further. As a result, the plane was deferred, and a new aircraft was used.",between attendant and crew
1787885,Flight Attendant,Ground Personnel,"The incident involved a conflict between a flight attendant and ground personnel during the deplaning process of a full flight. The cleaning crew requested early access to clean the first-class section before all passengers had deplaned, which the flight attendant initially refused. This led to tension, as the cleaning crew and a gate agent, who arrived without a face mask, displayed an attitude. The flight attendant emphasized the importance of passenger safety and deplaning efficiency, citing stress from COVID-related protocols and passenger concerns. After deplaning was complete, the crew faced delays in retrieving their belongings, and the flight deck remained inaccessible. The flight attendant acknowledged potential oversights and expressed a commitment to follow procedures, highlighting the need for safe and efficient passenger experiences.",between attendant and crew
1788734,Flight Attendant,Ground Personnel,"The incident occurred after the aircraft arrived at the gate. The flight attendant requested the incoming cleaning crew to wait before boarding, as passengers were still deplaning, including those needing wheelchairs, and social distancing protocols were in place. The cleaners refused, citing instructions to proceed immediately. The captain reinforced the need to wait, explaining that pandemic procedures prevent quick turnaround and that cleaners posed a safety hazard by obstructing the aisle and galleys, hindering the crew's safety obligations. Despite the request, the cleaners persisted, leading to a safety risk that required immediate resolution. The flight attendant emphasized the necessity of adhering to safety protocols to ensure passenger and crew safety.",between attendant and crew
1789902,Flight Crew,Flight Attendant,"An A319 flight encountered a fume/smoke event during its arrival taxi to the gate. The incident began when the fourth flight attendant (FA4) detected an odor and reported smoke, suspecting it might be electrical. The flight crew, led by the captain, halted the aircraft and assessed the situation. The captain noticed a brief whiff of something, while the first officer detected nothing. They contacted ground control and requested the Airport Rescue and Fire Fighting (ARFF) team. The flight crew considered their checklist for smoke/fumes but sought more information. Upon contacting the cabin, FA1 reported no smoke or odor, while FA2 noted a dissipating odor and a light haze in the reading lights. The captain, after consulting with the first officer, decided to proceed to the gate for ARFF evaluation. The aircraft landed smoothly, and passengers deplaned normally. The event highlighted the challenges of communication among cabin crew in a darkened cabin. The suggested improvement was enhanced communication to ensure a more informed and coordinated response, allowing for a clearer assessment and more efficient information transfer to the flight deck. The incident underscores the importance of effective communication among cabin crew to enhance incident handling and preparedness.",between attendant and crew
1790572,Flight Attendant,Ground Personnel,"An incident occurred during a flight involving a misunderstanding between the flight attendant (Y) and the flight crew. After the doors closed, Y approached her colleague (X) to inform her of a disruptive passenger who refused to wear a mask. Y dealt with the passenger while X closed the doors and made an announcement, with both stating the cabin was secure. However, X assumed Y would finish her duties, and Y believed X had secured the cabin. The confusion arose when the captain opened the flight deck door, expecting the cabin to be secure but was unaware of the status. Both realized their mutual assumption led to the oversight. They re-secured the cabin and resumed the briefing, causing a delay. The incident was caused by both parties' distractions and mutual assumptions, highlighting the need for clearer communication protocols to prevent such misunderstandings. Implementing a check system or specific confirmation procedure could enhance future operations.",between attendant and crew
1791338,Flight Attendant,Flight Crew,"The incident involved a misunderstanding between a flight attendant and the flight crew regarding the cabin security process. The flight attendant was distracted by a disruptive passenger who refused to wear a mask, leading to an oversight in communication. After addressing the passenger, the flight attendant assumed the flight crew had been informed that the cabin was secure. Similarly, the flight crew believed the flight attendant had communicated the cabin's readiness. This mutual assumption resulted in the cabin not being properly secured before the safety briefing began. Approximately one minute into the briefing, the captain noticed the lack of communication and informed the flight attendant, prompting both parties to re-secure the cabin promptly. The incident was attributed to the distraction caused by the disruptive passenger and the crew's assumption that the other party had handled their respective duties. A potential solution identified was to improve communication protocols and account for habits like the pilots closing the flight deck door for warmth.",between attendant and crew
1793055,Flight Attendant,Other,"The incident involved aircraft cleaners in ZZZ not adhering to established policies. They boarded the aircraft before all passengers had deplaned and entered the forward galley during the deplaning process, obstructing passenger flow and creating safety hazards. The cleaners insisted that flight attendants vacate the galley, claiming operational instructions. This led to safety concerns, including trip hazards from cleaning bags left on the floor. A flight attendant tripped over a gray cleaning tote, falling into the bulkhead. The flight attendant reported that cleaners were not following social distancing policies. A solution was proposed: cleaners should wait until all passengers have deplaned before boarding and avoid entering the galley while passengers are present.",between attendant and crew
1794733,Flight Attendant,Other,"The incident involved a flight attendant (FA) who failed to conduct an exit row safety briefing during the first leg of a flight due to a lapse in memory. The FA, who had been on extended leave for over a year due to COVID-19-related schedule reductions, attributed the oversight to the disruption of routine caused by the extended absence. The mistake was discovered during the boarding process of the second flight, when the FA was about to conduct the exit row briefing and realized the omission. To prevent recurrence, the FA proposed refreshing their memory and reviewing the work manual to ensure adherence to flight duties. The incident was reported as a safety concern.",between attendant and crew
1795437,Flight Attendant,Flight Crew,The incident involved a conflict between a Flight Attendant and the Flight Crew. The Flight Attendant reported that the Captain refused to provide a crew briefing after the attendant requested to maintain social distancing during the briefing. The Captain instructed the attendant to move to the back of the aircraft if they were uncomfortable with the proximity. The Flight Attendant expressed concerns that withholding the briefing could compromise crew and passenger safety. A suggestion was made for the Captain to brief the crew individually when possible.,between attendant and crew
1801802,Flight Crew,Flight Attendant,"The incident began when a flight attendant reported a passenger's child resisting the face mask policy. The mother claimed the child was under two years old, exempting the child from the mask requirement. The flight attendant believed this was an attempt to avoid compliance and sought to adjust the weight and balance count. The captain, managing a busy pushback and fatigued from early morning hours, decided to maintain the current count, as the child had a designated seat, suggesting the child was over two. Later, the flight attendant realized she had miscounted the child as a passenger rather than an infant, leading her to alert the captain. She concluded the mother had falsely claimed the child's age. Reflecting on the experience, the flight attendant vowed to verify the age of children in such situations in the future. The outcome was resolved without further incident, with the flight attendant learning to ask passengers about their child's age to ensure accurate counts and compliance.",between attendant and crew
1803987,Flight Crew,Flight Attendant,"The incident occurred during a flight when the First Officer (FO) and Captain (CA) were both absent from the cockpit, leaving the aircraft uncontrolled. The First Officer had informed the Captain of the need to use the lavatory, and the flight attendants (FAs) were expected to manage the cockpit exchange. However, during the crew swap, the flight deck door was opened, and the Captain entered the cockpit while no pilot was seated at the controls. Simultaneously, the A FA was in the process of moving from the FO's seat to the Captain's seat, creating a dangerous situation. The FO returned to the cockpit, retook control, and addressed the unsafe procedure with the Captain. The B FA also expressed concerns about the improper exchange. The incident was reported to the Pilot Union Professional Standards, and the FO used it as a teaching moment to emphasize the importance of proper cockpit procedures. The event highlights a critical lapse in safety protocols and underscores the need for adherence to established procedures.",between attendant and crew
1805938,Flight Crew,Flight Attendant,"The incident occurred when a Flight Attendant interrupted the sterile cockpit procedure during landing rollout to inform the flight crew about a passenger not complying with the mask policy. This action was contrary to established safety protocols, which reserve cockpit intercom use for emergencies. The flight crew, accustomed to associating such chimes with critical issues, were distracted, potentially compromising safety. The result was a report from the Captain. To address this, guidelines were reissued to clarify acceptable scenarios for cockpit communication during landing, emphasizing the importance of adhering to sterile procedures.",between attendant and crew
1809981,Flight Crew,Flight Attendant,"An incident occurred involving the flight crew and flight attendant of an air carrier, where deviations from standard practices led to the omission of a critical checklist. The delay, initially caused by weather in ZZZ, was exacerbated by distractions such as a ramp agent addressing a passenger's mask issue and a faulty headset. These distractions caused both the flight crew and attendant to overlook the completion of the ""before start checklist below the line"" prior to pushback. The crew, attempting to expedite procedures to minimize further delay, was overwhelmed by external distractions, leading to the missed checklist. This omission was only realized after pushback had commenced. The incident resulted in a deviation from standard operating procedures, highlighting the risks of rushing and not prioritizing tasks effectively. Both parties recognized the importance of establishing clear priorities and managing distractions to prevent such omissions. They resolved to improve task management and ensure adherence to checklist protocols in future operations, emphasizing the need for careful prioritization and boundary management to avoid similar incidents.",between attendant and crew
1810536,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant (FA) and the flight crew due to the FA's hostile behavior toward the pilots, which created an uncomfortable and distressing work environment. On 5/X/21, it was decided to replace the FA for the flight on 5/Y/21, but the replacement was not communicated clearly to the crew. Initially, the crew believed the FA would deadhead (ride without working), but upon discovering she was to work the flight, they were relieved. However, the FA's previous hostile behavior toward the pilots caused the crew significant discomfort, especially after she reappeared on the flight without prior notification. On the day of departure, the crew was shocked to find the FA back on the trip, leading to an awkward and tense atmosphere. The Captain supported removing the FA but faced the dilemma of proceeding with the flight. The company's decision to keep the FA on the flight despite her disruptive behavior created an unhealthy work environment, leaving the crew nervous and unsure about the flight's safety. The flight was completed, but the situation highlighted the need for better communication and conflict resolution. The proposed solution was to honor the initial decision to replace the FA, ensuring a safer and more comfortable work environment for the crew.",between attendant and crew
1834448,Flight Crew,Flight Attendant,"The incident involved a discrepancy in the documentation of cabin safety items within the operating manual. A Flight Crew member discovered a deferred cabin item listed in the maintenance logbook under the ""FA (Flight Attendant) Crew Panel"" and attempted to locate relevant information in the operating manuals. Upon reviewing the manuals, it was identified that cabin safety items, such as water shutoff valves, IFE equipment, and ovens, were not included. The Flight Crew member highlighted that these items are critical for flight safety and should be added to the operating manuals immediately. No response or opposing viewpoint was provided by the Flight Attendant. The proposed solution was to update the operating manuals to include the necessary cabin safety items.",between attendant and crew
1840114,Flight Attendant,Other,"The flight attendant was approached by a supervisor after landing who informed them about an air quality issue with their aircraft. The attendant was confused as they had no prior notice and sought more information, which they obtained through the Cabin Service System. They learned their aircraft was being replaced. The attendant expressed concerns about their health, unsure if their illness was due to the aircraft or pre-existing. They felt blindsided and requested follow-up and clarification to decide next steps.",between attendant and crew
1733955,Flight Attendant,Flight Crew,"The incident arose from a maintenance issue with the R1 door warning strap, which the Flight Attendant noticed during cleaning. She reported the strap was improperly positioned and highlighted worn Velcro causing instability. Despite the First Officer and Captain dismissing her concerns initially, the Flight Attendant persisted, leading to Maintenance being called, who subsequently repaired the strap. The situation highlighted shortcomings in CRM, prompting a later discussion between the Flight Attendant and Captain, resulting in a commitment to improve communication and address such issues more effectively.",between attendant and crew
1739626,Flight Crew,Flight Attendant,"The incident involved an ERJ145 aircraft during its morning flight. The captain released the parking brake but failed to re-engage it, causing the aircraft to move on the ramp after the engines were started. The first officer, noticing the movement, applied both the brakes and the parking brake, resulting in an abrupt stop. A flight attendant sustained injuries from the sudden stop, including whiplash and bruising. The primary causes of the incident were the captain's oversight in not re-engaging the parking brake after releasing it and the first officer's overreaction to the aircraft's movement. The captain acknowledged a lapse in vigilance during ramp operations without proper communication from ground staff and attributed the first officer's actions to his recent completion of initial operating experience (IOE), indicating a lack of line operation experience. The captain learned the importance of being more vigilant when taxiing without a tug and emphasized the need to address ramp operation threats during pre-flight briefings. Additionally, the incident highlighted the importance of effective crew resource management (CRM) and clear communication to prevent similar occurrences.",between attendant and crew
1741944,Flight Attendant,Ground Personnel,"The incident occurred when a flight attendant observed two policy violations during the flight. First, catering personnel were not wearing masks, which contravened company health and safety protocols. Second, a non-revenue pilot was initially non-compliant with mask-wearing requirements. The flight attendant addressed the pilot, who initially refused but complied temporarily. Upon the attendant leaving, the pilot removed his mask again. The Purser intervened, reminding the pilot to wear his mask, to which he finally complied. The catering issue was reported but not resolved during the flight. The result was the pilot's compliance after two reminders, while the catering staff's non-compliance was noted but addressed through reporting.",between attendant and crew
1742475,Flight Crew,Flight Attendant,"The incident involved an aircraft departing with passenger data that did not match the actual seating arrangement due to a passenger changing seats. The cause was a lack of communication between the flight crew and the flight attendant. During boarding, the forward flight attendant had asked the Captain if a passenger could move from the aft to the front, receiving permission. However, there was no follow-up communication. After takeoff, the Captain realized the passenger had moved, leading to discrepancies in weight and balance data. The flight operations officer (FO) confirmed the move with the flight attendants. Post-landing, the flight attendant explained she hadn't realized the need to update the data. The proposed solution is for the Captain to brief the crew on the importance of accurate passenger data and communication, especially on low-load flights.",between attendant and crew
1744573,Flight Attendant,Flight Attendant,"The incident involved two flight attendants on board a flight. Flight Attendant 1 reported that Flight Attendant 2 refused to wear a mask during boarding and throughout the flight. Flight Attendant 1 expressed concern over the risk to passengers' and crew's health due to non-compliance with mask requirements. Flight Attendant 1 also highlighted the discomfort caused by the situation and the potential for conflict between crew members. To address the issue, Flight Attendant 1 suggested that masks should be mandated for all crew members unless there was a medical reason for exemption. The reported incident emphasized the importance of prioritizing health and safety measures to prevent further risks to the cabin environment and crew relations.",between attendant and crew
1748563,Flight Attendant,Maintenance,"The incident involved a communication breakdown between a flight attendant and a maintenance technician regarding the accessibility of survival kit lanyards on an Airbus A320 aircraft. During pre-flight safety checks, the flight attendant discovered that the lanyards were not visible or accessible. The flight attendant notified the purser and spoke to the maintenance technician, who initially stated that only the 757 model had the lanyards and that the A320, being an overwater-equipped aircraft, did not require them. However, the technician later found the lanyards under the slide pack, which was not visible or accessible in a water emergency. The incident resulted in the survival kit lanyards being inaccessible, and the flight attendant highlighted the need for a different installation method to ensure visibility and accessibility.",between attendant and crew
1750764,Flight Crew,Flight Attendant,"During the climbout from ZZZ after takeoff at 2,500 feet MSL, the flight crew noticed a significant decrease in airflow through the flight deck vents. The Captain adjusted the temperature selectors to full cold due to the extremely hot and humid conditions at ZZZ. Both the Captain and the First Officer (FO) believed the air conditioning systems had iced up based on prior experience. The FO then increased the temperature settings to attempt to melt any ice, and airflow returned to normal shortly afterward. At the same time, the flight deck received an interphone call from Flight Attendant 1 (FA1), who reported that hot air was flowing into the cabin and that it smelled like ""dirty socks."" The FO assured FA1 that the temperature would be adjusted and instructed her to call back if the issue persisted. The airflow and temperature in both the flight deck and cabin subsequently returned to normal, and the flight continued to its destination, ZZZ1, without further incident. Following the flight, the Captain discovered evidence of a bird strike on the right engine during the post-flight walk-around, including feathers embedded in the bypass fan blades and core compressor blades. During the ride to the hotel, other flight attendants (FA2, FA3, and FA4) reported that they had called FA1 during the initial climbout and detected smells resembling ""burnt chicken,"" ""cooked chicken,"" or a ""burnt bird strike"" odor. However, FA1 only described the smell as ""dirty socks"" when contacting the flight deck. The Captain emphasized that had he been aware of the more specific descriptions provided by the other flight attendants, his decision to continue to ZZZ1 might have been different, as the smells could have indicated a more serious issue such as engine damage or failure. The Captain highlighted the importance of clear and accurate communication among all crew members. He suggested that flight attendants should relay specific and precise observations to the flight deck to ensure that potential issues are fully understood and addressed. This could prevent more serious consequences, such as engine failure or other safety risks.",between attendant and crew
1751692,Flight Attendant,Other,"During a flight, a **Flight Attendant (FA)** reported an incident involving a passenger, referred to as Passenger X, who exhibited unusual behavior. Passenger X used the restroom a total of **nine times** within a span of **1.5 to 2 hours**, which raised concerns among the crew and other passengers. Upon entering the restroom, Passenger X was heard coughing heavily, to the point of gagging, which worried two other passengers. When asked about his condition, he initially claimed it was due to allergies but later stated he was not feeling well because he had not eaten breakfast. The FA provided snack bags to all passengers and kept a close eye on Passenger X throughout the flight. Additionally, Passenger X was repeatedly reminded to wear his mask properly. The FA noted that he was reading or digging through his bags, which may have contributed to the need for mask reminders. The FA informed the Pilot-in-Command (PIC) about the situation, and the PIC requested that the FA check if there was a way to take Passenger X's temperature. Since the crew did not have a thermometer, the PIC suggested contacting a customer service agent to meet the flight. After landing, the PIC instructed the FA to ask Passenger X to remain seated until all other passengers had deplaned, so that someone could speak with him privately. Passenger X complied but was visibly unhappy and removed his mask in frustration. After noticing the FA's surprise, he quickly put the mask back on. Passenger X was the last to deplane and was met by a customer service agent at the gate. The FA later reported that Passenger X had used the forward restroom immediately after boarding the plane, adding to the total of nine restroom visits. His behavior created disturbances and safety concerns during the flight.",between attendant and crew
1752163,Flight Attendant,Maintenance,"An incident occurred when a flight attendant discovered the Emergency Locator Transmitter (ELT) in the OFF position during an equipment check, which should have been ARMED. The attendant notified the captain, who contacted Maintenance. Maintenance responded by advising the captain that the ELT could be turned on if needed, and the captain subsequently moved the switch to ARM after the attendant explained its operation. The ELT functioned correctly after a self-test. The incident raised concerns about the lack of awareness during pre-flight checks and the need for improved technical knowledge or quick reference resources among Maintenance and Flight Operations. Without the attendant's intervention, the ELT would have remained OFF, posing a potential safety risk.",between attendant and crew
1752533,Flight Crew,Flight Attendant,"An incident occurred during a flight operated by an air carrier, involving a conflict between the flight crew and a flight attendant. The flight crew, consisting of the Captain and First Officer, was preparing for departure from ZZZ to ZZZ1 under challenging weather conditions, anticipating a quick taxi. They completed their preflight checks and communicated with the flight attendants, who closed and locked the flight deck door. The crew initiated engine start and taxi procedures, conducting a before-takeoff checklist. During this process, the flight crew attempted to confirm the flight attendants' readiness but received unclear responses due to mask usage, leading to a possible misunderstanding. The crew proceeded with takeoff, which was uneventful, and the flight landed safely. Upon deplaning, a flight attendant informed the Captain about a passenger's mask noncompliance. The flight crew continued their journey without further issues. However, the following day, the flight crew was informed of their removal from the rest of the pairing due to the flight attendants not being properly seated for departure the previous day. The First Officer was unaware of any such issue until the removal was communicated. The incident stemmed from a communication障碍 due to mask usage, leading to a misunderstanding about the flight attendants' readiness. As a result, the flight crew was removed from subsequent duties.",between attendant and crew
1752712,Flight Attendant,Flight Attendant,"The incident occurred during a flight when one flight attendant (Party 1) chose to sit in an aft-facing jumpseat instead of their assigned seat, avoiding passenger interaction. The reporting flight attendant (Party 2) attempted to explain the importance of occupying the assigned jumpseat. After landing, when the reporter mentioned filing a report, Party 1 became upset, screaming and suggesting the reporter leave or seek medical help. Despite efforts to reason, no resolution was reached. As a result, the reporter documented the incident, and Party 1 was recommended for additional training on jumpseat protocols.",between attendant and crew
1753506,Flight Attendant,Other,"The incident involved a flight attendant and a deadheading pilot. The pilot, seated in the passenger section, did not wear a face mask properly throughout the flight. The flight attendant intervened, asking the pilot to comply. Initially, the pilot reacted with a concerned look but eventually put on the mask. The flight attendant expressed frustration about enforcing the policy on company employees and suggested that the pilot should be reminded of the rules and warned about potential penalties for non-compliance. A flight attendant reported an incident where a deadheading pilot did not adhere to the face mask policy. The attendant had to intervene, and the pilot complied after initially appearing concerned. The attendant highlighted their discomfort in enforcing the policy on fellow employees and proposed that the pilot be informed of the rules and potentially warned about losing benefits for non-compliance.",between attendant and crew
1754018,Flight Crew,Flight Attendant,"The incident involved a conflict between the flight crew and flight attendants regarding the safety protocols for wearing face coverings in the cockpit. Here's a concise summary: During the flight, the First Officer requested a Lavatory break. The Lead Flight Attendant insisted that no flight attendant would enter the cockpit unless the remaining pilot wore a face covering. The Captain complied but was angered, feeling it was unprecedented and unsafe. The Captain highlighted safety issues with face coverings in the cockpit, citing potential problems with oxygen masks, communication with ATC, and fogging of glasses. These concerns were particularly acute at FL400, where quick response times are critical. The use of a face covering muffled communication, leading to difficulties in contacting ATC and the Lead FA, further complicating the situation. Post-landing, the debrief with FAs became confrontational. FAs believed the Captain was violating safety protocols by not wearing a face covering and didn't understand the Captain's authority as PIC. The Captain emphasized the need for clear company policies on face coverings in the cockpit, noting that current COVID-19 guidelines don't address this specific scenario. They stressed the importance of recognizing the PIC's authority and the hazards face coverings pose in the cockpit environment. In conclusion, the incident underscored the need for improved communication, policy clarity, and understanding of safety protocols among all crew members.",between attendant and crew
1754082,Flight Attendant,Flight Attendant,"The incident occurred between two flight attendants (FA1 and FA2) during a flight. FA1 locked the lavatory and blocked the jumpseat area with a curtain, citing discomfort near passengers. FA2 objected, explaining that such measures were only justified for wheelchair passengers. FA1 contacted the captain, attributing the issue to FA2. Despite FA2 informing the captain, FA1 persisted. FA2 suggested that if FA1 felt unsafe, he should not be there, emphasizing the need to ensure passenger comfort. The situation remained unresolved, with no proposed solution, highlighting the conflict over passenger access and crew comfort.",between attendant and crew
1754084,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant and the Captain regarding the Captain's failure to wear a face mask in accordance with established protocols. The Captain repeatedly neglected to wear a face mask during multiple instances, including bathroom breaks and cockpit access, despite reminders from the Flight Attendant. The Captain was observed without a mask on several occasions, leading the Flight Attendant to intervene each time. Despite reminders and the presence of passengers, the Captain did not comply. Upon landing, the Captain exited the cockpit without a mask, though he had one in his possession. The Captain acknowledged his oversight, explaining he had forgotten, but did not immediately don the mask. The First Officer consistently adhered to the face mask policy, contrasting with the Captain's actions. No specific solution was proposed during the incident, but the Flight Attendant's interventions highlighted the need for policy enforcement.",between attendant and crew
1754493,Flight Attendant,Flight Crew,"The incident occurred during the safety demonstration when a deadheading pilot abruptly left his seat, pushing the flight attendant aside to use the lavatory. The pilot exhibited signs of distress, with a flushed face, watery eyes, and severe coughing. Upon noticing this, the flight attendant informed the captain, who instructed her that no action would be taken unless the pilot removed his mask. The pilot remained in the lavatory throughout the demonstration. Faced with the situation, the flight attendant felt compelled to halt the safety demonstration to prioritize passenger safety, despite the captain's stance, as stopping the demo was her responsibility to ensure everyone's well-being.",between attendant and crew
1754702,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FA A and FA B) during the boarding and pre-flight preparation process. The conflict arose due to discrepancies in their communication and adherence to established procedures. FA A restricted passengers from using the forward galley during boarding, causing congestion and delays. FA B attempted to manage the boarding process at the 1L door but was hindered by FA A's actions, leading to a slower boarding procedure. After boarding was underway, FA A prematurely closed the boarding door and armed the doors without ensuring all bags and overhead bins were secured. When FA C, another flight attendant, attempted to address this by making an All Call, FA A hung up the phone and failed to complete the required COVID-19/mask announcement. FA A admitted to knowing that another flight attendant would have to make the announcement, as she was not going to do so. This resulted in confusion and a potentially hazardous situation, as the flight deck door was closed, creating the impression that the cabin was ready for takeoff when it was not. The incident concluded with FA A's alleged procedural violations and communication issues being brought to light, necessitating corrective action, such as addressing the FARs and procedures she may have violated. The situation created a chaotic and unsafe environment for both passengers and crew.",between attendant and crew
