ACN,Party1_Role,Party2_Role,objective_summary,label
1752989,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and three guests seated in seats XX, XY, and XZ. The guests expressed dissatisfaction with their assigned seats, which were arranged based on social distancing and weight and balance requirements. The flight attendant attempted to address their concerns, explaining that the seating arrangement was necessary for safety reasons. Despite offering compensation for an earlier flight cancellation, the guests continued to express frustration and were described as being rude. The flight attendant reported the situation, highlighting the guests' ongoing dissatisfaction. No further resolution was documented.",disruptive
1753103,Flight Attendant,Other,"The incident occurred during a flight when a non-compliant passenger was reported by the flight attendant. The passenger was assigned a coach seat but had occupied a seat in the main cabin extra row. The flight attendant requested the passenger to move to an unoccupied seat a few rows back. However, the passenger responded with verbal abuse, loud obscene language, and physical threats, making the flight attendants feel unsafe. The flight attendant emphasized trusting their colleagues' judgment in passenger relations, noting that such incidents often escalate in flight. The captain suggested that the COVID-19 pandemic might have contributed to the stress and potential misunderstandings due to communication barriers caused by mask-wearing. Additionally, the captain highlighted the challenge of accommodating new, inexperienced passengers who may be unfamiliar with airline rules, proposing a video guide for new customers to watch before boarding as a potential solution. The incident was reported by the flight attendant, and the captain acknowledged the need for respect and the importance of addressing verbal and physical threats. A proposed solution included providing educational resources for new passengers to help manage expectations.",disruptive
1753680,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant repeatedly requested a passenger to comply with the FAA's face mask policy. Despite multiple requests, the passenger ignored the instructions and responded with hostility and inappropriate language during the third attempt. The flight attendant documented the passenger's behavior due to their refusal to follow safety regulations and their disruptive demeanor. No specific resolution was proposed in the context provided.",disruptive
1753811,Flight Attendant,Other,"An incident occurred involving a passenger, identified as Passenger X, who repeatedly failed to comply with the airline's face mask policy during a flight. The flight attendant (F/A B) observed Passenger X without a face mask during boarding and reminded him to wear it. Initially compliant, Passenger X later removed his mask again during the safety demonstration. The flight attendant warned him that wearing a mask was a condition for flying and reiterated this during the flight when Passenger X was observed without his mask, despite previous reminders. The flight attendant informed the pilots and considered whether to allow Passenger X to continue his journey, as he was connecting to another flight. Passenger X eventually complied after further intervention, but the flight attendant expressed concerns about existing policies and suggested the need for improved procedures to handle such situations more effectively. Passenger X's repeated non-compliance with face mask policy despite multiple reminders. Initial compliance, subsequent non-compliance, and repeated warnings by flight attendants, leading to notification of the flight deck. Passenger X complied after further intervention, but concerns about handling non-compliant passengers were raised. Enhanced policies and procedures to improve coordination between flight attendants, pilots, and station workgroups.",disruptive
1754089,Flight Attendant,Other,"A flight attendant encountered a passenger who repeatedly failed to comply with mask-wearing regulations and other cabin behavior guidelines. The passenger, identified as X, was reminded multiple times before takeoff to stow her belongings and wear her mask. During the flight, Passenger X disregarded these instructions, lying across seats and removing her mask. She also engaged in painting her toenails, despite being asked to stop due to fumes bothering others. When addressed, Passenger X became confrontational, raising her voice and refusing to comply. The flight attendant and crew, including the Chief Attendant, took steps to mitigate the situation, offering alternative seating to affected passengers. Passenger X eventually complied with mask requirements for the remainder of the flight but quickly left the aircraft upon landing. The flight attendant emphasized that such behavior should not be tolerated, prioritizing the comfort and safety of all passengers and crew.",disruptive
1754493,Flight Attendant,Flight Crew,"The incident occurred during the safety demonstration when a deadheading pilot abruptly left his seat, pushing the flight attendant aside to use the lavatory. The pilot exhibited signs of distress, with a flushed face, watery eyes, and severe coughing. Upon noticing this, the flight attendant informed the captain, who instructed her that no action would be taken unless the pilot removed his mask. The pilot remained in the lavatory throughout the demonstration. Faced with the situation, the flight attendant felt compelled to halt the safety demonstration to prioritize passenger safety, despite the captain's stance, as stopping the demo was her responsibility to ensure everyone's well-being.",disruptive
1754496,Flight Attendant,Other,"During a flight, a passenger refused to wear a face mask properly despite being prompted by a flight attendant. The passenger initially disregarded the request, arguing that there was no need to wear the mask. After being reminded again, he damaged the mask and claimed he could not wear it. The flight attendant offered an additional mask, but the passenger continued to refuse, stating he would not wear it unless a ventilator was available. Despite multiple attempts to address the situation, the passenger remained non-compliant, and the flight attendant was unable to resolve the issue. No further action was taken, and the incident concluded without a resolution.",disruptive
1754500,Flight Attendant,Other,"The incident began when a passenger moved to an exit row seat without proper briefing, leading to a series of actions that drew attention from the flight crew. The process involved the flight attendant addressing the passenger's movement, confiscating an open beer, and issuing a mask warning. The passenger's inappropriate comments were reported by other passengers post-flight. The result included confiscation of the beer, a mask warning, and subsequent reports of the passenger's behavior, with no signs of intoxication observed. The flight crew handled the situation by monitoring the passenger and ensuring compliance with safety regulations.",disruptive
1754507,Flight Attendant,Other,"The incident occurred during a flight when a family repeatedly refused to comply with face mask regulations. The flight attendant instructed them multiple times, both during boarding and in the air. A passenger lodged a complaint, citing the family's lack of compliance, with the family explaining they were eating. The flight attendant reported the issue to authorities. No solution was proposed in the context.",disruptive
1754883,Flight Attendant,Other,"During a flight, a passenger (Passenger X) assigned to seat XX3 refused to comply with the face mask policy despite being granted a special exemption to remove the mask for brief intervals. The incident began when the flight attendant noticed Passenger X without a mask during boarding. The Gate Agent, who had not briefed the flight crew on any exemptions, initially denied knowing about one. Passenger X presented a boarding pass with an ink-written exemption and a letter stating his disability. Despite the Gate Agent's initial approval, the flight attendant insisted on consulting the Captain, who confirmed that an exemption was needed specifically for the flight. The Gate Agent then retrieved a record confirming the exemption, allowing Passenger X to remove the mask for short periods. However, during the 2.5-hour flight, Passenger X repeatedly ignored the mask policy, often only covering his chin instead of his nose and mouth. Compounding the issue, Passenger X's disruptive two-year-old child coughed and sneezed throughout the flight, and Passenger X cited anxiety as a reason for non-compliance. Despite the exemption, Passenger X showed total disregard for the mask rules, requiring multiple reminders from the flight crew. An exemption was granted for Passenger X to remove the mask for specified intervals. However, Passenger X failed to adhere to the exemption, leading to repeated reminders and non-compliance during the flight.",disruptive
1755420,Flight Attendant,Other,"The incident involved a passenger who failed to adhere to the face mask policy on a flight. During boarding, the flight attendant noticed the passenger's mask was off and requested compliance. Post-takeoff, the passenger lowered her mask below her nose despite being asked again. The passenger frequently removed the mask while eating and drinking, contrary to the brief allowance stated in the announcement. After multiple requests and a final warning, the passenger became disrespectful and accused the attendant of restricting her eating and drinking. As a result, the flight attendant contacted the pilots to summon a supervisor, seeking to address the passenger's non-compliance through higher intervention.",disruptive
1757033,Flight Attendant,Other,"The incident occurred when a passenger (Passenger X) repeatedly failed to comply with the face mask policy on a flight. The flight attendant (Purser) made multiple announcements regarding the mask requirement during boarding and after takeoff. Despite these reminders, Passenger X was observed not wearing a mask on several occasions. The flight attendant approached her multiple times, including offering a clean mask, but Passenger X became confrontational, refused to comply, and used inappropriate language. The flight attendant informed the cockpit, and the captain threatened to have the aircraft met upon arrival. Passenger X eventually covered her head with a blanket but did not wear the mask. Upon landing, the plane was met by customer service managers and an in-flight supervisor, and the flight attendant identified Passenger X as she exited the aircraft.",disruptive
1757249,Flight Attendant,Flight Crew,"The incident began when a passenger, Mr. A, refused to comply with the face mask policy during the flight preparation. He disregarded the policy and continued using his phone, becoming loud and aggressive towards the flight attendant. The flight attendant sought the captain's support but received a questioning response, feeling unsupported. As a result, she instructed the crew to avoid confronting Mr. A to prevent further issues. Despite these efforts, Mr. A did not wear his mask during the flight. The flight attendant reported the situation, highlighting Mr. A's non-compliance.",disruptive
1757908,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (FA) requested a passenger in seat Y1 to wear a face mask, as per policy. The passenger initially refused, but complied after being reminded twice, including a final request. Later, another passenger in seat X3 became upset when the FA asked the same passenger in Y1 to wear the mask. The passenger in X3 loudly questioned the FA's authority and claimed the passenger in Y1 had a heart condition, which the FA addressed by calmly reiterating the policy. Other passengers intervened to support the FA. The situation was resolved without further issues, and the flight continued smoothly. The FA suggested providing explicit policy material to passengers with questions, and the passenger in X3 was recommended for suspension due to their disruptive behavior.",disruptive
1758347,Flight Attendant,Other,"The incident involved a passenger who demonstrated multiple instances of non-compliance with the flight's mask policy and safety procedures. The passenger initially failed to wear a mask upon boarding and required repeated reminders from the flight attendant to do so. During the flight, the passenger also disregarded the seatbelt sign and did not properly secure his seatbelt on multiple occasions. Additionally, during turbulence on final approach, the passenger moved seats despite being instructed to remain seated, which posed a safety risk. The flight attendant reprimanded the passenger for this behavior upon landing, and the passenger was subsequently prohibited from flying with the airline in the future due to his disregard for safety protocols.",disruptive
1758529,Flight Attendant,Other,"A passenger, identified as the individual in seat XX4, refused to comply with the face mask policy during the flight. The flight attendant, Party1, initially requested the passenger to wear a mask after noticing he was not eating or drinking. The passenger, who had a return flight scheduled a week later, claimed a medical condition prevented him from wearing the mask. Despite reminders and explanations of the policy, the passenger continued to disregard the requirement, even manipulating the situation by drinking slowly to avoid wearing the mask as they approached landing. Upon landing, the flight attendant informed the Customer Service Agent, who discovered the passenger's return itinerary. The attendant filed a report, leading to a potential suspension of the passenger's travel privileges. However, the passenger's family, who complied with the policy throughout the flight, were not affected. The incident resulted in a consideration to suspend the passenger's flying privileges, ensuring compliance with future flights.",disruptive
1759034,Flight Attendant,Other,"The incident involved a passenger, identified as Passenger X, who did not comply with three safety regulations on the flight. Specifically, Passenger X failed to fasten his seatbelt three times before the aircraft door was closed, did not place his carry-on item under the seat as instructed, and improperly wore his face covering, leaving it below his nose and mouth. The flight attendant repeatedly requested compliance, adjusting the face mask and carry-on placement. Despite these efforts, Passenger X continued to disregard the instructions after the door was closed. As a result, the flight attendant informed another crew member, Flight Attendant A, about the situation. No further action or proposed solution was mentioned in the report.",disruptive
1759162,Flight Attendant,Other,"The incident began when a flight attendant requested a passenger to wear a face mask. The passenger initially complied but repeatedly removed the mask. The flight attendant escalated the situation by contacting Customer Service, who also requested the passenger to wear the mask. However, the passenger removed the mask once the agent left. The Customer Service Supervisor was then involved, but the passenger continued to refuse compliance. As a result, the passenger was removed from the flight due to non-compliance with the face mask policy.",disruptive
1759478,Flight Attendant,Ground Personnel,"The incident involved a passenger who appeared intoxicated during boarding, as reported by the flight attendant. Despite initial observations suggesting the passenger was not intoxicated, the effects of alcohol became noticeable enroute, leading to non-compliance with safety protocols, including mask requirements. The flight attendant contacted customer service, who met the aircraft upon arrival and removed the passenger without further issues. The cause of the incident was attributed to the delayed effects of alcohol on the passenger. The proposed solution is to remove any passenger appearing intoxicated, regardless of initial assessments.",disruptive
1759718,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2) regarding compliance with face mask policies during a flight. The passenger, referred to as Passenger X, was reminded multiple times to wear her face covering properly, but she initially refused to comply. Despite being addressed twice by the flight attendant and another crew member, Passenger X repeatedly removed her mask, particularly during the ascent and while eating or drinking. She also mocked the flight attendants with her husband by removing their masks and making faces toward other passengers. The flight attendants were uncertain how to address the situation further due to unclear policies on what constitutes ""briefly"" eating or drinking, which left an ambiguity that the passenger exploited. The incident resulted in confusion and frustration for the flight crew, with no immediate resolution identified. The synopsis highlights the need for clearer guidelines on mask compliance and a consistent approach to enforce such policies.",disruptive
1760561,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",disruptive
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",disruptive
1760899,Flight Attendant,Other,"The incident occurred when a passenger refused to comply with the face mask policy on a flight. The flight attendant (FA) first noticed the passenger was not wearing a mask and requested her to do so. When the passenger declined, the FA informed the captain, who decided to return the aircraft to the gate for further resolution. Upon the aircraft's arrival at the gate, the passenger continued to refuse to wear a mask and also stated her intention to eat and drink throughout the flight, which further disobeyed safety regulations. The passenger's behavior became increasingly confrontational, prompting the crew to involve a supervisor. The supervisor escorted the passenger off the aircraft. As a result of the passenger's refusal to comply, the entire aircraft was deplaned, leading to a delay in the flight. The incident highlights the challenges in enforcing safety protocols and the need for clear communication and adherence to regulations.",disruptive
1760901,Flight Attendant,Other,"During a flight, a passenger was reported by the flight attendant for not complying with the face mask policy. The passenger failed to wear the mask correctly, covering only his mouth but not his nose, despite multiple requests from the attendant. The attendant explained the policy and its consequences, but the passenger responded by calling the captain and stating he couldn't breathe. He remained non-combative but refused to comply, leading the attendant to acknowledge his discomfort while reiterating the policy. The passenger eventually responded with ""Fine, whatever."" The incident began during takeoff and was mentioned again when the attendant passed by. The passenger did not comply with the policy, and the flight continued without further resolution.",disruptive
1760902,Flight Attendant,Other,"The incident occurred during a flight when a passenger expressed discomfort due to sitting next to another passenger and refused to wear a face mask, citing asthma. The flight attendant addressed this by explaining the mask requirement, while the adjacent passenger indicated she was comfortable with the seating arrangement. The attendant assisted with storing luggage, but the passenger became confrontational, initially refusing to comply. The attendant contacted customer service, who intervened and facilitated compliance. However, the passenger remained disruptive, attempting to remove his mask and cutting off the adjacent passenger upon deplaning without it. The situation was resolved with customer service assistance, but the passenger's non-compliance persisted post-landing.",disruptive
1761167,Flight Attendant,Other,"The incident occurred during a flight when a passenger (Passenger X) failed to comply with the face mask policy. During boarding, Passenger X boarded without a face covering, and the flight attendant (FA) politely requested compliance. Passenger X ignored the request and proceeded to place his luggage in the overhead bin. After sitting in his seat, the FA again requested he wear a face covering, to which Passenger X briefly complied but slid it down to his chin and began making a phone call. The FA noticed another passenger also wearing their mask improperly and made a public announcement regarding face covering requirements. The FA and the captain repeatedly requested Passenger X to comply, but he refused. The captain made another announcement, giving him two minutes to comply. Eventually, after the gate agent intervened, Passenger X put on his mask. During the safety demo, Passenger X removed his mask again and continued his phone call, ignoring the FA's requests. The FA instructed him to place his phone in airplane mode, but he ignored her. After completing the safety demo, the FA instructed him again to place his phone in airplane mode. The flight waited until Passenger X finished his call, put on his mask, and they began taxiing for takeoff. During the flight, Passenger X was observed writing and using his browser, and he repeatedly removed and replaced his mask while being monitored by the FA. No formal solution was proposed in the context of the incident, but the situation was managed through repeated requests and announcements from the flight crew.",disruptive
1761371,Flight Attendant,Other,"The incident occurred when two passengers in seats XX1 and 2 were reported by the flight attendants for failing to comply with the face mask policy. After contacting customer service, the flight attendants and customer service representatives initially decided it was acceptable for the passengers to remain on board, leading to the cabin door being closed. However, once the door was closed, the passengers insulted one of the flight attendants. In response, the flight attendants requested the removal of the two passengers. Customer service reboarded the aircraft, and the passengers deplaned peacefully. The incident concluded with the two passengers being removed from the flight, allowing the aircraft to depart as scheduled.",disruptive
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",disruptive
1763132,Flight Attendant,Other,"A passenger, identified as X1, did not adhere to the face mask and cell phone policies during a flight. The flight attendant (FA) reminded X1 about the mask policy at the gate and during boarding. Despite these reminders, X1 continued to use his phone during the safety demonstration and ignored mask guidelines when eating or drinking. He exhibited rude behavior, became loud, and used profanity. Upon landing, he refused to follow deplaning instructions and stormed off the aircraft. The non-revenue flight attendant commended the FA's handling of the situation. The FA informed the flight deck and filed a report regarding the incident. This summary captures the event's key points neutrally and succinctly.",disruptive
1763133,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and two passengers (Party2). The flight attendant had to remind the passengers to properly wear their face masks, specifically to cover their noses. One of the passengers appeared to be escalating the situation, prompting the flight attendant to decide against issuing a formal warning to prevent further conflict. The situation was resolved without further action, as the flight attendant chose to de-escalate the scenario to avoid potential escalation.",disruptive
1763134,Flight Attendant,Other,"The incident occurred when a flight attendant noticed a passenger, identified as Passenger in XX2, not wearing a face mask during the flight. The attendant approached the passenger, who was asleep, and attempted to enforce the face mask policy. The passenger responded by explaining that he had recently undergone surgery on his nose for cancer and that wearing a mask caused him pain. Despite the attendant's apologies and attempts to explain the policy, the passenger became increasingly argumentative. Recognizing that the situation was escalating and could potentially lead to further conflict, the attendant decided to discontinue the conversation. The attendant then informed another flight attendant, A, about the situation. Together, they concluded that issuing a warning to the passenger might escalate the situation further, especially since there were only 40 minutes of flight time remaining. No other passengers had raised complaints about the individual at that point. The flight attendant ultimately chose not to take further action, opting instead to monitor the situation and address it only if a complaint was received.",disruptive
1763759,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger. During the taxi-out phase, a 4-year-old passenger refused to wear a seatbelt and a face mask. The child's parents attempted to enforce compliance but were unsuccessful. The flight attendant intervened, asking the mother for the child's age and informing her that the child also needed to wear a face mask. The mother responded dismissively. Another flight attendant also attempted to resolve the issue without success. The flight attendant informed the captain, and the other flight attendant warned the parents that the aircraft would have to return to the gate if they did not comply. The aircraft eventually returned to the gate, and the family deplaned.  The parents were informed that non-compliance with safety regulations would result in being removed from the aircraft, which ultimately occurred.",disruptive
1763762,Flight Attendant,Other,"The incident involved a passenger who repeatedly failed to comply with the face mask policy during a flight. Flight attendants initially approached the passenger, who argued about her inability to talk on the phone with the mask on. Despite reminders and policy explanations, the passenger continued to remove her mask, citing a medical condition. The attendants, following company protocols, persisted in their requests, leading to a confrontational exchange where the passenger used derogatory language. The situation was reported to the captain, who arranged for a supervisor to meet the passenger upon landing. The passenger expressed her intention not to fly with the airline again, while other passengers commended the attendants' adherence to safety regulations. The resolution involved ensuring the passenger was aware of the policy's enforceability and arranging post-flight follow-up with a supervisor.",disruptive
1763892,Flight Attendant,Other,"The incident occurred during a flight, approximately one hour and 30 minutes before landing. A passenger exhibited misconduct by not adhering to the face covering policy and disturbing other passengers. The flight attendant was informed and initially sought more information but later learned the situation had been resolved. However, upon approach to landing, the passenger again caused a disturbance by leaving their seat. The flight attendant then requested ground personnel to meet the aircraft. The passenger was escorted to the terminal without further incident. As a result, the flight attendant decided to enhance monitoring of passenger behavior during boarding and involve additional resources, such as the dispatcher, to prevent future incidents.",disruptive
1766025,Flight Attendant,Other,"The incident occurred during a flight involving **FA B**, a flight attendant, and a male passenger seated in **XX1**. The passenger refused to comply with the mandatory face mask policy during the safety demonstration, citing claustrophobia. He was also using his cell phone, which was against regulations. When instructed to comply, the passenger cursed at FA B, prompting his traveling companion (a female passenger) to intervene and urge him to follow crew instructions. FA B had to pause the safety demonstration twice to address the passenger's non-compliance. Later, during takeoff, another flight attendant, **FA D**, noticed the passenger had removed his shoes, was not wearing a mask, and had placed his duffle bag near his feet. FA D felt threatened by the passenger's behavior and reported the situation to the captain. The captain addressed the issue over the public announcement system, requesting the passenger to comply with crew instructions immediately or face disembarkation. The passenger complied by putting on his shoes and mask and securing his bag in the overhead compartment. However, during takeoff and the subsequent flight, the passenger and his traveling companion repeatedly pulled down their masks, continuing to disregard the mask policy. The incident disrupted the flight and raised safety concerns for the crew.",disruptive
1767894,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and a passenger (Party2). The passenger, a young man with a chronic cough and asthma, was seated in seat X6 without a mask. His father was also present. The attendant requested the passenger to wear a mask per policy, explaining that the father cited asthma as a reason. The father mentioned the inhaler was in the overhead bin but declined help retrieving it. Twenty minutes later, the attendant noticed the passenger still wasn't wearing a mask and asked again. The passenger became agitated, asked for the attendant's name, and threatened to write a disparaging letter. Despite the attendant's reminders, the passenger remained unmasked throughout the flight. The attendant reported the incident, noting no policy exceptions for unmasked passengers over 2 years old. The outcome was the passenger's non-compliance and the attendant's report.",disruptive
1767905,Flight Attendant,Other,"The incident occurred on a flight when a flight attendant (Party1) noticed a passenger (Party2) without a face mask. The attendant asked the passenger to wear the mask, but the passenger responded confrontationally, rolling his eyes and pulling the mask down. The attendant gave the passenger another opportunity to comply, but the passenger refused, shouting aggressively. The attendant informed the captain and crew about the passenger's behavior, noting that he had been a nuisance throughout the flight. Passengers had also complained about the passenger not wearing a mask. Upon landing, a cabin service attendant (CSA) spoke with the passenger, who continued to refuse to wear the mask. The passenger was ultimately allowed to deplane without further issue. The flight attendant expressed frustration that the passenger was permitted to fly despite his refusal to comply with mask requirements and criticized the gate agents for not informing the crew about his previous disruptive behavior. The attendant suggested that the passenger should not have been allowed to fly if he could not adhere to the mask policy.",disruptive
1768576,Flight Attendant,Other,"In this incident, a passenger on a flight refused to comply with the mask policy despite repeated requests from the flight attendants. The attendants made announcements and communicated directly with the passenger, but the passenger ignored their requests. The passenger became angry, accusing the flight attendants of singling them out and expressing concerns about potential harm to the crew. The passenger's defiance included sleeping without a mask, leading to a hostile environment for the flight attendants. The attendants felt targeted and expressed fears of physical retaliation, describing the experience as negative. They suggested the company reassess the mask policy and implement additional protections to prevent similar situations, emphasizing the need for safer work conditions.",disruptive
