ACN,Party1_Role,Party2_Role,objective_summary,label
1759319,Flight Attendant,Flight Attendant,"The incident involved Flight Attendant A (FA A) who failed to follow proper procedures for arming and disarming the aircraft door. Instead of securing the door with the girt bar and attaching the red streamer as required, FA A omitted the latter step. Upon arrival at the gate, FA A disarmed the door and opened it prematurely before the jet bridge was in place, causing confusion and hesitation from the gate agent, who did not address the issue. Additionally, FA A repeatedly removed his face mask while speaking, raising concerns about mask compliance. Another flight attendant highlighted these issues and suggested that FA A requires training on both door procedures and face mask policy adherence.",training
1763137,Flight Attendant,Other,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",training
1772527,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant was evaluating passengers for exit row seating eligibility. The attendant was distracted by a passenger's mask with a valve, failing to notice that the passenger was holding a small dog, which disqualified her from sitting in the exit row. Despite confirming other passengers' eligibility, the issue remained unnoticed until another attendant notified her during the cruise. The attendant promptly moved the passenger to an appropriate seat. To prevent such occurrences, she proposed enhancing scanning procedures for pets, cross-checking by another attendant, pre-boarding mask distribution, and informing pet owners about exit row restrictions.",training
1773357,Flight Attendant,Other,"The incident involved a communication issue between a flight attendant and a passenger during the briefing of exit row seating. The flight attendant, wearing a face mask, asked the passenger in the exit row if they were willing and able to assume the role. The passenger responded by asking for water, which the flight attendant initially misunderstood as a request to move. After clarifying, the passenger agreed to remain in the seat. The flight attendant reflected on the possibility that the passenger may have misheard due to the face mask, speaking too fast, or unclear articulation. The flight attendant acknowledged the need to improve their communication technique in future briefings.",training
1783170,Flight Attendant,Ground Personnel,"The incident involved a disagreement between a flight attendant and a gate agent regarding the approval of a passenger's mesh face mask. The flight attendant believed the mask was not compliant with airline policies due to its see-through material, while the gate agent initially allowed the passenger to wear it as it covered the nose and mouth. During the flight, the flight attendant questioned the mask's approval, consulted the manual, and informed the captain. The flight attendant then approached the passenger, showed the manual's mask compliance section, and explained the mask was not approved. The passenger initially protested but eventually agreed to exchange the mesh mask for a company-provided one. The flight attendant informed the gate agent and captain that the issue was resolved, providing future reference in the manual if similar situations arise.",training
1662353,Flight Crew,Flight Attendant,"A passenger reported to the flight captain that a father and small boy were in the lavatory during takeoff. The passenger provided a cell phone video showing an interphone call made by a flight attendant to another crew member, who then did not contact the cockpit to avoid violating sterile cockpit rules during a critical phase. The flight experienced multiple delays, including aircraft unavailability and weather reroutes, leading to a near-miss of the departure time. The flight attendant involved made an interphone call but did not inform the cockpit, leaving the captain unaware of the situation until post-landing. The captain expressed safety concerns, emphasizing the importance of timely communication during takeoffs to allow for safe aborted takeoffs if necessary. The incident highlighted the need for improved communication protocols, especially with diverse crews, to prevent similar occurrences and ensure passenger safety.",training
1687578,Dispatch,Flight Crew,"The incident arose from a combination of poor management decisions and miscommunication within the dispatch team, leading to a highly task-saturated workload and operational breakdown. The root cause included the reduction of international desks without adjusting the workload, assigning a domestic dispatcher to an international desk during peak hours, and insufficient staffing planning. These decisions overwhelmed the remaining dispatchers, who were forced to handle an influx of calls and re-routing of flights while managing their own workload. Additionally, a flight attendant's lack of proper radio telephone protocol compounded the issue during a medical emergency, requiring the intervention of a Chief in training to assist the overwhelmed domestic dispatcher. The result was a near-disruption of operations, with the flight being diverted due to the poor planning and lack of support. The dispatcher highlighted several systemic failures, including inadequate staffing models, lack of trained leadership, and insufficient training for flight attendants. Proposed solutions included restoring proper staffing levels, having dedicated international and domestic chiefs, and improving training for both dispatchers and flight attendants to prevent similar incidents.",training
1687735,Flight Attendant,Dispatch,"The incident occurred due to confusion regarding crew assignments. A flight attendant was called to assist with pre-boarding a flight to ZZZ and was informed by the gate agent that they would board as the incoming crew was delayed. After boarding, the pilot announced they were departing, and the attendant noticed a discrepancy in their assigned trip on the crew portal. During taxi, the attendant's phone rang from crew scheduling, prompting them to answer despite knowing they shouldn't use their phone on the aircraft. This led to a policy violation. The result was a reprimand for the flight attendant, who received additional training on communication protocols. This incident highlights the importance of adhering to established procedures, particularly regarding electronic device usage during critical flight phases.",training
1687743,Flight Attendant,Flight Crew,"During a flight, a safety incident occurred when the flight crew initiated pushback without ensuring the cabin door was closed, violating Federal Aviation Regulations (FAR). The flight attendant, conducting a compliance check in first class, noticed the door remained open and informed the captain that the cabin was not secure. Despite this, another flight attendant incorrectly reported the cabin as secure, leading to the pushback proceeding. This action posed a significant security risk. The flight attendant believes the incident highlights the need for improved training to prevent such violations and ensure adherence to safety protocols.",training
1716229,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FAs) regarding a failure to communicate information about the First Officer's status as a Federal Flight Deck Officer (FFDO). The lead FA had instructed another FA to inform the crew that the First Officer was an FFDO after the aircraft door had closed. However, due to a hectic pre-takeoff taxi process, where passengers repeatedly needed to be reminded to sit down and fasten their seatbelts, the information was inadvertently forgotten. The lead FA proposed a potential solution: implementing a system in the computer to denote FFDOs with a triangle symbol, which could help ensure the information was readily accessible during busy boarding or pre-takeoff procedures. The incident resulted in the other FAs not being informed about the First Officer's role as an FFDO, but a solution was suggested to prevent similar occurrences in the future.",training
1718343,Flight Attendant,Flight Crew,"During a B737-900 flight, a Flight Attendant discovered a large hard-covered box in the overhead bin, which a passenger identified as a drum set containing a lithium battery. The attendant expressed concerns about the item's size, its inability to fit into a battery containment bag, and the presence of lithium batteries, particularly since the flight was scheduled to operate over water for five hours. The attendant sought clarification from the Customer Service Representative (CSR) and the Captain regarding the item's approval but did not receive satisfactory answers. The Captain acknowledged the presence of other lithium battery-powered devices on board, such as cell phones and laptops, but deemed the drum set acceptable. The attendant raised questions about the lack of thorough research into the item and proposed that such items should be checked more carefully before departure. The incident highlights concerns about lithium battery safety and the need for proper review procedures.",training
1608871,Flight Attendant,Flight Attendant,"The incident involved a flight attendant who encountered a passenger emitting the odor of marijuana. The passenger admitted to smoking marijuana throughout the day and refused to comply with instructions to move to the mid to aft cabin. Flight attendants noticed the passenger's behavior, including his glossy eyes and loud demeanor, and expressed concerns about his condition. They debated whether he should be removed from the overwing window exit seat due to safety concerns. The flight deck was informed but did not provide a verbal response. The A Flight Attendant deemed the passenger acceptable, while others, including the B and C Flight Attendants, disagreed, noting the passenger's behavior and the potential risks of marijuana use. The situation highlighted the need for clarification in the Flight Attendant Manual regarding the definition of ""intoxicated"" to include substances like marijuana, despite its legal status in some states. The crew's handling of the situation and the adequacy of their judgment were questioned.",training
1610542,Flight Attendant,Ground Personnel,"The incident involved a communication breakdown between a flight attendant (FA) and ground personnel regarding the transport of a battery-powered Segway by a passenger. The passenger had boarded the aircraft using the Segway, which the FA perceived as a hoverboard. The FA questioned the Operations Agent (Ops Agent) about the type of battery in the device, as it was unclear and potentially concerning for safety reasons. The Ops Agent stated that TSA had approved the device and that it had been tagged as checked baggage. However, the Ops Agent did not confirm the type of battery or communicate this information to the flight deck crew and cabin staff, leaving the crew uncertain about the safety of the device in the cargo hold. The flight attendant attempted to verify the device's classification in the manual but found no relevant information. The incident concluded with the device loaded in the cargo hold, and the crew remained unsure about its safety. The FA expressed concerns about a potential safety violation or a failure in communication. No specific solution was proposed in the context.",training
1659303,Flight Crew,Flight Attendant,"An incident occurred involving a conflict between the flight crew and a flight attendant regarding an inaccurate passenger count prior to departure. The flight captain noticed a discrepancy in the ""Souls On Board"" count, initially reporting 144 souls (138 passengers, 1 infant, and 5 crew) based on the Weight and Balance report. The flight attendant, however, stated there were 139 passengers plus an infant. Upon investigation, it was discovered that the infant was in a lap, not a seat. The flight crew consulted with the gate agent and verified the counts. A boarding pass had not been scanned, leading to the error. The gate agent confirmed the count and provided an updated Takeoff Data version, prompting a recalculation of the Before Push Checklist. The flight proceeded normally after the resolution. The flight captain highlighted that such discrepancies often occur due to unverified boarding passes or gate agents assuming counts are accurate without confirmation. They emphasized the critical importance of accurate passenger counts for aircraft weight calculations and emergency response, proposing that the FAA require a return to physically counting passengers before departure, despite the time it may take. This practice, the captain argued, ensures the safety and accurate accounting of lives on board.",training
1564833,Flight Attendant,Other,"The incident involved a flight attendant and a passenger on a flight. The passenger, identified as Passenger X, became disruptive after being asked to check his large carry-on bag, exceeding the overhead bin's size restrictions. The flight attendant followed proper procedures, but Passenger X responded with belligerence, complaining of poor treatment and later accusing the attendant of yelling at him. Despite apologies and attempts to manage the situation, including involving the captain, the passenger's behavior persisted. During the flight, he made further disruptive demands, including regarding another passenger's seat behavior. Upon disembarking, Passenger X falsely accused the flight attendant of being intoxicated. The captain reported this to the authorities, leading to a police investigation. The flight attendant complied with all requested tests, including a breathalyzer, which confirmed no impairment. The investigation concluded with no evidence of intoxication, allowing the attendant to return to work. The attendant expressed regret over the passenger's misinterpretation of her professionalism and energy, emphasizing adherence to protocol.",training
1531173,Flight Attendant,Flight Attendant,"The incident involved two flight attendants, FA X and FA Y, on a flight operated by an air carrier. FA Y reported that the work environment became increasingly stressful due to FA X's non-compliant and disrespectful behavior. On the first day, FA X violated protocols by eating from the first-class basket before service, failing to brief the exit row, and texting after completing her duties. The following day, during a layover, FA X disrupted the crew lounge by unplugging the TV, leading to a confrontation. FA X's behavior in the crew room was deemed disrespectful and uncomfortable by other crew members, prompting FA Y to contact management and request a replacement. Despite management's suggestion to resolve the CRM issues, FA Y did not file a report due to fatigue. Subsequent days saw continued non-compliance from FA X, including failing to secure bins, leaving the service cart unattended, and making disruptive calls to the flight deck. During turbulence, FA X was observed texting and ignoring safety protocols, leading FA Y to inform the flight deck about safety concerns. Upon arrival, managers met with the crew, where FA X made false accusations. The managers facilitated a discussion, with both agreeing to continue working together, though FA Y expressed ongoing concerns about safety and false allegations. In summary, the incident stemmed from FA X's repeated non-compliance and disrespectful behavior, leading to a CRM breakdown. Management介入 aimed to address the issues, but FA Y's concerns about safety and accuracy highlighted the need for continued attention.",training
1413468,Flight Crew,Flight Attendant,"The incident involved a conflict between the flight crew and a flight attendant regarding the delayed disarm of cabin doors after arrival. The flight attendant failed to disarm the doors promptly after the seatbelt sign was turned off, despite a 45-second wait and an attempt by the captain to cycle the seatbelt sign. When no action was taken, the captain made a passenger address (PA) announcement to urge the flight attendant to disarm the doors. This incident highlighted concerns about the flight attendant's knowledge and training, as they reportedly lacked understanding of basic procedures such as security checks and oxygen mask usage. The flight attendant in question was part of a new hire group that the captain criticized for inadequate training, suggesting that the training program may need to be revised to include more comprehensive instruction. The summary concludes with a call for improved training for new hires to address recurring issues.",training
1349723,Flight Attendant,Ground Personnel,"The incident involved a flight attendant initiating a ground medical call that was poorly executed due to inadequate training. The attendant failed to communicate effectively, providing unnecessary details and incorrectly referring to a medical responder as a doctor. The situation was non-emergency, with the passenger recovering quickly, but highlighted significant training gaps. The result was a ineffective communication that wasted time and could have been critical in an emergency. The solution proposed is enhanced training for flight attendants in medical communication and procedures.",training
1388303,Flight Attendant,Flight Attendant,"The incident occurred during a flight when a passenger in seat 12B, diagnosed with lung cancer, used a personal oxygen bottle not listed on the manifest. The flight attendant, initially unaware, was informed by the passenger's girlfriend that TSA had permitted the bottle. Upon realizing the bottle's presence, the flight attendant retrieved an onboard portable oxygen bottle, instructed the passenger to turn off his personal device, and notified the cockpit. The flight attendant emphasized the importance of verifying oxygen device usage and being vigilant during boarding to prevent similar occurrences. The result was the passenger switching to the provided onboard bottle.",training
1193661,Flight Crew,Party1 Maintenance,"During the pre-flight preparation for a B757-200 flight, the Captain discovered an open Circuit Breaker (CB) with a red collar in the potable water system. No documentation or labels indicated a known issue with the CB, so Maintenance was notified. After researching the aircraft's history, Maintenance found no explanation for the CB being open and closed it, signing off in the logbook. Later, the Captain addressed issues with galley power and discovered two forward galley CBs open. Maintenance explained they had opened and closed the forward and aft galley CBs earlier for unclear reasons, unrelated to airworthiness or mechanical issues. The Captain was concerned about the lack of communication regarding these actions. Upon further investigation, the Captain learned that a flight attendant had reset the aft galley CB without informing the Captain. The Captain discreetly counseled the flight attendant on the proper procedure to report any CB issues. After the flight, the Captain questioned other flight attendants about their understanding of CB policies. Their responses indicated a lack of awareness, as they believed they could reset CBs once without notifying the Captain. The Captain emphasized that flight attendants should always inform the Captain of any CB issues and highlighted the importance of adhering to safety protocols. The Captain recommended implementing a system-wide electronic message to remind all flight attendants of the CB policy and their responsibility to report discrepancies to the Captain. Additionally, periodic training was suggested to reinforce these procedures. The Captain also expressed concern about instances where flight attendants bypassed the Captain to communicate directly with Maintenance, even when the Captain was present.",training
1197528,Flight Attendant,Flight Crew,"The incident involved two hard landings on a B737-800 aircraft, experienced by two flight attendants during separate flights. In both cases, the landings were described as abnormal, with the aircraft feeling unstable and the pilots failing to communicate effectively with the cabin crew or passengers afterward. The first landing occurred during final approach, with the aircraft feeling too high before touchdown. The plane bounced upon impact, with the right wing tip nearly touching the ground, causing concern among the flight attendants about a potential crash. After the incident, the pilots did not address the crew or passengers, leaving the flight attendants unsettled. The second landing was similarly hard, with the aircraft bouncing multiple times and the wings tilting dangerously low. The flight attendants reported that the captain, who was apparently new to the left seat, lost control during the flare. After landing, the captain did not communicate with the crew, and the first officer mentioned the captain's inexperience as a possible contributing factor. Both incidents occurred under clear weather conditions, with no apparent external factors. The flight attendants expressed frustration over the lack of communication from the pilots and the unresolved nature of the incidents. They also noted that the captain may have been practicing with max flaps 40, which is typically reserved for short runways, as a potential factor in the hard landings. The flight attendants removed themselves from their duties following the second incident, citing the traumatic nature of the events and their concern for safety. The chief pilot acknowledged the issue but did not provide a definitive resolution, leaving the flight attendants shaken and uncertain about future flights. The attendants suggested that the captain, who was new to the left seat, may require additional training, particularly regarding the appropriate use of flaps during landing. They also emphasized the need for better communication between pilots and cabin crew in the event of an incident.",training
1177277,Flight Crew,Flight Attendant,"The incident involved a conflict between the flight crew and the flight attendant regarding the use of an inoperative In-Flight Entertainment (IFE) system on a B777 aircraft. The IFE system was placarded as inoperative (MEL 23-10) and the captain had instructed the purser not to use it for passenger safety briefings or other pre-recorded announcements. Despite this directive, the purser attempted to use the system during the safety briefing, believing it was functional based on communication with maintenance personnel. After the flight, the captain addressed the issue with the purser, emphasizing the captain's authority as the final decision-maker regarding the use of company equipment. The purser argued that maintenance had indicated the system was functional. The captain stressed the importance of adhering to MEL directives and the potential risks associated with using unapproved systems, referencing past incidents involving IFE malfunctions. The incident highlighted a gap in understanding of placarding procedures, with the captain proposing that guidance on MEL/CDL/NEF placarding should be simplified and standardized, particularly for systems in the cabin. Additionally, the captain recommended ensuring cabin crew awareness of the captain's authority and the importance of coordinating with the flight deck before using systems that are placarded inoperative. The B777 captain discovered that the purser had attempted to use the inoperative IFE system for passenger safety briefings despite being explicitly instructed not to do so. The purser believed the system was functional based on communication with maintenance. The captain emphasized the importance of adhering to MEL directives and clarified their authority as the final decision-maker. The incident underscored the need for clearer guidance on placarding procedures and cabin crew coordination with the flight deck.",training
1058785,Flight Attendant,Maintenance,"The incident involved a First Officer who reported that the Left-Hand (LH) Chip Detector Light was illuminated during the preflight inspection of their CRJ-200 aircraft. After discussing the issue with the Captain, they decided to divert to ZZZ1 due to concerns about potential delays at the outstation. Upon arrival, Maintenance discovered sufficient debris in the chip detector, leading to the aircraft being removed from service for oil system flushing and reinspection. Contributors to the incident included the lack of clear guidelines for flight crew regarding the chip detector light, which is not part of the standard preflight inspection. The First Officer noted that the light frequently illuminated during the first flight of the day at outstations, and the difficulty of obtaining timely Maintenance support at remote locations compounded the decision to delay reporting. This was the second occurrence in two months, with the first five instances requiring only a simple cleaning of the detector. To prevent future occurrences, the First Officer recommended the establishment of clear guidelines for flight crew actions when the chip detector light is illuminated, aiming to address confusion and reduce the risk of similar incidents.",training
1081192,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants regarding the improper storage of empty aluminum cans in the New Tech electrical carts used for heating and cooking meals on a B747-400 aircraft. The junior flight attendant reported that storing aluminum cans in the carts could lead to electrical malfunctions, explosions, or residue buildup that might harm future operations. Despite their concerns, the more experienced flight attendants dismissed the issue, stating it was a longstanding practice. The junior attendant emphasized the safety risks and lack of proper training on the aircraft's electrical systems, expressing frustration over what they perceived as unsafe habits contributing to mechanical issues. The incident highlighted a potential safety hazard and called for improved training on the proper use of the carts.",training
1009617,Flight Crew,Flight Attendant,"The incident involved a CRJ-200 flight crew and a flight attendant. During the flight, the crew encountered a 14th stage Bleed Air Duct warning, which led them to follow the QRH procedures, including selecting wings and cowls off and closing the left 14th stage bleed air. They declared an emergency and landed safely with the left engine at idle. Due to their focus on abnormal procedures and checklist management, the crew failed to provide the required cabin signal for descent through 10,000 FT as per the company's Standard Operating Procedures (SOP). The flight attendant noted this omission during a post-flight discussion. The missed signal was attributed to task saturation, as the cabin advisory is no longer a checklist item and is often omitted, especially during abnormal events. To address this issue, it was suggested that the cabin notification be reinstated in the Descent and Approach Checklist to reduce the likelihood of such omissions in the future.",training
967910,Flight Attendant,Party1 Flight Crew,"The incident involved an E145 aircraft with an inoperative Auxiliary Power Unit (APU), requiring an external air start. During takeoff, the flight attendant reported ""smoke"" in the cabin, prompting the flight crew to consider returning to the airport. However, after further investigation, the ""smoke"" was identified as condensation from the air conditioning packs, which was exacerbated by the warm and humid cabin air from the taxi. The flight crew ultimately decided to continue the flight after the condensation dissipated and determined there was no immediate threat to safety. The proposed solution emphasizes the importance for flight crew to recognize the difference between smoke and condensation from the air conditioning system.",training
967920,Flight Crew,Flight Crew,"An air carrier flight attendant called the cockpit during taxi for takeoff, requesting a wheelchair at the destination. This call, combined with crew fatigue, distracted the flight crew. As a result, the crew missed an ATC instruction to hold short of L3, leading to a minor taxi deviation. Air Traffic Control promptly corrected the situation, preventing any serious incident. The deviation was minor and corrected without incident. The event underscores the importance of effective communication protocols and crew resource management (CRM) training to mitigate distractions during critical phases of flight operations.",training
977727,Flight Attendant,Flight Crew,"The incident involved a safety strap on the B737's L2 door becoming trapped during closure. The flight attendant noticed the issue and informed the cockpit, but the pilots assessed it as low risk, deciding to proceed with takeoff. During the flight, a loud squealing noise developed, prompting an immediate return to the departure airport. Mechanics confirmed the door's integrity, and the flight resumed after refueling. The flight attendant suggested incorporating a more thorough strap check into pre-flight procedures. The pilot acknowledged bias from past experiences and operational constraints, learning the importance of resolving such issues before takeoff to prevent disruptions.",training
980320,Flight Crew,Flight Attendant,"The incident involved a flight crew and a flight attendant responding to a passenger illness requiring medical attention during a flight in ETOPS airspace. The flight attendant initially requested Medlink assistance, and the crew arranged for a discrete HF frequency to facilitate communication. An onboard emergency room nurse evaluated the passenger, and Medlink advised continuing the flight while providing oxygen as needed. The flight attendant used a therapeutic oxygen bottle, later switching to decompression bottles and mobility bottles as the flight progressed. Despite efforts to manage oxygen levels, confusion arose regarding the naming conventions and operational restrictions of the oxygen bottles. As a result, some bottles were depleted below prescribed limits. Upon landing, the crew reviewed the oxygen usage and discovered discrepancies in the bottle levels, including the therapeutic bottle and one mobility bottle being depleted to 250 PSI. Mechanics were boarded to address the oxygen bottle write-ups and ensure compliance with safety standards. Post-incident, the crew discussed the oxygen bottle usage to clarify naming conventions and prevent future operational issues.",training
951406,Flight Attendant,Flight Attendant,"The incident occurred when two flight attendants on an A320 failed to arm their respective doors before takeoff. The cause was attributed to a rushed departure due to a delayed flight and a quick turnaround, combined with personal distractions. After takeoff, both attendants noticed the doors were not armed and promptly secured them. The situation was resolved without further issues.",training
