ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1761688,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Workload; Troubleshooting; Communication Breakdown; Time Pressure,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,1761688,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Time Pressure; Workload,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,,1761690.0,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,At 10;000 ft.; sterile FD; descent into DFW; we began preparation procedures [in the] galley and cabin. Once finished; FA3 (Flight Attendant) asked who was in the forward lavatory and we determined the wheelchair passenger at 1F must have gone to the bathroom. FA3 knocked and told her we were landing now and to return to her seat now. She said; 'Ok; I'm coming.' FA1 & FA3 continued asking her to return to her seat and when the wheels dropped. She was still in the bathroom saying she was coming. FA3 and FA1 continued communicating with her and at less than 1 minute to landing the decision was made that she would not be able to safely make it to a seat and she was informed to 'stay in the lavatory.' The flight landed and taxied to toward Gate A19 at which time FA1 informed the Captain we had a passenger land in the lavatory. The Captain asked for basic information at this time. FA1 informed him that the passenger was still in the lavatory and if we were going to be stopped so she could return to her seat. The Captain stated; 'We're going to keep moving.' The passenger was told to remain in the lavatory until the seatbelt sign was turned off. Once we parked at the gate; the passenger came out on her own and apologized saying she was getting sick. FA1 confirmed her name as Passenger A. The Captain then brought FA1 into the cockpit and stated that he should have known we didn't have a passenger in their seat for landing and that he had to do reports now.,,After [the] Captain made [the] 'prepare for landing announcement' I; FA3 (Flight Attendant); walked up to [the] front and started clearing the cabin from there to [the] back. I finished preparing the cabin and headed up to my seat. When I was getting ready to sit; I saw that there was someone in front lavatory and asked FA1 if he saw anyone go in there. He explained that passenger 1F who came on [a] wheelchair had to use [the] lavatory last minute. I noticed how close we were getting to the ground so I started knocking on [the] door and told her; 'We are approaching landing and you need to come out;' to which she responded; 'I'm coming;' so I kept knocking on door and telling her she needed to come out already. Then; I noticed the landing gear is coming out. I then tell her; 'You need to come out NOW; landing gear is down we are about to land.' She said; 'Okay;' and seemed like she was going to come out but then didn't. That's when FA1 got up and told tell her to stay in the lavatory; which at that point; [was] so close to [the] ground and [since there was] such little time; [it] seemed like the best decision.We landed safely and checked on [the] passenger; she said she was okay. FA1 called [the] flight deck and explained to the Captain that we had someone in the lavatory [and] to let us know if we were going to make any stops so that we could have her go back to [her] seat safely since it takes her time to walk to her seat. The Captain told FA1; 'We are going to keep moving;' so [the] passenger remained in [the] lavatory until we came to a safe stop. The passenger came out and apologized for what she had done and said she understood she had done wrong but she really needed to go. Captain asked us why we didn't call him in the air we explained everything happened just so suddenly and we were so close to [the] ground with sterile flight deck and basically not much time.,,Air carrier flight attendants reported an ill passenger remained in the lavatory during landing.,"During the descent into DFW, a wheelchair passenger (Passenger A) used the forward lavatory. Flight Attendants (FAs) repeatedly instructed her to return to her seat as landing approached, but she was unable to do so in time. With landing imminent, the decision was made for her to remain in the lavatory for safety. The flight landed safely, and the passenger exited the lavatory on her own, apologizing and explaining that she had been getting sick. The Captain was informed, and he emphasized the need for documentation. The incident was resolved without further complications, with the flight attendants ensuring the passenger's well-being and compliance with safety protocols.",health and medical issues
1762188,Facility X,Flight Deck,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1762188,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Crew,Other Post Flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Prior to starting our two day pairing we completed our briefing as a crew and as PIC I asked all crew members if they felt they were fit for duty. All crewmembers ascertained that they were. On the second day of our pairing we as a crew made sure that we were fit for duty. Unbeknownst to me at the time; our Flight Attendant was disguising and working through some illness. I later discovered (following our trip) that she informed the [other] Flight Attendant of back pain; weakness; headaches; and nausea. She did not make these conditions known to me or the First Officer and continued working throughout the two day pairing. Following our trip I personally came down with chest congestion and a cough. The day after my trip I was notified by the Flight Attendant that she tested positive for COVID-19. I asked if the FA contacted the company and told her to feel better. I was off duty; but felt obligated to inform my First Officer and other Flight Attendant. According to the FA; she saw a doctor before the trip because she was feeling ill; but she was misdiagnosed with a sinus infection. Yet; she still flew with the supposed sinus infection; which turned out to be COVID-19.Lack of communication and transparency from the FA about her preexisting health condition led to the compromised safety of passengers and fellow flight crew. If unfit for duty; do not show up for work and compromise the health of aircrew/passengers/partners by disregarding the safety protocols and applicable FAR's that outline crew-member responsibilities.,,,,Air carrier Captain reported becoming ill after working on a trip with a sick Flight Attendant who did not inform all crew members that she was feeling sick and then later tested positive for COVID-19.,"The incident involved a Flight Attendant who worked despite being unwell, having symptoms like back pain, weakness, headaches, and nausea, which were later diagnosed as COVID-19. The Flight Attendant failed to inform the Pilot in Command (PIC) and the First Officer about her condition, leading to her working while sick. As a result, the PIC became ill with chest congestion and a cough after the trip. The Flight Attendant had been misdiagnosed with a sinus infection before the trip. The PIC emphasized the need for crew members to communicate any health issues and not work if unfit, to prevent compromising safety protocols and crew health. The outcome highlighted the importance of adhering to safety guidelines to protect passengers and crew.",health and medical issues
1762281,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1762281,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Human Factors,95% of passengers had masked removed as I came through the cabin to do trash pick up and food and beverage service.  Passengers were talking and eating as I walked through cabin collecting their used trash and liquids.  Several spoke to me asking for items without their masks on.Company safety guidelines not a priority when it comes to Flight Attendant safety.  Impossible to enforce 6 foot distance and masks during food and beverage service even though numerous announcements regarding wearing mask while FA are in the aisle. Protect the front line employees during this COVID-19 pandemic.  Risking employee lives over a beverage/food service contradicts safety guidelines.,,,,Flight Attendant reported the majority of passengers were not complying with face mask policy.,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",health and medical issues
1762602,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1762602,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,Passenger boarded with mask not covering nose. A FA asked her to put it over her nose and she wouldn't comply. I approached her and reminded her that the mask is now required even though she claimed a medical exemption. I also reminded her that she agreed to our mask policy when she checked in. It had been under her chin and she moved it up over her mouth but left nose exposed. She then claimed our policy was over the top and I let her know that all major airlines had the same policy. Operations agent was informed of all of this but the woman was now wearing the mask properly; so she was allowed to stay. During the flight the woman was observed many times with the mask under her nose. The decision was made to have a Supervisor meet the flight in ZZZ. The Captain was notified; but failed to call for a Supervisor. This passenger's behavior was also intimidating towards crew members and refused to adhere to safety requirements.,,,,Flight Attendant reported a passenger was non-compliant with face mask policy.,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",health and medical issues
1764941,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Deplaning; Safety Related Duties,Communication Breakdown; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Other,1764941,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight; In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related; Company Policy,Human Factors,Our passenger boarded the flight at the very end of boarding. I noticed him walk on with the gate agent who was asking him to put his mask back on. The gate agent then told me that they had been trying to get him on a flight for 3 days. I asked more about this; feeling a little concerned as to what could have caused them to deny him boarding these previous days and if it could be an issue during the flight. They told me the previous days he had not wanted to board the plane. He had explained to them that he hadn't gotten sleep and also hadn't eaten. I'm not sure what happened those past few days but it was communicated that he had gotten enough sleep and was able to finally board the plane.I made sure to ask clearly if they thought there might be any issue during the flight or if there was anything I should know that could cause an issue in-flight. The agent I talked to said she thought he was harmless.During boarding a woman nearby asked if he was going to wear his mask. I looked over and he had it down at his chin. I asked him to put it on and he did. This was an ongoing issue during the flight - he kept taking it off and we had to keep asking/reminding him to put it on.While taxiing to takeoff he got up out of his seat and moved a few rows back. I alerted the Captain but by this time he was already seated back down. We took off. I had him move back to sit in his original seat and he seemed fine the rest of the flight.   Right before takeoff while we were still taxiing; [he] got up out of his seat and moved back a few rows to the exit row. I called the Captain and let him know someone was out of his seat. By this time [he] was seated a few rows back. The pilot made an announcement that everyone needed to be in their seat and then we took off. We just continued with taking off when we were scheduled. The thing is; [he] was now seated in an exit row for takeoff and he had not been briefed to sit there. I also doubted his ability to perform the necessary exit row duties. Once we were up in the air I did go back and confirmed that [he] was now seated in an exit row. I had him move back to his original row where he stayed for the duration of the flight. The only other issues we had was that when I would walk by he wasn't always wearing his mask. I would remind him and he would put it on. He seemed not to be intentionally doing it but perhaps just not mentally 'all there.'More communication from CSA to CSA. When we arrived in ZZZ1 I alerted the gate agent that we had a meet and assist and the D FA pointed him out to the gate agent as he deplaned. I don't think the extent of the situation had been communicated. Then again it's not our job to babysit people. Maybe his family should have been contacted and asked to fly with him? He seemed unfit to fly on his own.,,,,Flight Attendant reported a passenger kept switching seats and did not comply with face mask policy during flight.,"The incident involved a flight attendant (Party1) and a passenger (Party2) on a flight. The passenger, who boarded late, had a history of being denied boarding for three days due to lack of sleep and hunger. On the flight day, he was permitted to board after claiming he was rested. The flight attendant noted his non-compliance with the face mask policy, requiring multiple reminders. Additionally, the passenger moved seats twice: first to the exit row during taxiing and again after takeoff, where he remained without proper briefing. The flight attendant had to intervene each time, successfully moving him back. The passenger also seemed mentally fatigued, often removing his mask unintentionally. Upon arrival, the flight attendant informed the gate agent but did not fully communicate the issues. She suggested that the passenger's family should have been contacted due to his apparent unfit state to fly alone. The flight continued without major disruption, but concerns about his fitness to fly alone were raised.",health and medical issues
1767894,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service; Boarding,Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Other,1767894,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Crew,In-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,A young passenger; with a chronic congested cough was seated in seat X6. He was not wearing a mask. He was traveling with his father. I asked the father that his son comply with airline policy and wear a mask. The father said he did not need to comply because he has asthma. He said his inhaler was in the overhead bin. I asked if he needed help to get the inhaler; the father said no. He never got the young passenger the inhaler. I walked by 20 minutes later and son was still unmasked. I asked if he would please wear his mask. Passenger became angry; asked my name and said he was going to write a disparaging letter. Passenger coughed throughout the flight.I don't have an answer. There is no provision for anyone to fly over the age of 2 to be unmasked.,,,,Flight Attendant reported a passenger did not comply with face mask policy due to medical reasons.,"The incident involved a flight attendant (Party1) and a passenger (Party2). The passenger, a young man with a chronic cough and asthma, was seated in seat X6 without a mask. His father was also present. The attendant requested the passenger to wear a mask per policy, explaining that the father cited asthma as a reason. The father mentioned the inhaler was in the overhead bin but declined help retrieving it. Twenty minutes later, the attendant noticed the passenger still wasn't wearing a mask and asked again. The passenger became agitated, asked for the attendant's name, and threatened to write a disparaging letter. Despite the attendant's reminders, the passenger remained unmasked throughout the flight. The attendant reported the incident, noting no policy exceptions for unmasked passengers over 2 years old. The outcome was the passenger's non-compliance and the attendant's report.",health and medical issues
1767981,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,Flight Attendant Airline Total 35; Flight Attendant Number Of Acft Qualified On 3; Flight Attendant Total 35; Flight Attendant Type 90,Service,Situational Awareness; Workload; Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1767981,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,We had approximately XXX passengers in coach. Many of the passengers were traveling in large groups/families. All came on with masks; but during boarding; masks started to come off and many were worn under the nose. It was a bit chaotic during boarding because about 1/2 of the passengers remained standing in the aisle; looked around to change seats; etc. PAs were made and we followed the new COVID-19 guidelines. However; during the flight; almost all of the many children would not wear their masks. Many of the adults wore their masks under their nose or not at all. We spent the entire flight reminding them to wear the masks. The parents did not enforce this with the children. Passengers around the families complained about the lack of social distancing because of the standing and no masks. I had to re-seat passengers who felt unsafe.As a crew member; I felt we followed what was expected of us; however; there were so many passengers who did not follow the COVID-19 prevention guidelines. I do feel that we as flight attendants and passengers traveling in the coach cabin were at higher risk of being exposed to COVID-19 if anyone on the flight was infected. Many of [the] passengers were in non-compliance in all phases of the flight. The purser came back to speak with the groups that were not in compliance; but it did not change the behavior of the passengers. Additionally; we were over the Ocean; any threat of landing immediately to remove the non-compliant passengers could not be accomplished.,,,,Flight Attendant reported numerous passengers did not complying with face policy during flight.,"The incident occurred during a flight with numerous passengers, primarily in large groups or families. During boarding, passengers initially complied with the mask policy, but as the flight progressed, many, especially children, did not adhere to the guidelines. The flight attendant repeatedly reminded passengers to wear masks and socially distance, reseating those who felt unsafe. Despite interventions by the purser, non-compliance persisted, raising concerns about potential COVID-19 exposure. The flight's location over the ocean precluded immediate removal of non-compliant passengers. The flight attendant felt they had followed guidelines but expressed concerns about the high risk posed by widespread non-compliance.",health and medical issues
1778586,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service; Deplaning; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1778586,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors; Company Policy,Human Factors,On Aircraft X from ZZZ to ZZZ1 while boarding passenger seated in seat XX4 came on that aircraft with his mask below his nose and between his lips. I told that passenger his mask must come over his nose and mouth. He responded 'He will try.' I then offered him a company approved surgical mask that were provided by the company. He responded 'No thanks.' That was the first time of me asking him to put his mask on properly. During my compliant check before doing the safety demo; the mask was down again. I told him once again about the mask. That was the second time. During cabin service the mask was down again and I had to remind him once more. Once cabin service was over and passengers were given time to eat and drink; I then went around to collect trash and he was asleep with his mask down. I called out to him and he opened his eyes and I told him for the third time about his mask. Once we got to the final descent his mask was down and I reminded him once again for the fourth time. Once I told him this time he just looked at me and shook his head. This passenger and his wife; were both sick. They were both coughing without covering their cough. The couple kept coughing during takeoff; throughout the flight and landing. The coughing drew the attention of other passengers to look. People are very scared and when they hear coughing and other passengers not wearing mask properly they worry.  Many verbal warnings were given.,,,,Flight attendant reported two passengers were coughing throughout the flight and not adhering to face mask policy.,"The incident occurred during a flight on Aircraft X from ZZZ to ZZZ1. A passenger seated in seat XX4 was observed wearing a face mask improperly, below his nose and between his lips. The flight attendant repeatedly instructed the passenger to adjust the mask correctly, doing so four times during the flight. The passenger refused each time, even after being offered a company-approved surgical mask. Additionally, the passenger and his wife coughed throughout the flight without covering their coughs, drawing the attention of other passengers and causing concern among them. The flight attendant reported the incident, and no further solution was proposed beyond the verbal reminders.",health and medical issues
1778792,Aircraft X,,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Deplaning; Safety Related Duties; Service,Situational Awareness; Troubleshooting; Distraction; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Flight Attendant,1778792,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; No Specific Anomaly Occurred Unwanted Situation,,,Person Flight Attendant,Other all phases,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,While working Aircraft X ZZZ-ZZZ1; I became concerned for the health and well-being of my flying partner.  She displayed numerous symptoms of severe illness including: persistent coughing; sneezing; shortness of breath; weakness; and sweating profusely.  Prior to starting the service; I witnessed [flying partner] remove her tote bag from the galley cart and take several pills.  [Flying partner] then had difficulty pushing and pulling the beverage cart with assistance.  It strained her and seemed very difficult for her to speak with customers; so I had prepared a sign in blue marker that read; 'What do you want to drink?' and listed beverages.  After picking up trash; [flying partner] repeatedly placed her used gloves on top of the galley counter.  Upon descent into ZZZ1; I noticed the orange strap at door 2R was not attached and reminded her to affix it.  At that time; she was coughing and was no longer wearing a mask at all.  I expressed genuine concern for her well-being and was uncomfortable flying with someone who appeared so unwell.,,,,Flight Attendant reported another Flight Attendant was ill during the flight and not able to wear the face mask at all times; especially when coughing.,"On a flight involving Aircraft X ZZZ-ZZZ1, a conflict arose between two flight attendants. The first flight attendant noticed their colleague, the second flight attendant, displaying symptoms of severe illness, including persistent coughing, sneezing, shortness of breath, weakness, and excessive sweating. The second flight attendant also struggled with tasks such as moving the beverage cart and repeatedly placed used gloves on the galley counter. Additionally, the second flight attendant was observed not wearing a face mask, particularly when coughing, despite being reminded by the first flight attendant to affix an orange strap at door 2R during descent. The first flight attendant expressed genuine concern for their colleague's health and well-being, feeling uncomfortable flying with someone who appeared so unwell. The incident was reported as a result.",health and medical issues
1780389,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Physiological - Other; Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Flight Attendant,1780389,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Minimum Crew Requirements were not followed during a crew change while through the Passengers were onboard.  We had two through Passengers onboard that were continuing on to ZZZ1.  I had a great conversation with them while I was tidying the aircraft.  Our D Flight Attendant was the first Inbound Crew Member to leave the plane.  There was a female Outbound Crew Member that came on to help clean; as well as a COVID-19 Cleaner from the Ramp. A second Outbound Crew Member came onboard as well; he stood in the forward entry area.  I heard the Inbound A Flight Attendant ask him if all of the Outbound Crew Members were at the gate; I guess he said yes because she collected her things walked off the plane.  The COVID-19 Cleaner and the Outbound Crew Member that helped us clean walked off the plane as well.  I also noticed that there was an Above the Wing Supervisor standing in the jet-bridge.  I think he was there because we arrived late and it was an aircraft booked FULL out of ZZZ to ZZZ1.  The two through passengers had moved from the back of the aircraft to the front of the aircraft and sat in row two.  They were seated below the overhead bin where my crew luggage was stowed; and they were asking me if they could use the lavatory.  I brought my things down and thanked the male Outbound Crew Member for stepping onto the plane.  I think that all of my other Crew Members had already walked off the plane; and that I was the last Inbound Crew Member to step off the plane.  This is the part were the COVID-19 Brain Fog comes in.  I'm not sure if the B Flight Attendant or myself was the last Inbound Crew Member to leave the plane.  I do know that there was only one Outbound Crew Member onboard an aircraft with through passengers onboard.  There was a lot going on during the crew change and I didn't think about having two Outbound Crew Members onboard before leaving the aircraft.  Three months ago I had an on the job COVID-19 infection; and I was off work for three months recovering.  I still have a couple of the COVID-19 'Long-haul' symptoms such as Brain Fog and some occasional fatigue.  I should have made sure that two Outbound Crew Members were onboard before I stepped off the plane.,,,,Air Carrier Flight Attendant reported a possible FAR violation due to an insufficient number of FAs on board while passengers were aboard. The Flight Attendant cited long lasting symptoms from COVID-19 that may have contributed to the event.,"A flight attendant reported a potential violation of Federal Aviation Regulations (FAR) due to insufficient crew during a crew change while passengers were onboard. The incident occurred when a flight attendant, Party1, was unsure whether the minimum number of flight attendants was present before leaving the aircraft. During the crew change, confusion arose as to who was on the plane, with only one outbound crew member present despite having through passengers. This uncertainty led to a possible FAR violation. The contributing factor was Party1's long-term COVID-19 symptoms, including brain fog and fatigue, which may have affected their ability to ensure compliance. To address this, the solution proposed is to verify the number of outbound crew members before leaving the aircraft, ensuring adherence to safety regulations.",health and medical issues
1667046,Aircraft X,General Seating Area,,Flight Attendant In Charge,,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew,1667046,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,In-flight,General Maintenance Action,Human Factors,Human Factors,It was brought to my attention by the other Flight Attendant  that an older woman; who had pre-boarded informed her that her seat would needed to be wiped down with Clorox after she deplaned. After speaking with the PAX (Passenger) she informed me that she had a highly contagious disease. After speaking with her; She explained that her illness wasn't airborne but someone could contract it if they touched anything she'd touched. I asked her for her name. Although; it was turbulent and we were on final descent; I contacted the cockpit they were informed of what was going on. I was told he couldn't talk at that time but did I need me Paramedics to meet us at the gate. I asked him to have a Supervisor meet the plane. The PAX was not in distress and showed no signs of needing immediate medical attention; therefore I didn't call for medical assistance. Once at the gate pure chaos erupted. Ops quickly opened the door allowed me to get off the plane then close and locked the jet bridge door which prohibited anyone from deplaning. I was trying to explain what was going on; meanwhile the Captain was trying to get into the jet bridge. I had to open the the door for him. Then I was told to make an announcement telling the PAX not to deplane. I checked on the UM (Unaccompanied Minor) and make sure he understood that he was okay. There were several Supervisors present. I was simultaneously speaking to them and Inflight. We had to wait for clearance to allow PAX off the plane. Together with Ops and Supervisors gathered all the facts so that they could inform the UM's parent's of the possible exposure. I was trying to keep the PAX that was in that same row with the ill PAX and the UM from deplaning as requested by the Supervisors. Pax were cleared to deplane; Supervisor took care of the UM and the PAX in that row deplaned with me getting her information. After everyone deplaned; I helped the ill PAX off the aircraft. I returned to the plane and cleaned the row with our onboard disinfectant. After that; I was talking to the Inflight SUP; trying to help a crew change; speaking with the Captain; updating my crew; and telling the outbound crew they could come down the jet way and board the aircraft. I did not get all the ill PAX information to put in my IR.Once we landed the pilots could have called us back and clarify what was going on. I feel if that would have happened; ground ops would not have went into lock down. Collectively we could have came up with a plan. Everyone plays a vital role but sometimes if we are not flying the plane we are made to feel less than for lack of a better word. I could only communicate the information I was given . We were in final descent but once we landed I did not feel comfortable contacting the cockpit. Once we landed the Captain never tried to contact us to clarify what was going on; which created a problem once we got to the gate and he was locked in. It was only at that time that he wanted know what was going on.,,,,B737 Flight Attendant in Charge reported a communications breakdown between Flight Attendant and flight crew shortly after being notified of a passenger with a 'highly contagious disease'.,"The incident involved a communication breakdown between a flight attendant and the flight crew of a B737 aircraft, triggered by the presence of a passenger with a highly contagious disease. The flight attendant was informed by another crew member about the passenger, who had pre-boarded and requested that her seat be cleaned with Clorox after deplaning. Upon speaking with the passenger, the flight attendant learned that the individual had a contagious illness, which could be transmitted through contact but was not airborne. Despite the turbulence and being on final descent, the flight attendant contacted the cockpit, informing them of the situation. The cockpit, occupied by the captain, was unable to communicate at that time but was advised to have a supervisor meet the plane at the gate. The passenger was not in distress and did not require immediate medical attention, so the flight attendant did not call for emergency services. Upon landing, chaos erupted at the gate. Operations staff opened the door, allowing the flight attendant to deplane, but then locked the jet bridge, preventing other passengers from exiting. The captain attempted to enter the jet bridge, and the flight attendant was forced to open the door for him. The flight attendant was instructed to make an announcement asking passengers to remain on the plane, while supervisors gathered to collect information and inform the parents of an unaccompanied minor (UM) about potential exposure. The flight attendant worked to prevent the UM and other passengers in the affected row from deplaning, as requested by supervisors. Once cleared, passengers, including the UM, were allowed to exit, with the flight attendant collecting the ill passenger's information. After everyone had deplaned, the flight attendant assisted the ill passenger off the aircraft, cleaned the affected row with onboard disinfectant, and continued her duties, including coordinating with the inflight supervisor, the captain, and the outbound crew. The incident highlighted a breakdown in communication post-landing, as the captain did not contact the cabin crew to clarify the situation, leading to confusion and the subsequent lockdown. The flight attendant expressed frustration with the lack of communication and the resulting delays, suggesting that a coordinated approach could have been achieved if the captain had communicated with the cabin crew after landing. The proposed solution was for the captain to contact the cabin crew post-landing to avoid the lockdown and develop a unified plan. The flight attendant emphasized the importance of clear communication and collaboration among all crew members, regardless of their role.",health and medical issues
