ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1766062,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Time Pressure; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1766062,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding; Service,Situational Awareness,,,1766352.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight; Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,During boarding we had a guest come on board with no mask on. The A FA was in the midst of making a PA; so I went back to talk to him. I politely asked this guest if he had a mask; if not I could provide him with one. He responded; that he indeed had one. I let him know that he had to put it on. I stood to the side while this guest put away his carry-on bags and got into seat and buckled up. At this point; I informed him that he needed to put his mask on at this time; and I walked up front to inform the A about our interaction. I went back closed some bins and saw that he still had no mask on. This time the A FA went back to this guest carrying some extra masks and asked him if he needed one. He responded to her saying he had one. So she politely asked him to put it on. In a stern and harsh voice; he told her 'I heard you the first time.' The A FA came forward. The Customer Service Agent (CSA) was by the boarding door; and the A informed her on what was going on and the CSA automatically knew who we were talking about. She already had a discussion with this guest about wearing a mask on the plane. He put it on in front of her; but took it off before he got on the plane. We decided that a Supervisor needed to have a talk with him. The A FA informed the Captain on the situation and he went to the back of the cabin; and noticed that this guest was still not wearing a mask.A CSA Supervisor; came onto the plane and removed the guest who was non-compliant with the company's face mask policy.,,Passenger in XX4 boarded the aircraft last; with no mask. I was making a PA while the FA D had just started closing bins etc. I noticed he was not wearing a mask after he passed me. D FA asked him to put a mask on and if he needed one. He said he had one. She asked him to put it on and thanked him. He stowed his bag and she again asked kindly to please make sure your mask is on. He did not. The FA walked away. After waiting approximately 5 minutes and no compliance I; the A FA walked backed back to his seat bringing extra masks. I tried to hand him one. He said I have one. And I said; please put it on. He then said sternly and harshly; I heard you the first time.  I walked way. He did not put a mask on. Our Captain walked by to introduce himself to the FAs in the back; the passenger still did not comply.  I asked the agent about him. She said; yes I had to tell him to put it on in order to board.  He complied; so I let him board. He obviously took it off after passing her. He was asked 4 times to comply. I decided giving him a warning before we closed the door was only going to escalate the situation.  We decided to ask the agent to deplane him. As he deplaned with agent he still did not have a mask on nor was he trying to put one on. The crew did not feel comfortable with him going with us.,,Air Carrier flight attendants reported a passenger would not comply with face mask policy and was removed from the flight.,"The incident occurred during boarding when a flight attendant noticed a passenger without a face mask. The passenger was asked multiple times to comply with the face mask policy but refused. The flight attendant informed the captain, who also attempted to address the situation, but the passenger remained non-compliant. After several attempts to resolve the issue, a supervisor and a customer service agent intervened, leading to the passenger being removed from the flight before takeoff. The crew deemed it necessary for safety and policy adherence, resulting in the passenger's deplanement.",operational issues
1767532,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Ground Personnel; Party2 Other,1767532,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Procedure; Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger was being pulled off the aircraft due to non-compliance of wearing a face mask. I was in the front galley when he came forward because I had finished securing the cabin. The operations Agent and Supervisor left the aircraft; and the passenger was standing in the front galley. He was visibly frustrated on the event and started venting. This was in total public view of all other passengers on board. To help diffuse the situation; and spare the passenger from embarrassment; and to provide more of a private setting; I stepped off the aircraft with him; and stood at the bottom of the jetway with him while he vented to me. This was happening a few minutes before scheduled push time. I waited at the bottom of the jetway with the passenger for quite some time; expecting the operations Agent or Supervisor to come down; and I could direct him to them to answer questions he had. After several minutes; no one came to the plane; I made an executive decision to assist the passenger; told [Flight Attendant] A I was going to walk him to the top; and that I would be right back; since no agent was coming down. I walked him to the top of the jetway; where he was able to be properly assisted. I immediately walked back to the plane where a couple of minutes later we closed the door and pushed the flight as normal. Since the passenger was left at the plane; and there were no ground personnel to assist us (the Supervisor and operations Agent were there; then left); I made the executive decision to deplane. I believe I made the right decision in the moment given the situation. I do not know why the Supervisor didn't stay there with the passenger to assist him. I realize fully we all have a job to do; and cannot speak for why the Supervisor and operations agent left the passenger at the plane; and did not walk him up the jetway. I am not putting blame on anyone; I am simply writing an observation. Ultimately; it was me who made the decision to deplane.,,,,Flight Attendant reported that after boarding the aircraft they exited with a passenger who did not comply with face mask policy.,"The incident began when a passenger failed to comply with the face mask policy, prompting their removal from the aircraft. The Flight Attendant, having completed cabin checks, encountered the passenger in the front galley, who was visibly upset and confrontational, attracting attention from other passengers. To de-escalate, the Flight Attendant escorted the passenger off the plane, where they waited for ground personnel. However, when the Supervisor and operations agent did not return, the Flight Attendant, recognizing the need for timely action, decided to walk the passenger to the jetway's top to assist him further. This action allowed the flight to proceed normally, with the door closing and departure as scheduled. The Flight Attendant's decision to assist the passenger herself resolved the situation, highlighting her proactive approach in the absence of ground staff.",operational issues
1767905,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge; Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Distraction; Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1767905,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,I was the A FA on this flight.  I proceeded down the aisle.  I saw seat number XX1 without a mask and I said; 'Hey; you have to wear your mask.'  He just rolled his eyes and pull the mask from his neck.  Just as I finished; a lady was in front of me headed to her seat.  I turned and walked back up front until she could get to her seat.  I immediately returned to the back and passenger XXA had the mask pulled back down to his neck.  I did exactly the same thing again; very politely; I stated; 'Hey; you have to wear your mask.' He looked at me and said; 'Shut up.'  I responded; sorry; what did you say?  He removed the mask and yelled very loudly; 'SHUT UP!' and that's what I did and walked away.  I proceeded to the back to inform the crew what had transpired and before I could finish;  Flight Attendant Y asked me was it the guy with the X hair [style] at the window and I said yes; how do you know?  He stated he had asked him several times already and once during boarding.  At that time passenger in [seat] XY4 had come to the back and told me that the gate agents had an issue with him at the gate and during boarding before we left ZZZ about the mask and he has been a nuisance the whole time.  I just said OK.  I proceeded back to the front of the aircraft and when I looked at him; the mask was back down around his neck.  I informed the Captain.  Honestly; I felt like if this man is bold enough to scream 'SHUT UP' at me in the cabin; there is no limits.  I was too afraid to say anything else to him.  He continued the flight without a mask.  I discussed this with the Captain.  The crew and I agreed he would become belligerent.  We informed the Captain of such.  A CSA met us at the gate and I just know she spoke with him and stated he had the mask off when she approached him.  Passengers were complaining about him not wearing a mask.He does not need to fly if he cannot comply.  Also; the CSA in ZZZ did not inform us/me of his previous behavior.  He should not have been allowed to fly.  It would have been helpful if we knew in advance.,,,,Flight Attendant reported a passenger was confrontational and refused to wear a face mask.,"The incident occurred on a flight when a flight attendant (Party1) noticed a passenger (Party2) without a face mask. The attendant asked the passenger to wear the mask, but the passenger responded confrontationally, rolling his eyes and pulling the mask down. The attendant gave the passenger another opportunity to comply, but the passenger refused, shouting aggressively. The attendant informed the captain and crew about the passenger's behavior, noting that he had been a nuisance throughout the flight. Passengers had also complained about the passenger not wearing a mask. Upon landing, a cabin service attendant (CSA) spoke with the passenger, who continued to refuse to wear the mask. The passenger was ultimately allowed to deplane without further issue. The flight attendant expressed frustration that the passenger was permitted to fly despite his refusal to comply with mask requirements and criticized the gate agents for not informing the crew about his previous disruptive behavior. The attendant suggested that the passenger should not have been allowed to fly if he could not adhere to the mask policy.",operational issues
1767981,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,Flight Attendant Airline Total 35; Flight Attendant Number Of Acft Qualified On 3; Flight Attendant Total 35; Flight Attendant Type 90,Service,Situational Awareness; Workload; Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1767981,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,We had approximately XXX passengers in coach. Many of the passengers were traveling in large groups/families. All came on with masks; but during boarding; masks started to come off and many were worn under the nose. It was a bit chaotic during boarding because about 1/2 of the passengers remained standing in the aisle; looked around to change seats; etc. PAs were made and we followed the new COVID-19 guidelines. However; during the flight; almost all of the many children would not wear their masks. Many of the adults wore their masks under their nose or not at all. We spent the entire flight reminding them to wear the masks. The parents did not enforce this with the children. Passengers around the families complained about the lack of social distancing because of the standing and no masks. I had to re-seat passengers who felt unsafe.As a crew member; I felt we followed what was expected of us; however; there were so many passengers who did not follow the COVID-19 prevention guidelines. I do feel that we as flight attendants and passengers traveling in the coach cabin were at higher risk of being exposed to COVID-19 if anyone on the flight was infected. Many of [the] passengers were in non-compliance in all phases of the flight. The purser came back to speak with the groups that were not in compliance; but it did not change the behavior of the passengers. Additionally; we were over the Ocean; any threat of landing immediately to remove the non-compliant passengers could not be accomplished.,,,,Flight Attendant reported numerous passengers did not complying with face policy during flight.,"The incident occurred during a flight with numerous passengers, primarily in large groups or families. During boarding, passengers initially complied with the mask policy, but as the flight progressed, many, especially children, did not adhere to the guidelines. The flight attendant repeatedly reminded passengers to wear masks and socially distance, reseating those who felt unsafe. Despite interventions by the purser, non-compliance persisted, raising concerns about potential COVID-19 exposure. The flight's location over the ocean precluded immediate removal of non-compliant passengers. The flight attendant felt they had followed guidelines but expressed concerns about the high risk posed by widespread non-compliance.",operational issues
1768765,Aircraft X,Galley,Air Carrier,Flight Attendant (On Duty); Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew,1768765,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Human Factors,I arrived at Flight ABC early and started sanitizing the phone and high touch-point areas in the forward galley. I also stocked the cockpit with a 6 pack of water and continued to do my security checks. C Flight Attendant arrived a little later and we chatted catching up since we last worked together. Shortly thereafter; B Flight Attendant arrived. B Flight Attendant and I started chatting and catching up since we had not worked together since 2019. Toward the end of B Flight Attendant and my conversation with C Flight Attendant present; I stated; 'These are crazy times since COVID. C Flight Attendant and I have recently worked together. So that we can better protect each other and social distance as much as possible; B Flight Attendant and I can do the water service. You (B Flight Attendant) can serve from the back and I can serve from the front and that we can meet somewhere in the middle of the cabin. C Flight Attendant can pass out the snacks. We all can take turns making trash runs individually. You and I can also pass out the paperwork the same way. You can distribute paperwork starting from the back of the cabin and I will start from the front of the cabin and we will meet somewhere in the middle of the cabin.' We all agreed.C Flight Attendant and B Flight Attendant continued to chat and I continued setting up and arranging my workspace in the forward galley.  As I was kneeling checking my compartment in the forward bulkhead; the First Officer walked onto the aircraft.  As he was making his greeting of 'Hello; I'm FO [name];' I responded 'Hello; I'm (A Flight Attendant)' as I raised up to greet him. As I stood up; [the] FO and I were face to face and I was startled that he was not wearing a mask. I immediately asked while stepping back creating social distance; 'Where's your mask?' FO responded; 'Where's my mask?' I repeated; 'Yes; where is your mask. We all need to wear our mask to help prevent the spread of the Coronavirus and to keep each other and their families safe.' [The] FO reached into his pocket and pulled his face mask out of it. He then rolled his bags into the cockpit with his mask in his hand. I then pushed up the cockpit door as I completed my rev napkin and completed the security document.Shortly after [the] FO got settled in the cockpit; he came out back into the cabin; but wearing his mask this time. He then said; 'Do you feel safer now that I am wearing the mask?' I responded; 'Absolutely. Thank You.' He then walked further into the cabin where C Flight Attendant and B Flight Attendant were standing between the bulkhead and row X talking. [The] FO was standing with his back against the bulkhead on the Captain side of the cabin/leaning into the aisle and B Flight Attendant was in the center of the aisle between row 1 and 2; C Flight Attendant was standing in front of row X in front of the bulkhead leaning toward the aisle. The Operations agent came and informed me of the specials and that boarding would be starting [soon]. I then went to retrieve gloves from the bulkhead compartment when I noticed that B Flight Attendant was no longer wearing her mask. She had her mask in her right hand. FO did not have his mask on properly. FO's mask was dangling by one strap on his right ear hanging down the right side of his face. Both of their noses and mouths were completely exposed as they were engaging in conversations. I then stated; 'Guys; we are about to start boarding and we are crew and it is very important that we all wear our masks over our nose and mouths while we are on the aircraft for our safety as well as the passengers who will be here shortly.' B Flight Attendant just stared at me. No one attempted to put their masks on immediately. I then repeated; 'Can I have both of you put your masks on to help the efforts of reducing the spread of COVID?' B Flight Attendant rolled her eyes at me and put her mask on covering her nose and mouth and started to walk down the aisle. FO then put on his maskand started walking back the main entrance area where I was standing.I then initiated the high-low chime to initiate that boarding would be starting shortly. FO says; as he is looking in the mirror adjusting his mask; 'Does this thing make you feel safer?' I said; 'Definitely. The masks when worn properly and with social distancing and good hand hygiene slows the spread of COVID.' FO says sarcastically; 'What is COVID?' I responded;' Everyone in the U.S. knows what COVID is since we have been dealing with it since March/April.' FO says; 'Well; I have never heard of it.' I said; 'It is a worldwide Pandemic therefore; you and everyone else has heard of it and knows exactly what it is for certain. The CDC; NIH; WHO; and the company have set guidelines stating that we all must wear mask on the planes. This should be second nature for all of us since most states have a mask mandate for public places since March/April.' We started boarding. The Captain came on the aircraft. He introduced himself and asked how things were going. I said; 'Hi! I'm (A Flight Attendant). Everything is okay except; the FO came on the aircraft without a mask and he was condescending; sarcastic; responding to me. He said; 'I wasn't here for that. I'm sorry that happened.  With the exception to the mask situation is everything okay. I said; 'Yes.' He gave me the pre-flight briefing to pass to the other Flight Attendants. He went into the cockpit. Boarding continued.In between the lag in the boarding process; B Flight Attendant comes up front from her boarding position in the back. She then opens the cockpit door (that I have pushed up as a protection since the pilots are not masked on the flight deck) and enters the cockpit and closed the door behind her. I continued to stay in my boarding position and continued the boarding process.  After about 5-7 minutes B Flight Attendant came out of the cockpit and went back to her boarding position. We continued the boarding process. I had completed the Opening PA and secured the cabin. (C Flight Attendant) came up front to tell me that the overwing was briefed. Captain then comes out of the cockpit and asked C-FA and I if everything was okay. C-FA and I responded; 'Yes.'Captain then went the back galley and talked to (B Flight Attendant) for a few minutes. During this time; I started to feel that the conversations that (B Flight Attendant) had when she entered the cockpit and their current conversation; I am the subject of discussion. So; when the Captain came back to the front of the plane I motioned for him to join me in the jetbridge to give him my version of events of (B Flight Attendant) and FO being annoyed with me for asking them to wear their masks on the plane. Since the passengers were on the plane; Captain and I stepped into the jetbridge. I told the Captain that I had asked (B Flight Attendant) and FO to put on their mask in effort to prevent or slow the spread of COVID. I told him that B Flight Attendant rolled her eyes at me and FO responded very sarcastically and condescendingly antagonizing me with a lengthy conversation regarding the mask. I did not ask anything of them outside of established protocols and guidelines established by the company; the State; and the CDC. The masks are a necessary piece of PPE that is necessary to prevent or slow the spread of COVID.'The Captain then said; 'I just need to know if you are going to be comfortable working with your crew on the plane.' I was startled and confused. I said. 'I'm sorry; I am not understanding your line of questioning.' He said; 'I don't know if you are comfortable working in a small space that is not going to give you 6 feet of space between you and your crew.' I said; 'I am talking to you about the mask policy and you are talking about social distancing. Then it dawned on me that B Flight Attendant must have said something to him about our social distancing conversation. He then repeated; 'I don't know if you are comfortable working in a small space that is not going to give you 6 feet of space between you and your crew.' I then said; 'WHOA; don't put words in my mouth. I never said anything about 6 feet of distancing to you or anyone else. There is ABSOLUTELY no way you can do our jobs with 6 feet of separation that is absurd and totally unrealistic. The passengers with the middle empty seat doesn't even have 6 feet between them. The C Flight Attendant sitting on row X is not 6 feet from the X jumpseat. When you briefed me earlier you were far less than 6 feet from me and I had no issues with distance. At this very moment that we are talking you are far less than 6 feet from me and I am fine; therefore; I think you know the answer to your question. If you need me to verbally say it; then I am fine being less than 6 feet from my crew and passengers.' He then said; 'With everything that you have on it is hard to believe that.' I said; 'I am wearing my mask and gloves which the company has approved as acceptable PPE for COVID when working; therefore I do not understand why it's concerning to you as an indication that I am uncomfortable being less than 6 feet from the passengers and my crew. We all should be using reasonable social distancing; PPE; and best hygiene practices collectively to prevent or slow the spread of COVID. I am just asking that protocol is being followed regarding my crew and passengers wearing face masks.'He then asked; 'Well is it protocol to close the cockpit door during boarding? I said; 'I never closed the door. The door was ajar with the latch/lock extended to prevent closing because you all (Captain and FO) did not have on mask on the flight deck and I had to remain in my boarding position that would put me in grave risk of potential COVID exposure or contracting COVID. My masks and PPE that I am wearing protects you and your family. If you and FO are in the cockpit without mask; there is nothing to protect me and my family since I must stand there for 30 minutes or longer. I used the ajar door as a protective shield for me from a potential COVID infection.' He said; 'You did not ask me.' I said; 'Sir; we obviously are having miscommunication; because you did not tell me that it bothered you.' He said; 'We do not have to wear masks when we are in the cockpit and when you close the door I can't hear the FO do the checks.' I said; 'That's a first. Most of the pilots close to door to hear better in the cockpit; but if you don't want the door ajar; then I won't do that. Will you at least wear the mask when the cockpit door is open to help protect me and my family from potentially contracting COVID since a lot of us may be asymptomatic spreaders?' He said; 'So you are asking us to wear a mask in the flight deck even though that is not our protocol?' I said; 'Sir; I am wearing my PPE and the passengers are wearing their PPE to protect others including you; therefore; I am asking you to wear PPE anytime you are on the plane where COVID could be potentially spread to me and others.' He said; 'Let me get this right. You want us to wear mask in the cockpit even though that is not our protocol.' I said; 'Sir; I am asking you to reciprocate the protections that I am affording you and your family by wearing my PPE properly. I am just asking for you to wear the mask to protect me and my family. How is it that we require passengers to do what we as crew are not willing to do? I have to stand in my boarding position which would be gross negligence since I would be in the path of a potential COVID exposure with no protections if you and the FO do not wear the mask with the door open. No problem. I am not willing to expose myself and my family to that level of risk. That level of consequence should not be required or expected of me while doing my job. I will have to just stand on the outside of the aircraft in front of the entrance and greet the passengers who will be wearing masks during boarding and deplaning.'He then asked; 'If,,,,Flight Attendant reported having a disagreement with the Captain and First Officer regarding their compliance with wearing face masks.,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",operational issues
1769070,Aircraft X,Flight Deck,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties; Boarding; Deplaning,Workload; Communication Breakdown; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Other,1769070,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate; Taxi; In-flight; Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Passenger seated on X4 continued to disregard our request for him to keep his facial covering on at all times. We asked him several times (FA's # A; B & C) but continued to disregard our request. I even gave him a face mask but still; no compliance. Passenger seated nearby in X6 was very disturbed by it.,,,,Flight Attendant reported a passenger would not comply with the face mask policy.,"The incident involved a conflict between a flight attendant and a passenger during a flight. The flight attendant repeatedly requested the passenger to comply with the face mask policy, but the passenger disregarded the requests despite multiple reminders. The flight attendant even provided the passenger with an additional face mask, but compliance was not achieved. A nearby passenger seated in X6 expressed visible distress due to the situation. The flight attendant ultimately reported the incident to the authorities. No resolution was proposed during the incident.",operational issues
1769347,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Other / Unknown; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Ground Personnel,1769347,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Aircraft In Service At Gate; Pre-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,There was a guest assigned X3; despite the fact the seat is blocked as per social distancing guidelines and safety of FA's.The Customer Service Agent (CSA) refused to reseat the guest; which made me feel very uncomfortable to say the least. A CSA was informed and asked to reseat; however they refused the request; which violated the policy; jeopardizing safety of flight attendants; as well as created a major inconsistency. As a solution there was an option to move a guest traveling by themselves; like anyone from Row X-Y; that was not done by the CSA.,,,,Flight Attendant reported the blocked seat in front of the FA jumpseat was assigned to a passenger. The CSA would not reassign the passenger per social distancing policy.,"The incident involved a conflict between a Flight Attendant (FA) and a Customer Service Agent (CSA) regarding a seat assignment on an aircraft. A passenger was assigned a seat that had been blocked for social distancing and safety purposes, which posed a potential risk to the FA's safety. The FA requested the CSA to reassign the passenger to another seat in accordance with social distancing guidelines. However, the CSA refused to comply with the request, violating established policies and creating a safety concern. As a proposed solution, the FA suggested reseating a solo traveler from another row, but this was not implemented by the CSA. The incident remained unresolved, resulting in discomfort for the FA and a perceived inconsistency in policy enforcement.",operational issues
1769357,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Workload; Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1769357,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,I asked a passenger multiple times to make sure his mask was covering his nose and mouth not just his chin. I made all the required announcements; so I believe 4 PAs were made referring to masks. The pilots also made an additional mask announcement. Once we got in the air the passenger took his mask off completely. We serve so much food on a two hour flight that he constantly had food in front of him. Every time I asked him to put his mask on he would take a bite of food. Every time I looked at him; he would take a bite. I could not really give him a warning because every time I looked at him; he would take a bite of something. But he did not wear his mask the entire flight until we were cleaning up at 10;000 feet. Do we really need to serve so much food. On a two-hour flight we provide several food services. Tough to enforce the mask policy when people are constantly eating. This passenger knew better; but just refused to wear his mask. Reevaluate the amount of food served on a two hour flight.,,,,Flight Attendant reported that by providing passengers several food services allowed passengers to eat constantly and not have to comply with the face mask policy.,"The incident involved a conflict between a flight attendant and a passenger over mask compliance during a two-hour flight. The flight attendant repeatedly requested the passenger to wear their mask properly, making four passenger announcements and having the pilots make an additional announcement. Despite these efforts, the passenger removed their mask entirely once airborne. The flight attendant observed that the extensive food service provided during the flight made it difficult to enforce the mask policy, as the passenger frequently ate and removed their mask. The attendant was unable to issue warnings due to the passenger's consistent eating behavior. The passenger did not comply until the flight was cleaning up at 10,000 feet. The flight attendant suggested reevaluating the amount of food served to facilitate better adherence to mask policies.",operational issues
1769363,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Deplaning,Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel,1769363,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,I am the A Flight Attendant. Passenger X was making a connection. She also needed an aisle chair. My tablet was acting glitchy and I could not pull the station flight service phone numbers. There was not a jet bridge phone and no plane phone numbers. There were 2 passengers trapped at the 1 and 2 seats while the aisle passenger was in the 3 seat. Total of 3 people stuck. Passenger X was getting very restless and stressed. I was not aware; for the passenger's safety; I was not to leave and inform the Agent of the urgency for the aisle chair. I deeply apologize; this will never happen again. Working conditions with COVID; are very stressful.Make sure that every flight has availability to jet bridge phones numbers; to communicate with the Gate Agents.,,,,Flight Attendant reported staff shortage and poor customer service due to the COVID-19 pandemic contributed to some passengers not being able to deplane in a timely manner.,"The incident occurred due to technical difficulties faced by the flight attendant, who was unable to communicate with ground personnel because her tablet malfunctioned and there were no available jet bridge or plane phones. This communication breakdown led to a delay in providing an aisle chair for a connecting passenger, causing three passengers to remain on the aircraft longer than expected. The flight attendant expressed regret for the delay and suggested that ensuring access to jet bridge phone numbers could prevent future issues. To address the communication challenges, it was recommended that every flight be equipped with jet bridge phone numbers to facilitate timely communication with ground agents, thereby improving customer service and ensuring timely passenger deplaning.",operational issues
1770089,Aircraft X,General Seating Area,Air Carrier,,Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew,1770089,,Flight Deck,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service,Training / Qualification; Situational Awareness; Confusion,,,1770330.0,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy,,Y,Person Flight Attendant,Taxi,Flight Crew Overcame Equipment Problem,Procedure; Human Factors,Human Factors,Passenger boarded with hoverboard in box. Did not see until taxi out; then reported to Captain. Captain said okay to fly up to 50 grams of lithium.(?) Told him F/A manual states that PMDs not permitted as carry-on or checked baggage. Captain said their manual says they are permitted.Please clarify discrepancies.,,During boarding; FA1 and FA4 monitored  bulkhead for items on the floor.  The hover board was not there during checks.  On taxi out; during demonstration; the board was observed.  Cabin crew notified Captain.  FA's and Flight Crew checked manuals for acceptance.  In flight attendant manual; two sections were checked. Personal PED's and hazardous materials.  The first said not allowed.  The second said allowed with limitations.   Limitations had to do with the grams of lithium-ion batteries.  Could not find  reference to the acceptable grams.  Flight crew said their manuals said the amount in hover board was acceptable .Have a notification on boarding pass that says bulkhead so the agent can brief at gate and require a briefing by flight attendants  and notifying purser before aircraft door closure.   Aligning flight crew and FA manuals with same verbiage to avoid conflicting procedures.  In flight attendant manual; be more specific under hazardous materials about what constitutes a mobility device.,,Air Carrier Flight Attendant reported a communications breakdown with the Captain regarding whether Hoverboards are admissible as carryon baggage or check baggage.,"The incident involved a disagreement between a flight attendant (FA) and the flight crew regarding the admissibility of a passenger's hoverboard as carry-on or checked baggage. The passenger had a hoverboard in a box that was initially unnoticed during boarding but was observed during taxi-out. The FA reported this to the Captain, who permitted it if the lithium battery was under 50 grams, citing their manual. However, the FA referenced their manual, which prohibited PMDs (Personal Mobility Devices) as carry-on or checked baggage. The manual was found to have conflicting sections: one prohibiting PMDs and another allowing them with battery limitations, which were unclear regarding exact gram limits. The flight crew believed their manual permitted the hoverboard's battery. To resolve the issue, they proposed aligning FA and flight crew manuals to avoid confusion, adding boarding pass notifications for bulkhead passengers to brief at the gate, and enhancing the FA manual's specificity on PMD definitions under hazardous materials. The key cause was manual discrepancies, with proposed solutions to improve clarity and procedures.",operational issues
