ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1758920,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 154; Flight Crew Type 3000,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1758920,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown; Distraction,Party1 Flight Crew; Party2 Flight Attendant,,1758942.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,The A Flight Attendant immediately contacted us through the service interphone after hearing the single ring indicating our climb through 10;000 feet.  He stated that he was not seated during takeoff; his galley was not secure; and that coffee had spilled on himself and his iPad. He then went on to state that the reason he was not able to complete his tasks prior to pushback and departure was because he was having to deal with passengers and their improper usage of masks. The B; C; and D Flight Attendants did not mention any passenger issues to us.As the First Officer; take a more proactive role in ensuring the flight attendants acknowledge the single ring prior to takeoff.  Also; it is my understanding that the flight attendants are supposed to immediately inform the pilots of any disruption or disturbance in the cabin in which they are unable to perform or complete their required tasks.,,After giving the chime and monitoring the bell across the PA I called for the Before Takeoff Checklist.  After completing the checklist we switched the radio to Tower and they cleared us for takeoff with an aircraft on a 3 NM final.  With this distraction; I failed to listen to the A FA make his Departure PA.  Around 10;000 feet the A FA called to say he had been in the aisle during takeoff.  He told the FO he had been talking to a couple of passengers about wearing their masks and hadn't received the attendant chime.  He told the FO he had not fully secured the galley and had coffee spilled on his EFB and personal device.  He said he had no physical injury or harm and that overall he was fine.  I clearly heard the chime; but failed to monitor his PA.A FA should not be monitoring masks before takeoff at that time because non compliant passengers are less of a safety risk than delaying preparation for takeoff.  I will be more cognizant of listening to the FA PA per the AOM in the future.,,Air carrier flight crew reported a Flight Attendant was not seated for departure due to having to deal with passengers not properly wearing face masks.,"The incident involved a conflict between a flight attendant (FA) and the flight crew of an air carrier. The FA reported being distracted during takeoff due to addressing passengers' improper mask usage, which prevented him from securing the galley and completing his pre-departure tasks. The FA spilled coffee on his electronic devices but was not physically injured. The flight crew acknowledged the issue and expressed that the FA should have focused on pre-takeoff preparations rather than mask compliance at that time. The flight crew also admitted to failing to monitor the cabin chime and the FA's public address announcement, contributing to the oversight. As a result, the flight crew resolved to be more diligent in adhering to protocols and monitoring cabin communications in the future.",passenger-related issues
1759518,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty); Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1759518,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight; Pre-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Human Factors,Passenger X; entered aircraft with mask below his nose.  I requested that he pull it up before boarding.  He complied and sat.  Several times throughout the flight I walked cabin to collect trash and reminded many people to pull up mask over nose.  I asked Passenger X once and he complied.  The next time I asked; he informed me 'I can't breathe.'I told him I was sorry but he agreed to our terms of face masks when he checked in.  He pulled mask up.  I did another trash run and mask was lowered again.  I reminded him of policy.  Instead of pulling it up; he requested to see the policy in writing.  He then spoke with other FA and said he was being singled out because of his tattoos.   She told him she had seen me as I had reminded several others.  She said further non-compliance could result in a ban on flying.I called Captain and asked to make the nose and mouth announcement.  Captain did.  I went back to show him the verbiage which explicitly spells out the policy.  I asked him if he would please comply.  He said 'I am complying; #%$^!'  His nostrils were clearly visible.  I left and called Captain; informing them of the non-compliance.  Captain confirmed and would notify the ground agents to meet the plane.Passenger Y talked to other FA and said I was harassing Passenger X.  He said others around him felt uncomfortable.  I said we needed people to comply with safety rules.  He said I hadn't said anything to a nearby woman when her mask was off; and I tried to explain it was because she was still eating and drinking.  But he was convinced I was discriminating in my enforcement.Make an announcement at boarding gate that explicitly tells people they can be banned for failure to comply with nose and mouth covered rule.,,,,Flight attendant reported a passenger was non-complaint with face mask policy during the flight.,"A flight attendant (Party1) observed Passenger X boarding with a mask that was not properly covering his nose. Passenger X initially complied with requests to adjust his mask but repeatedly disregarded the policy during the flight. Despite multiple reminders and being shown the policy in writing, Passenger X continued to lower his mask, claiming inability to breathe and accusing discrimination due to his tattoos. Another passenger, Passenger Y, supported Passenger X's claim, suggesting the flight attendant was targeting him unfairly. The flight attendant informed the captain, who made a cabin announcement about the mask policy. Repeated non-compliance led to a report to the captain, resulting in ground agents being alerted upon landing. Passenger Y's intervention indicated discomfort among other passengers. The flight attendant proposed an explicit announcement at the boarding gate to clarify mask policies and potential bans for non-compliance. Passenger X's non-compliance and allegations of discrimination were addressed through repeated reminders, policy review, and a cabin announcement. The situation remained unresolved, prompting ground intervention and a proposed boarding gate announcement to reinforce mask policies.",passenger-related issues
1760561,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1760561,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,Aircraft In Service At Gate; In-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,Passengers in XX1 and XY2 boarded the aircraft in ZZZ wearing neck/face masks. They removed those during flight and put on white mask with a filter valve that had hose connected to it and the other end connected a powered air filter that hung around their necks. When I talked with both of them I advised them they could not use the air filter or a mask with a valve. He began to argue that he called reservations and was told it was fine. He then demanded for me to show him where it said that. I pulled up the face mask information with no valves he took picture of page. At that point passenger took her mask off and replaced it with the neck/face mask she wore on boarding but he did not. When he was ready to deplane he changed mask he was wearing back to the neck/face mask he had originally worn as he boarded.,,,,Flight Attendant reported passengers wearing non-approved face masks.,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",passenger-related issues
1761688,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Workload; Troubleshooting; Communication Breakdown; Time Pressure,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,1761688,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Time Pressure; Workload,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,,1761690.0,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,At 10;000 ft.; sterile FD; descent into DFW; we began preparation procedures [in the] galley and cabin. Once finished; FA3 (Flight Attendant) asked who was in the forward lavatory and we determined the wheelchair passenger at 1F must have gone to the bathroom. FA3 knocked and told her we were landing now and to return to her seat now. She said; 'Ok; I'm coming.' FA1 & FA3 continued asking her to return to her seat and when the wheels dropped. She was still in the bathroom saying she was coming. FA3 and FA1 continued communicating with her and at less than 1 minute to landing the decision was made that she would not be able to safely make it to a seat and she was informed to 'stay in the lavatory.' The flight landed and taxied to toward Gate A19 at which time FA1 informed the Captain we had a passenger land in the lavatory. The Captain asked for basic information at this time. FA1 informed him that the passenger was still in the lavatory and if we were going to be stopped so she could return to her seat. The Captain stated; 'We're going to keep moving.' The passenger was told to remain in the lavatory until the seatbelt sign was turned off. Once we parked at the gate; the passenger came out on her own and apologized saying she was getting sick. FA1 confirmed her name as Passenger A. The Captain then brought FA1 into the cockpit and stated that he should have known we didn't have a passenger in their seat for landing and that he had to do reports now.,,After [the] Captain made [the] 'prepare for landing announcement' I; FA3 (Flight Attendant); walked up to [the] front and started clearing the cabin from there to [the] back. I finished preparing the cabin and headed up to my seat. When I was getting ready to sit; I saw that there was someone in front lavatory and asked FA1 if he saw anyone go in there. He explained that passenger 1F who came on [a] wheelchair had to use [the] lavatory last minute. I noticed how close we were getting to the ground so I started knocking on [the] door and told her; 'We are approaching landing and you need to come out;' to which she responded; 'I'm coming;' so I kept knocking on door and telling her she needed to come out already. Then; I noticed the landing gear is coming out. I then tell her; 'You need to come out NOW; landing gear is down we are about to land.' She said; 'Okay;' and seemed like she was going to come out but then didn't. That's when FA1 got up and told tell her to stay in the lavatory; which at that point; [was] so close to [the] ground and [since there was] such little time; [it] seemed like the best decision.We landed safely and checked on [the] passenger; she said she was okay. FA1 called [the] flight deck and explained to the Captain that we had someone in the lavatory [and] to let us know if we were going to make any stops so that we could have her go back to [her] seat safely since it takes her time to walk to her seat. The Captain told FA1; 'We are going to keep moving;' so [the] passenger remained in [the] lavatory until we came to a safe stop. The passenger came out and apologized for what she had done and said she understood she had done wrong but she really needed to go. Captain asked us why we didn't call him in the air we explained everything happened just so suddenly and we were so close to [the] ground with sterile flight deck and basically not much time.,,Air carrier flight attendants reported an ill passenger remained in the lavatory during landing.,"During the descent into DFW, a wheelchair passenger (Passenger A) used the forward lavatory. Flight Attendants (FAs) repeatedly instructed her to return to her seat as landing approached, but she was unable to do so in time. With landing imminent, the decision was made for her to remain in the lavatory for safety. The flight landed safely, and the passenger exited the lavatory on her own, apologizing and explaining that she had been getting sick. The Captain was informed, and he emphasized the need for documentation. The incident was resolved without further complications, with the flight attendants ensuring the passenger's well-being and compliance with safety protocols.",passenger-related issues
1762281,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1762281,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Human Factors,95% of passengers had masked removed as I came through the cabin to do trash pick up and food and beverage service.  Passengers were talking and eating as I walked through cabin collecting their used trash and liquids.  Several spoke to me asking for items without their masks on.Company safety guidelines not a priority when it comes to Flight Attendant safety.  Impossible to enforce 6 foot distance and masks during food and beverage service even though numerous announcements regarding wearing mask while FA are in the aisle. Protect the front line employees during this COVID-19 pandemic.  Risking employee lives over a beverage/food service contradicts safety guidelines.,,,,Flight Attendant reported the majority of passengers were not complying with face mask policy.,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",passenger-related issues
1762945,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties,Workload; Communication Breakdown; Distraction; Situational Awareness,Party1 Flight Attendant; Party2 Other,1762945,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,Passenger X in XX4 was non-compliant wearing his mask and following COVID-19 company/CDC mask policies. During boarding for the Passenger X was the last passenger to board. He came on with a mask in his hand. I was the A Flight Attendant (FA) and informed him of the mask requirement. I told him; 'The mask must be on for boarding and remain on the entire flight covering your nose and mouth.' He put his paper mask on and asked where his seat was since he couldn't remember. I looked up his seat number and it was XX4. After he sat down he took his mask off again according to the aft flight attendants. FA1 and FA2 both instructed him to put his mask on covering his nose and mouth. He complied when asked; but then removed it again during walk through before takeoff. FA1 came forward and told me about taking his mask off again. He said he lost his mask so she brought him a new one from our kit and he put it on. After takeoff during service he again had his mask off. The aft flight attendants again told him he must cover his nose and mouth.After discussing his non-compliance repeatedly with the COVID-19 mask policy we decided the next time he had it off we would issue a final warning. About an hour before landing in ZZZ a couple [of] passengers came forward to complain about a man not wearing his mask at all. I went back to talk to him and it was Passenger X in XX4 again. He was making those around him uncomfortable and they said he would take the mask off as soon at the flight attendants would walk away. I issued him a warning and explained to him that this was his final warning about not wearing his mask. He said he lost his mask again. I went and got him a new mask out of the flight attendant kit and explained again that it must cover his nose and mouth. I instructed him to read the policy and that if he violated the mask policy again he would be reported and banned from flying on our airline. He put on his new mask and acknowledged that he understood. During final descent as I was sitting in my jumpseat and Passenger X leaned in the aisle and removed his mask. During taxi to the gate he stood up and started walking. I got on the PA and said 'Please; remain in your seat with seatbelts fastened with masks covering nose and mouth.' He sat down but did not put his mask on. Passengers around him were shaking their heads.We didn't call to the gate for him to be met because we were almost there. When we reached the gate I informed the Customer Service Agent (CSA) about the situation. The CSA asked if we wanted the police; but we decided that since we were ready to deplane it wouldn't help. The Captain pointed Passenger X out as he was deplaning with no mask. He said that Passenger X was the same passenger that was an issue on his previous flight for not wearing a mask.  As Passenger X passed me during deplaning I explained that since he was not compliant to COVID-19 policies and our mask mandate he was getting reported as I warned he would during the flight. He just laughed and kept walking. He violated our COVID-19 mask policies repeatedly even with several warnings.,,,,Flight Attendant reported a passenger refused to adhere to face mask policy.,"The incident involved a passenger, identified as Passenger X, who repeatedly failed to comply with the airline's COVID-19 face mask policy during a flight. The flight attendant (Party1) instructed Passenger X multiple times to wear his mask, as required by company and CDC guidelines. Despite initial compliance, Passenger X removed his mask several times during the flight, including after being provided with a new mask by the flight attendant. The flight attendant issued a final warning to Passenger X, explaining that further non-compliance would result in reporting and potential banning from the airline. Despite this, Passenger X continued to remove his mask, including during final descent and after being reminded to keep his mask on as the plane taxied to the gate. The flight attendant reported the situation to the Customer Service Agent upon arrival, and the passenger was warned that he would be reported for violating the mask policy. Passenger X was ultimately reported for his repeated non-compliance with the mask mandate.",passenger-related issues
1762952,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1762952,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Crew,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,First ten rows had their masks below their noses. Had to make additional announcements. Stopped counting how many people dropped their masks to order.,,,,Flight Attendant reported that many passengers were not wearing face masks properly.,"The incident involved a flight attendant (Party1) and other passengers (Party2). The flight attendant reported that many passengers, particularly in the first ten rows, were not wearing face masks properly, with the masks positioned below their noses. As a result, the flight attendant had to make additional announcements and issue reminders. Eventually, the flight attendant stopped counting the number of passengers who were not adhering to the face mask policy, as the issue continued to persist during the flight. No specific solution was proposed in the context of the incident.",passenger-related issues
1762964,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Other / Unknown; Workload; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1762964,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,Family flying together not complying after being asked many times to wear their mask when not eating or drinking beverage.  Traveling with group of 9 passengers.Passengers not complying with wearing their masks after being asked to many times.,,,,Flight Attendant reported a family; part of a traveling group; were not compliant with face mask policy.,"The incident occurred when a family, part of a group of nine, did not comply with the face mask policy on a flight despite being requested multiple times by the flight attendant. The attendant reported the situation to the authorities. No specific resolution or proposed solution was mentioned in the context.",passenger-related issues
1763130,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Workload; Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763130,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,I was distracted by requests being made by other passengers; as well as trying to maintain social distancing regarding my jumpseat. Maintain focus and slow down if I feel I am in the 'red' zone.,,,,Flight Attendant reported having difficulty maintaining social distancing while at the jumpseat.,"The event involved a conflict between a Flight Attendant and another party. The Flight Attendant reported difficulty maintaining social distancing while at their jumpseat, citing distractions from other passengers' requests and efforts to comply with social distancing requirements. The Flight Attendant mentioned feeling overwhelmed and attempting to slow down when they perceived themselves to be in a heightened stress zone. No solution was explicitly proposed in the context.",passenger-related issues
1763132,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge; Flight Attendant (On Duty),Flight Attendant Current,,Service; Deplaning; Boarding; Safety Related Duties,Troubleshooting; Workload; Communication Breakdown; Distraction; Other / Unknown,Party1 Flight Attendant; Party2 Other,1763132,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Taxi; Aircraft In Service At Gate; Pre-flight; In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,When working I gently remind passengers that are not compliant with face masks/coverings of our policy as they're boarding the aircraft. It is also something that's included in our announcement before departure and our welcoming/safety announcement. When working AFT I actively check for mask; bag; and seat belt compliance prior to closure of the boarding door. I also ask the flight deck to make an announcement regarding face masks and to ensure coverage of both nose and mouth is included so that we are all unified. All gate agent pre-boarding announcements and Flight Attendant announcements should be updated to specify that passengers must cover their nose and mouths throughout the full duration of flight unless actively eating or drinking.Passenger X (X1) was the last passenger to board. The gate agent waited 10-15 minutes for this passenger. She mentioned that she reminded this passenger regarding mask compliance at the gate; however I was unaware until I saw her in passing between flights. I reminded this passenger to comply with his mask during boarding. Once the boarding door was closed the AFT FA asked the passenger to turn his phone on airplane mode and to disconnect his call. He complied until she walked passed and got directly back on the phone all through our safety demonstration. The non-revenue FA that sat in row X in front of the passenger rang the FA call button before I took my jumpseat to discreetly inform me that he was still on his cell phone. I glanced back and he was indeed holding a full conversation on his cell phone. I was unaware that the AFT FA had already asked him to end his call. He complied and I witnessed him turn his phone on airplane mode. I also asked this passenger to wear his mask properly and informed him that after I'd have to share our final warning. The non-revenue FA in row X rang me again to inform me that as soon as I took my jumpseat this passenger took another call and talked until his phone disconnected at 10;000 feet. During the duration of our flight this passenger manipulated the mask policy with food/beverages and was being completely rude towards me during the duration of our flight something the non-revenue FA witnessed also. Upon landing he positioned his mask to cover his mouth only intentionally. He became; loud; frustrated; combative; and used profanity when I kindly asked all passengers to take their seats during deplaning. He tried rushing to the aisle to exit the aircraft. He Immediately stormed off the aircraft. The non-revenue FA complimented me on how I handled everything. I also informed the flight deck.,,,,Flight Attendant reported a passenger did not adhere to the cell phone or face mask policy. FA stated the passenger was rude; loud; combative and used profanity.,"A passenger, identified as X1, did not adhere to the face mask and cell phone policies during a flight. The flight attendant (FA) reminded X1 about the mask policy at the gate and during boarding. Despite these reminders, X1 continued to use his phone during the safety demonstration and ignored mask guidelines when eating or drinking. He exhibited rude behavior, became loud, and used profanity. Upon landing, he refused to follow deplaning instructions and stormed off the aircraft. The non-revenue flight attendant commended the FA's handling of the situation. The FA informed the flight deck and filed a report regarding the incident. This summary captures the event's key points neutrally and succinctly.",passenger-related issues
1763134,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service,Other / Unknown; Communication Breakdown; Workload,Party1 Flight Attendant; Party2 Other,1763134,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Passenger in XX2. Saw him sleeping with no mask on. An announcement kind of woke him up so I finished the job by saying Sir; that woke him up and I said I'm just going to need you to wear your mask. To which he said that he just had surgery on his nose for cancer and that the mask hurts. I told him I was sorry for his nose and then said but it is our policy. He started to get a little [bit] of an attitude and said something about our policy. At that point I found a way to end the conversation because it was going nowhere. Then I went and explained it to the A Flight Attendant.We both believed giving him a warning would cause a bigger scene and we only have about 40 minutes flight time left. So far no one has complained about him; but if someone does we will have to issue the warning at that point.,,,,Flight Attendant reported a passenger resisted adhering to face mask policy. No further action was taken for fear of escalating the situation.,"The incident occurred when a flight attendant noticed a passenger, identified as Passenger in XX2, not wearing a face mask during the flight. The attendant approached the passenger, who was asleep, and attempted to enforce the face mask policy. The passenger responded by explaining that he had recently undergone surgery on his nose for cancer and that wearing a mask caused him pain. Despite the attendant's apologies and attempts to explain the policy, the passenger became increasingly argumentative. Recognizing that the situation was escalating and could potentially lead to further conflict, the attendant decided to discontinue the conversation. The attendant then informed another flight attendant, A, about the situation. Together, they concluded that issuing a warning to the passenger might escalate the situation further, especially since there were only 40 minutes of flight time remaining. No other passengers had raised complaints about the individual at that point. The flight attendant ultimately chose not to take further action, opting instead to monitor the situation and address it only if a complaint was received.",passenger-related issues
1763759,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763759,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Taxi; Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Company Policy,Human Factors,During taxi out; passenger wouldn't put his seatbelt on.  His Mom told me to 'Force him to put it on.' I declined.  The Dad and Mom both attempted to put seatbelt on their son; but no success.  He screamed and refused all of the way out to runway.  I asked the Mom 'How old is your son'?  She told me that he was 4 years old.  I then told her that he also has to wear a face mask.  Her response was; 'Good luck with that.' Another Flight Attendant also tried to get compliance from them; no luck as well.  I called the CA to inform him.  The other FA informed the Mom that we were going to have to return to gate; and remove them.  We returned to gate; and [they] deplaned.,,,,Flight Attendant reported a child would not wear a seatbelt; nor a face mask and was eventually deplaned.,"The incident involved a conflict between a flight attendant and a passenger. During the taxi-out phase, a 4-year-old passenger refused to wear a seatbelt and a face mask. The child's parents attempted to enforce compliance but were unsuccessful. The flight attendant intervened, asking the mother for the child's age and informing her that the child also needed to wear a face mask. The mother responded dismissively. Another flight attendant also attempted to resolve the issue without success. The flight attendant informed the captain, and the other flight attendant warned the parents that the aircraft would have to return to the gate if they did not comply. The aircraft eventually returned to the gate, and the family deplaned.  The parents were informed that non-compliance with safety regulations would result in being removed from the aircraft, which ultimately occurred.",passenger-related issues
1763892,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763892,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,During cruise flight; approximately one hour and 30 minutes from landing; a call was received from the cabin regarding a passenger; who was not complying with the face covering policy and disturbing nearby passengers. I asked the A Flight Attendant if any assistance or a diversion will be required; the reply was that more information was needed. A short time later; I received a call from the cabin informing me that the situation had been diffused and that passenger was now compliant.While on approach to landing in ZZZ; I received a call from the cabin stating that passenger was out of his seat creating a disturbance. The A Flight Attendant requested personnel meet the aircraft at the gate. Personnel met the aircraft and escorted passenger to the terminal without further incident.Due to the first flight attendants calm demeanor; I allowed myself to believe the incident was not an issue. From this point further; I will involve my Dispatcher as well as other available resources.Monitoring of passengers behavior during the boarding process can sometimes identify potential problems. Whenever possible; it is better to deal with these potential problems on the ground before the flight.,,,,Air carrier pilot reported an in-flight passenger misconduct event.,"The incident occurred during a flight, approximately one hour and 30 minutes before landing. A passenger exhibited misconduct by not adhering to the face covering policy and disturbing other passengers. The flight attendant was informed and initially sought more information but later learned the situation had been resolved. However, upon approach to landing, the passenger again caused a disturbance by leaving their seat. The flight attendant then requested ground personnel to meet the aircraft. The passenger was escorted to the terminal without further incident. As a result, the flight attendant decided to enhance monitoring of passenger behavior during boarding and involve additional resources, such as the dispatcher, to prevent future incidents.",passenger-related issues
