ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1755142,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown; Distraction; Situational Awareness,Party1 Flight Attendant; Party2 Other,1755142,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger refuses to wear a mask. She boarded in one and was also wearing it during compliance. She refuses to comply after being asked by both me and the D Flight Attendant. She says she can't wear them for a long period of time. I kindly reminded her it is part of the agreement by choosing to fly in these times; but she refuses.It is unsafe for those around her and us; as crew; who continually have to stop by her row when she rings her call light. Since this is a matter of safety and the well-being of both passengers and employees in an unprecedented global pandemic; a medical exemption should require a medical clearance from a doctor; as well as a negative COVID test within 72 hours of flying with us.,,,,Flight Attendant reported a passenger refused to wear a face mask during flight.,"The incident occurred during a flight when a passenger refused to wear a face mask despite being requested to do so by the flight attendant and another crew member. The passenger initially boarded the aircraft wearing a mask but removed it during the flight. The flight attendant reminded the passenger that wearing a face mask was part of the safety protocols in place due to the ongoing global pandemic. The passenger stated that she could not wear the mask for an extended period. The flight attendant emphasized the importance of compliance for the safety and well-being of all passengers and crew. The passenger continued to refuse, citing discomfort. The flight attendant suggested that a medical exemption would require a medical clearance from a doctor and a negative COVID-19 test within 72 hours of the flight. Despite these efforts, the passenger did not comply, resulting in the flight attendant having to repeatedly attend to her requests for assistance.",mask policy
1755420,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1755420,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger was non compliant for the mask policy. During boarding I had to ask her once to cover her face with the mask; as it was completely off. Second; she had it below her nose after takeoff and I asked her to cover her nose and she turned away and ignored me; so I stood there and asked again and she reluctantly barely covered her nose. She was eating and drinking a lot; to the point where she wouldn't keep her mask on. It was not briefly like the announcement stated. I gave her a final warning as I gave her the benefit of the doubt and she was disrespectful and rude about the situation. She accused me of not letting her eat or drink and I explained the policy and how it works. That was my final warning and I called the pilots to request a Supervisor or CSR to meet the aircraft and have a discussion with her.,,,,Flight Attendant reported a passenger was non-compliant about wearing a face mask.,"The incident involved a passenger who failed to adhere to the face mask policy on a flight. During boarding, the flight attendant noticed the passenger's mask was off and requested compliance. Post-takeoff, the passenger lowered her mask below her nose despite being asked again. The passenger frequently removed the mask while eating and drinking, contrary to the brief allowance stated in the announcement. After multiple requests and a final warning, the passenger became disrespectful and accused the attendant of restricting her eating and drinking. As a result, the flight attendant contacted the pilots to summon a supervisor, seeking to address the passenger's non-compliance through higher intervention.",mask policy
1755878,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Situational Awareness; Time Pressure; Workload,Party1 Flight Attendant; Party2 Other,1755878,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Upon final descent as I was making my final walk through I noticed that the man in XX1 was not wearing his mask; seatbelt; and his seat back was in the recline position. I politely asked him to comply with the mask policy and prepare for landing by buckling his seatbelt and putting his seat back in the upright position. He began shaking his head; putting his fingers in his ears and saying; 'No; no; I am not gonna to wear my mask right now.' I asked him once again explaining the importance of the policies that I was asking him to comply to and he continued to ignore me. His flight mate came up to him and told him to buckle his seat belt and put his chair up and began to assist him in doing so. He also told her that he would not put his seatbelt on and that he wanted to go to the bathroom. I asked the woman if he was OK and she said; 'Yes' and then more forcefully told him to buckle his seatbelt and put his chair up. He then complied but still verbally refused to put his mask on. I asked the woman to help ask him to put on his mask and I explained to both of them that if he didn't wear his mask he would then be banned from flying. He still refused. I informed both passengers that the Captain and Gate Agent will be informed of this refusal and that the appropriate actions would be taken against him for not complying with the mask policy. Upon arrival the Gate Agent spoke to the party involved and the man in question refused to speak and the woman who assisted stated that he refused to wear the mask because 'he couldn't hear' and that he was 'sleeping'. Neither of these statements are true.,,,,Flight Attendant reported a passenger refused to comply with the face mask policy.,"The incident involved a flight attendant and a passenger on board a flight. During the final descent, the flight attendant noticed that the passenger in seat XX1 was not wearing a face mask, had his seatbelt unfastened, and had his seat reclined. The flight attendant politely requested compliance with the mask policy and instructed the passenger to prepare for landing by buckling his seatbelt and adjusting his seat to an upright position. The passenger refused, shaking his head, putting his fingers in his ears, and repeatedly saying, ""No, I am not going to wear my mask right now."" Despite the flight attendant's repeated requests, the passenger ignored her instructions. The passenger's flightmate intervened, urging him to comply with the seatbelt and seat position requirements. The passenger, however, continued to refuse, stating he would not wear his seatbelt and wanted to go to the bathroom. The flight attendant asked the flightmate if the passenger was okay, to which she responded, ""Yes,"" but then firmly instructed the passenger to buckle his seatbelt and adjust his seat. The passenger eventually complied with the seatbelt and seat position but verbally refused to wear the mask. The flight attendant then requested the flightmate's assistance in persuading the passenger to put on his mask, explaining that refusal to comply with the mask policy could result in the passenger being banned from flying. Despite these efforts, the passenger persisted in his refusal. The flight attendant informed both passengers that the Captain and Gate Agent would be notified of the passenger's refusal to comply with the mask policy, and appropriate actions would be taken. Upon arrival, the Gate Agent spoke to the passenger, who refused to engage in conversation. The flightmate, however, stated that the passenger refused to wear the mask because he ""couldn't hear"" and was ""sleeping."" These claims were later determined to be untrue. The incident resulted in the passenger's refusal to comply with the mask policy, leading to potential consequences such as being banned from future flights. No resolution was explicitly mentioned, but it is implied that the passenger's actions would be addressed by the authorities.",mask policy
1755891,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1755891,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Security; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General Police / Security Involved,Environment - Non Weather Related; Human Factors,Human Factors,Once we finished the safety demo FA X informed me that [Passenger in] X1 was not wearing his mask and that during the safety demo she had to ask him twice to put on his mask. He was on a phone call after door closure. I went over and asked him to wear his mask properly as it was not covering his nose. I preceded to give him a warning. We; the crew; agreed that this aggressive behavior would not be tolerated as we did not want anything to escalate once in the air.,,,,Flight Attendant reported a passenger did not comply with the face mask policy.,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2). During the safety demonstration, the flight attendant (FA X) noticed that the passenger in seat X1 was not wearing a face mask properly, despite being asked twice. The passenger was on a phone call after the aircraft doors had closed. The flight attendant went to the passenger and instructed them to wear the mask correctly, as it was not covering their nose. The passenger did not comply, prompting the flight attendant to issue a warning. The crew decided not to tolerate the passenger's behavior to prevent potential escalation during the flight. No further details about the resolution or additional actions were provided.",mask policy
1756030,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Deplaning; Service; Safety Related Duties,Communication Breakdown; Situational Awareness; Workload,Party1 Flight Attendant; Party2 Other,1756030,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight; Taxi,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,While doing the demo the B Flight Attendant (FA) noticed a child in Row X of age required to wear a mask was not wearing one. The B FA asked her to put her mask back on. She complied; but later during  the flight the same child and adult accompanying her consciously removed their mask despite being told 5 times that they were required. However this was a XX minute flight so I informed the Captain on arrival that there was an issue regarding a noncompliant passenger. He agreed that getting a Supervisor was needed.  I let the agent who met the flight know that we needed a Supervisor. She sent the Station Manager before the deplaning process happened. The Captain made an announcement to re-inform the passengers that masks are required throughout the flight. The same passenger proceeded to deplane without a mask while the Captain observed and then she hurried up and put it back on.  Nevertheless; the manager informed us that her record would be flagged and she had a conversation with her.  We later notice her in baggage claim yet again without a mask.,,,,Flight Attendant reported passenger was non-compliant with face mask policy.,"The incident involved a conflict between a flight attendant (FA) and a passenger regarding compliance with the face mask policy during a flight. The FA noticed a child, who was required to wear a mask, without one and requested the child to put it on. Initially, the child complied, but later, both the child and the adult accompanying her removed their masks despite being reminded multiple times. The flight was short, so the FA informed the captain upon arrival about the passenger's non-compliance. The captain agreed that a supervisor was needed and made an announcement reiterating the mask requirement. Despite these efforts, the passenger deplaned without a mask, but quickly put it back on after being observed by the captain. The station manager, who was informed, had a conversation with the passenger and flagged her record. However, the passenger was later seen in baggage claim without a mask again.",mask policy
1756365,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1756365,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1756368.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,Woman and her X-year old child boarded the aircraft; child was not wearing a mask and gate agents let us know that they have asked the mom and child to wear the mask multiple times. My other FA moved the passenger in row XX up so we could move the mother and child towards the back; hoping to make other guests happy; and to avoid complaints about the child not wearing a mask. During compliance; child is still not wearing a mask. FA offers a cookie trying to convince the child to wear a mask. Mother of child informs us she screams and cries when she wears it. Asked Customer Service lead to give a final warning to mother. Was a very uncomfortable situation as we witnessed the mother begin to pull out her phone. Mother was very upset. FA and I tried our best to assure the mother that we realize these times are hard and confusing and we empathize with her for her situation as it was tough for all of us. They both seemed to be happy towards end of flight as we provided snack and beverages to ease the situation.I do not think we should enforce young children to wear masks. Child could possibly have disability and be unable to wear the mask. We are unaware of the family's situation and it is very hard to enforce grown adults to wear masks; let alone young children who don't understand what is going on.,,Passenger came onboard with X-year old child not wearing a mask. Gate agent tells me they were told to put it on and the child was screaming. I go to the back with a cookie and kindly ask if she can put her mask on and the mom tries to put it on and the child refuses. I asked if she is willing to sit in row XX so she wouldn't be near any of the other passengers. I moved passengers that were within 3 rows away from the mom and child. The mom looked stressed and her eyes were red. I know our policy is black and white regarding our process and removing a passenger. I felt like moving the passenger was the best thing to do; as I did not want this to turn into another public nightmare. I also asked if anybody felt uncomfortable with the small child taking the mask off at times while she is sitting far from everybody else and they all agreed it was OK. I told Captain the situation and they called a duty officer on their behalf to clear us to leave. The reason for making the exception made sense. She was at least 3 rows away from the nearest person; we avoided a meltdown; she was getting her camera ready and the bathroom in the back was inop so we knew nobody would go back there. I believe no further action was needed. We got guidance on the full procedure from our pilots and everyone was extremely grateful for a resolution to make everyone happy onboard.We need a better mask policy for children; especially if they might have a disability.,,Flight attendants reported that a child was unable to wear a face mask due to crying; resulting in a stressful situation. The child and parent were reseated and the situation was resolved.,"The incident occurred when a mother and her X-year-old child boarded the aircraft without the child wearing a mask. Despite the gate agents informing the mother that the child needed to wear a mask, the child refused, and the mother was unable to comply due to the child's distress. The flight attendant attempted to resolve the situation by offering a cookie to the child and moving the mother and child to a different seat to minimize discomfort for other passengers. The mother, who appeared stressed and emotional, was empathized with by the flight attendant, who acknowledged the challenges of the situation. The flight attendant also questioned the enforceability of mask policies for young children, especially those who may have disabilities. The situation was ultimately resolved without further action, as the mother and child were reseated away from other passengers, and the flight attendant sought guidance from the captain and duty officer. The flight attendant proposed the need for a more flexible mask policy for children, particularly those with disabilities.",mask policy
1756370,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Distraction; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1756370,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,All passengers in this party did not comply with mask policy.  They were not eating or drinking and had to be reminded to put their mask on.  They would put a beverage on their tray and not be drinking but say they were actively drinking just; so they would not have to wear their mask.  The children rang their call button over and over wanting more items.  When the crew would approach we'd have to ask them to put their mask on.  We had repeated interactions with this whole family.  Again; most times their mask was off or not covering their nose.  PA's were made to remind guests of our mask policy.  They blatantly disregarded under the guise of drinking; or a few members would go by to gather trash they might put it on but take it off the moment we passed with trash.  This is a safety risk to others onboard and crew. They should not be allowed to fly with us if they cannot follow the CDC guidelines for everyone's safety.  Once the mask requirement is gone then they can fly with us.  We need to make a hard stance on this issue.,,,,Flight Attendant reported a family was not wearing face masks and had to be reminded often during flight.,"The incident involved a conflict between a flight attendant and a family of passengers who did not comply with the mask policy during the flight. The family frequently removed their masks, sometimes claiming they were drinking, despite not actually drinking. The flight attendant repeatedly reminded them of the policy, but they disregarded it, often putting their masks on only when crew were nearby and removing them afterward. This behavior posed a safety risk, leading the flight attendant to recommend a strict enforcement of CDC guidelines, suggesting the family should not fly until they comply.",mask policy
1756372,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1756372,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate; In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger X boarded without his mask over his nose.  I told him nicely to put it over his nose.  He rolled his eyes at me put it on and walked to his seat and defiantly pulled it down again.  Several other members of his party did the same.  I let A [FA] know.  A FA went over and politely but firmly told them of our policy and that mask use over their nose and mouth is a requirement to fly.  They put it on but would slip it down just enough to be questionable.  They were upset with us for asking them to comply.  It was a quick flight from ZZZ-ZZZ1 so we couldn't safely keep going back to check and remind.  They need a good reminder of our policy and that we are just here to keep them and everyone else on board safe. A FA had let the agent know as well before we had finished boarding just in case.Passengers in party need a reminder on our mask policy and agree to adhere to it or not fly until the requirement is not in place.,,,,Flight Attendant reported a group of passengers not wearing face masks during flight.,"A group of passengers, including Passenger X, boarded a flight without their face masks properly covering both their nose and mouth. The flight attendant initially requested compliance with the mask policy, but the passengers complied reluctantly, only to remove the masks again after seating. The attendant informed another crew member, who reinforced the policy, but the passengers continued to defy the rules, albeit partially covering their faces. Due to the flight's short duration, the crew was limited in their ability to monitor compliance. The flight attendant suggested that passengers either adhere to the policy or refrain from flying until the requirement is lifted. Additionally, the attendant notified ground staff before boarding was completed.",mask policy
1756894,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1756894,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Company Policy; Environment - Non Weather Related,Human Factors,Today I had a passenger that would put on his mask when told then he would take it off. When boarding I did not notice if he was wearing a mask or not but kindly a passenger on board notified me that he was not wearing a mask and by the looks of it she had told him and he wouldn't listen so I kindly asked him to put on a mask but he didn't have one so I gave him one. After boarding was complete and the door was closed I did all my walk throughs and everything was good. While up in the air I did my service announcement which is telling passengers that I won't be doing a service and that a mask must be worn during the entire flight; I did the mask announcement twice before departure and while in the air...I just sat during the flight until it was time to do the final approach announcement. I walked back to collect any garbage and I noticed that he was sleeping and did not have his mask on. I kindly told him again that he needed to have his mask on. He put it on and I kept walking. The same passenger that had notified me the first time that he didn't have a mask is a Company X employee. She showed me her badge and said that he hadn't had his mask the entire flight and that she would report the flight because I did not do anything. I told her that that was OK. I walked back to the galley; threw out the trash and walked back to do my compliance check and the passenger had removed his mask I told him that he needed to put it on again this time more strictly. I walked to my jumpseat and got ready for landing. While deplaning this passenger did not have his mask on. I'm not sure what I was supposed to do in this situation. I did not notify the Captain because we were landing in a few and [the passenger] was not verbally rude or aggressive.I do not think it is my fault that a passenger refused to wear his mask; I did all the right announcements and helped him with a mask and asked him a couple times to put it on.,,,,Flight Attendant reported that a passenger was not being compliant with wearing a face mask during the flight.,"A conflict occurred between a flight attendant (Party 1) and a passenger (Party 2) regarding compliance with face mask regulations during a flight. The incident began when a passenger was observed not wearing a face mask despite being reminded to do so. A fellow passenger (later identified as a Company X employee) notified the flight attendant of the non-compliance. The flight attendant provided a face mask to the passenger and requested that it be worn. The passenger complied initially but later removed the mask during the flight, despite the flight attendant's reminders. The flight attendant made multiple announcements regarding the mask requirement, including during pre-flight and in-flight safety briefings. However, the passenger continued to remove the mask, particularly while sleeping. The flight attendant repeatedly asked the passenger to wear the mask, including during a compliance check before landing. Despite these efforts, the passenger did not adhere to the mask policy. Upon deplaning, the passenger was again observed without a mask. The flight attendant did not notify the captain, as the passenger did not exhibit aggressive behavior, and the flight was nearing its conclusion. The flight attendant expressed uncertainty about the appropriate actions to take in the situation and did not believe the passenger's non-compliance was her fault, as she had followed established procedures. The incident resulted in the passenger's repeated non-compliance with mask regulations, despite multiple reminders and interventions by the flight attendant. The Company X employee who had reported the issue to the flight attendant indicated that she would file a report regarding the flight. The flight attendant did not take further action, as the passenger did not display aggression or disrupt the flight.",mask policy
1757028,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Distraction; Communication Breakdown; Time Pressure,Party1 Flight Attendant; Party2 Flight Attendant,1757028,Aircraft X,General Seating Area,,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Time Pressure; Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Flight Attendant,,1757568.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,[I was] advised by C Flight Attendant to do a report. Commuting Flight Attendant told her that cabin was not secure for pushback. I know we had an issue with 2 little kids in the back not wanting to wear the face masks; but it was addressed and in compliance before taking off.,,As I was cleaning the cabin during deplaning in ZZZ; a commuting Flight Attendant (FA) in the aft cabin asked me a question. His words were muffled by his face mask; but I thought he was just making conversation and asking if we had an aircraft swap in ZZZ. I shook my head no and continued my duties. After conferring with the other FAs; I realized he was probably asking me if I was going to submit a report since he told them the cabin was not secure at pushback.I was at the over wing exit in position for the emergency demonstration at pushback and could not see the aft cabin except something that may have happened in the aisle or above seat level at that time. I saw nothing amiss and; I do know what he was referring to as insecure.During the oxygen mask demo portion of the briefing; I did have a COVID face mask challenge with a family with two young boys sitting in the back of the aircraft.,,Flight Attendant crew reported parents with small children were having problems with the children complying with the face mask policy.,"The incident involved a conflict between two flight attendants regarding the compliance of a family with two young children in wearing face masks during a flight. The cabin safety was addressed, and the issue was resolved before takeoff, ensuring compliance. However, one flight attendant advised filing a report, while the other dismissed it as secure. The outcome highlighted the challenge in enforcing the face mask policy with young children, which was noted but deemed compliant prior to departure.",mask policy
1757033,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Distraction; Communication Breakdown; Workload,Party1 Flight Attendant; Party2 Other,1757033,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,I was the Purser on flight. During boarding and after takeoff; all required announcements including the announcement regarding the wearing of face masks were made.  As I took meal orders; I observed the Passenger X; [was] not wearing a face mask.  I advised her of the mask policy when I took her lunch preference.After takeoff; I once again observed that she was not wearing her mask.  The primary service was being served; so I decided I would monitor her for compliance once the meal service was complete.As I did a final pickup; I once again observed Passenger X not in compliance with the mask policy.  She was sitting in her seat; not consuming any food or beverages; and her mask was laying next to her seat. I made an additional PA regarding the mandatory mask policy hoping she would hear the PA and comply.  I waited approximately 10-15 minutes to see if she would wear her mask.   I approached her and said; 'Hello again; I'm the purser on today's flight.  I know I reminded you earlier about the mask; please understand that it is a requirement that it be worn unless you are actively eating food or drinking a beverage.'  She rolled her eyes and said; 'I am drinking;' as she held an empty blue plastic cup at her chin.  I explained to her that I had observed her not wearing the mask since prior to takeoff and that I needed her to comply for everyone's safety.  As I turned to walk away; she took the mask and threw it in the aisle. I looked at the manifest and discovered that Passenger X was a non-revenue passenger.I contacted the cockpit to advise the Captain of the situation.  The Captain advised me to inform Passenger X that she must comply with the mask wearing policy.  If she refused; he was going to have the aircraft met upon arrival in ZZZ1.  I retrieved one of the mask policy slips that explains the mask policy and once again approached Passenger X.  I asked her to confirm her last name as I wanted to be certain that it was truly her occupying seat XA.  She confirmed her identity as well as confirmed that she was traveling as a non-revenue passenger.  I gave her the form and explained in great detail that failure to comply with the mask policy would likely result in severe disciplinary action. I explained that the policy is mandatory and that the Captain wanted me to inform her that failure to comply would result in the aircraft being met upon arrival in ZZZ1.  She had requested more alcohol to drink so I informed her that the Captain and I had made the decision to not serve her anymore alcohol since she was being belligerent.  She put her hand up towards my face; shook her head and said 'really? This is so messed up. %$#%#!  (Yes; she used the %$#%# [language] towards me) The mask that she pushed into the aisle was still there so I had another mask with me as I didn't want her to wear a mask that had been in contact with the floor.  I asked her if she would like a clean mask. She accepted my offer of a mask.  I then informed her that I would pass along to the Captain how she responded.The FO exited the cockpit for a break shortly after my conversation with Passenger X.  FO also observed Passenger X sitting in seat XA without wearing her mask.  I once again contacted the cockpit and advised the Captain that Passenger X was still refusing to comply and that FO also witnessed her being non-compliant. Shortly after FO went on her break; I observed Passenger X put her mask on the right of her seat and pull the blanket up over her head.  She kept her head covered until we prepared the cabin for landing.  As we did final safety checks; I observed her remove the blanket from her head.  She was not wearing a mask the entire time she had her head under the blanket.Upon arrival in ZZZ1; the plane was met by two Customer Service Managers as well as In-flight Supervisor.  I explained the situation to all three ladies and I identified Passenger X as she exited the aircraft.,,,,Flight Attendant reported a passenger was non-compliant with face mask policy.,"The incident occurred when a passenger (Passenger X) repeatedly failed to comply with the face mask policy on a flight. The flight attendant (Purser) made multiple announcements regarding the mask requirement during boarding and after takeoff. Despite these reminders, Passenger X was observed not wearing a mask on several occasions. The flight attendant approached her multiple times, including offering a clean mask, but Passenger X became confrontational, refused to comply, and used inappropriate language. The flight attendant informed the cockpit, and the captain threatened to have the aircraft met upon arrival. Passenger X eventually covered her head with a blanket but did not wear the mask. Upon landing, the plane was met by customer service managers and an in-flight supervisor, and the flight attendant identified Passenger X as she exited the aircraft.",mask policy
1757249,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Situational Awareness; Workload,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,1757249,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Passenger in X6; Mr. A; did not want to comply with mask policy and refused to stop his conversation on his phone when we [were] getting ready for pushback. He got very loud and ornery with me. I went to inform the Captain about the situation and the passenger's behavior and the Captain turned me and said 'what do you want me to do about it.' I was shocked at his response. I figured he was not going to give any support to the situation so I just turned and walked out of the flight deck. Another crew member told me that Mr. A gave him attitude also. At this point I felt that the Captain was not going to give us any support to the situation so I briefed the rest of the flight attendants to not address Mr. A. about wearing his mask so that we would not have a bad situation happen inflight. I put the face mask policy on Mr. A's console and left the situation alone after that. Mr. A. did not wear his mask at all during the flight.,,,,Flight Attendant reported passenger refused to comply with the face mask policy.,"The incident began when a passenger, Mr. A, refused to comply with the face mask policy during the flight preparation. He disregarded the policy and continued using his phone, becoming loud and aggressive towards the flight attendant. The flight attendant sought the captain's support but received a questioning response, feeling unsupported. As a result, she instructed the crew to avoid confronting Mr. A to prevent further issues. Despite these efforts, Mr. A did not wear his mask during the flight. The flight attendant reported the situation, highlighting Mr. A's non-compliance.",mask policy
