ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1759319,Aircraft X,Door Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Flight Attendant,1759319,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,In-flight; Taxi; Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,Flight Attendant (FA) A did not follow proper procedure arming his door and also when we arrived at the gate to have the agent open the door. He also continuously pulls his face mask away from his face when speaking and has trouble keeping it over his nose. Not sure how we can expect customers to comply with the face mask policy when the purser cannot comply.Arming the door: he started by putting the girt bar in the brackets; not putting the red streamer over the window.  When we arrived at the gate: he disarmed the door and soon after he cracked the door; before the jet bridge was even pulled up to the plane! Then when the gate agent was not opening the door FA A became frustrated. The gate agent was very confused and I could tell he wanted to address the issue but chose not to. Someone needs to go over door procedures and proper face mask wearing with FA A.,,,,Air Carrier Flight Attendant reported that a Flight Attendant did not use correct procedures arming and disarming the aircraft door. In addition; the Flight Attendant did not follow face mask policy.,"The incident involved Flight Attendant A (FA A) who failed to follow proper procedures for arming and disarming the aircraft door. Instead of securing the door with the girt bar and attaching the red streamer as required, FA A omitted the latter step. Upon arrival at the gate, FA A disarmed the door and opened it prematurely before the jet bridge was in place, causing confusion and hesitation from the gate agent, who did not address the issue. Additionally, FA A repeatedly removed his face mask while speaking, raising concerns about mask compliance. Another flight attendant highlighted these issues and suggested that FA A requires training on both door procedures and face mask policy adherence.",training
1763137,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown; Other / Unknown; Situational Awareness; Workload,Party1 Flight Attendant; Party2 Other,1763137,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,A family boarded with the 2 year old child not wearing a mask. After boarding was almost done; Flight Attendant (FA) D advised me that the child in row X is not wearing a mask.  I walked to their row and asked the parents if the child had a mask or would they like one of ours.  Both parents quickly stated; 'He's 2 and he won't wear a mask.  Good luck if you want to try.'  'We were told 2 is okay for no mask.'  'He won't wear a mask.'I decided to disengage and have the Customer Service Agent (CSA) contacted. I advised them that a CSA would be down to have a conversation with them. The Captain was advised and I asked for a CSA to come down to the aircraft. The boarding agent talked to the party and advised me that the parents were attempting to put a mask on the child.A second CSA came down and asked me about the age and our mask policy. She advised me they had a conversation with the party prior to boarding and wrongly advised the parents of the age requirement for wearing a mask. I advised the CSA it clearly states on policy that age 2 and up must wear a mask; no exceptions. The ZZZ Station needs to retrain or re-examine the Mask Policy because it is very clear on all guest facing touch points that our policy is stated age 2 and up. Our ZZZ Station CSA's are advising guests incorrect age requirements for our mask policy. I advised both CSA's that due to the statements made by the parents that their child would not wear a mask that the FA crew wanted them removed from the flight.As the family deplaned they yelled and blamed me for getting them kicked off this flight. I apologized but I reiterated our mask policy as they were deplaning.,,,,Flight Attendant reported a family with child were removed from the flight because of non-compliance regarding face mask policy. The family was incorrectly told by station agents; a mask was not required for the 2 year old.,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",training
1772527,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Situational Awareness; Other / Unknown; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1772527,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,,Human Factors; Environment - Non Weather Related,Human Factors,During boarding; I was standing in an exit row scanning passengers for meeting the selection criteria to sit there. There was a lot going on in the exit row and I was preoccupied with confirming that two younger passengers met the age requirement and whether another passenger was willing to assist. One of the last passengers to board was holding a really small dog in front of her face and I was concerned with whether or not she was wearing a mask with a valve on it. After she sat in the exit row and I determined she had a mask with a valve and needed to get her a disposable mask; I failed to realize that her dog disqualified her from sitting there because I was distracted by her mask and addressing the other passengers' needs to meet exit seat criteria. I did confirm the other passengers' eligibility and briefed the exit row passengers; but during cruise; the B Flight Attendant notified me there was a passenger with a dog in the exit row. I was shocked to realize my mistake and immediately moved the passenger to an empty seat behind the exit row; so the passengers met the exit seat criteria for final descent.Focus my attention on scanning each passenger again for selection criteria prior to briefing and really check on their laps and under their seats for pets. Have the B or D Flight Attendant cross check exit row passenger selection criteria after boarding is complete. Ensure the operations agent gives out disposable masks to passengers with valves prior to boarding; so flight attendants can focus more on other safety precautions. Have operations agent notify any passengers with pets that they cannot occupy an exit seat as they scan their boarding pass.,,,,Flight Attendant reported a passenger with a dog was seated in the exit row; however; the flight attendant did not recognize this due to being distracted with the passenger's face mask non-compliance.,"The incident occurred during boarding when a flight attendant was evaluating passengers for exit row seating eligibility. The attendant was distracted by a passenger's mask with a valve, failing to notice that the passenger was holding a small dog, which disqualified her from sitting in the exit row. Despite confirming other passengers' eligibility, the issue remained unnoticed until another attendant notified her during the cruise. The attendant promptly moved the passenger to an appropriate seat. To prevent such occurrences, she proposed enhancing scanning procedures for pets, cross-checking by another attendant, pre-boarding mask distribution, and informing pet owners about exit row restrictions.",training
1773357,,General Seating Area,Air Carrier,Flight Attendant (On Duty),,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1773357,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,,Environment - Non Weather Related; Human Factors,Human Factors,I was briefing the over-wing window exit as the C Flight Attendant with my safety information card in hand. When I asked the gentleman in the two-seater if he was willing and able to sit in the exit row and ask for a verbal confirmation he asked for water.I told him no sir I was asking him if he was willing and able to sit in the exit row he said yeah. He said do you want me to move? I said no you're fine I just wanna make sure that you're aware that you're in the exit row. And that was it.I don't know if you could not hear me because of the mask. Or I was speaking too fast. Or not clearly enough for him. I will need to work on that.,,,,Flight Attendant reported that communication with a passenger regarding exit row seating may have been misheard due to speaking through a face mask.,"The incident involved a communication issue between a flight attendant and a passenger during the briefing of exit row seating. The flight attendant, wearing a face mask, asked the passenger in the exit row if they were willing and able to assume the role. The passenger responded by asking for water, which the flight attendant initially misunderstood as a request to move. After clarifying, the passenger agreed to remain in the seat. The flight attendant reflected on the possibility that the passenger may have misheard due to the face mask, speaking too fast, or unclear articulation. The flight attendant acknowledged the need to improve their communication technique in future briefings.",training
1783170,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Workload; Physiological - Other; Situational Awareness; Troubleshooting; Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel,1783170,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors; Company Policy,Human Factors,Saw Passenger X sitting in the gate house wearing a mesh mask. I pointed it out to the gate agent and he stated it's approved; because it covers her nose and mouth. But I stated; no; because it's see through and mesh. Masks have to be made of solid material.So thinking the gate agent would say something to her about the mask Passenger X boards the plane and takes her seat wearing her mesh mask. FWD Flight Attendant (FA) sees this and questions it and then calls me for a reference. I stated to her; I don't think it's an approved mask for flying; let me find it in the manual before going to Passenger X. While I'm trying to find it; FWD FA sends a message to the gate agent about Passenger X wearing this mesh mask.  FWD FA also informs the Captain as well. After searching under COVID section; I find it and inform FWD FA and the Captain that it's not approved and that I'll inform her that her mask is not compliant. I approach Passenger X about her mesh mask and also show her in manual that it's not compliant. Passenger X makes a statement that she's been allowed to wear it on her flights. I then read the mask compliance portion in the manual verbatim. She makes a little fuss about it and then states 'Fine; hand me a mask.' I tell her 'Thank you.' I head back up to the FWD part of the cabin; galley area to inform FWD FA and Captain we're good. Passenger X switched out her mask for one of our mask. Also show them both in the manual where it's located if there's ever any other issues that arise in the future. They can both reference. Also state to the gate agent that Passenger X mask is not approved.,,,,Flight Attendant reported a passenger was required to remove a mesh face mask; while the Gate Agent did not agree; and use a company supplied mask before departure.,"The incident involved a disagreement between a flight attendant and a gate agent regarding the approval of a passenger's mesh face mask. The flight attendant believed the mask was not compliant with airline policies due to its see-through material, while the gate agent initially allowed the passenger to wear it as it covered the nose and mouth. During the flight, the flight attendant questioned the mask's approval, consulted the manual, and informed the captain. The flight attendant then approached the passenger, showed the manual's mask compliance section, and explained the mask was not approved. The passenger initially protested but eventually agreed to exchange the mesh mask for a company-provided one. The flight attendant informed the gate agent and captain that the issue was resolved, providing future reference in the manual if similar situations arise.",training
1662353,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Attendant,1662353,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Passenger,Taxi,General None Reported / Taken,Human Factors,Human Factors,After flight and after gate arrival at ZZZ; a male passenger stopped by the cockpit on exiting and introduced himself; advised he was involved in the safety field and alleged that we had taken off with a father and small boy in the lavatory. He further alleged that I knew about this prior to takeoff. I responded that I was not aware of any such issue; and would not have departed had I known. He said he had cell phone video and observed the aft FA (Flight Attendant) make a interphone call to the cockpit. Noting this was a serious safety issue. I concurred with him that if this occurred it was indeed a safety issue and that I would investigate and report as required; but I had not received an interphone call from the FA. He reiterated the cell phone video and stated his intent to submit it to [the company] and the FAA. He provided no further details; nor showed me the video; and departed. As background; the flight was operating about 5 hours late due to aircraft non-availability. Once we had an aircraft; we boarded and waited another 25 mins or so for a replacement FO (First Officer) as the original FO was now projected illegal. The new FO was a [distantly-based] new hire; but this had little if any impact on the flight. On taxi out we stopped for about 20 minutes in the west hard stand to receive a complete weather reroute from ATC; reentered the new route; got approval from dispatch to operate on the new route; changed runways and departures; briefed and accomplished flows and checklist. We had 4 minutes to make our [Departure Time]. I immediately made the 'FA prepare for Takeoff PA'; cleared to line up and wait by ATC; cycled the seat belt chime to alert FAs we were taking the runway; sat for 15-20 seconds and were cleared for takeoff. Uneventful flight to ZZZ till passenger approached me (FO was already gone) at gate in ZZZ. All of this delay information just indicates that passengers; especially a small child; might well have needed to use the lavatory. So I did query the Flt Attendants about this incident. The aft FA did make an interphone call to the #1 FA; following his chain of command; to advise that a father had taken his son into the restroom. The #1 FA told me he did not contact us on the Flt Deck because we had 'already started rolling for takeoff' and he was concerned about violating the sterile cockpit in a critical phase of flight. He made a quick decision that overall safety was better served by not contacting us. Clearly taking off with anyone in the lavatory is unsafe and against [company] SOPs. Unclear to me in this event is exactly when the father and child entered the lavatory. If during the hold short or line up and wait (15-20 secs) phase; a call could be appropriate to the cockpit to alert us of the situation. We could decline the takeoff clearance and clear the runway as needed. If in fact we were accelerating (rolling?) for takeoff; the passengers' safety may be more compromised by the rapid deceleration of a rejected takeoff. The FA's situational awareness is limited to our departure PA; and taking the runway chime followed by aircraft movement and engine noise. This limited input could affect their decision making process as to where we are in the takeoff maneuver.Secondly; I'm concerned about communication. I brief the #1 FA on every flight; I believe this to be important since we now fly with many different crews; from many different bases; frequently different on every leg. I did so on this flight to relay details of the flight and to open up communication. Still no one called to advise us of this event during the entire flight. I only learned about it from the concerned passenger at the arrival gate. Kind of blindsided. Not even the father in the lavatory said anything. Of note there were 10 uniformed crew members on the flight who said nothing when departing; though they may not have been in a position to observe anything. Bottom line is passenger safety is paramount; I believeunless we're on high speed takeoff roll; we could have handled a reject safely if notified. Perhaps a more assertive approach by the FA would have prevented this event from progressing to a takeoff with passengers not in their seats.,,,,A321 Captain reported being informed after landing of passenger using lavatory during previous takeoff roll.,"A passenger reported to the flight captain that a father and small boy were in the lavatory during takeoff. The passenger provided a cell phone video showing an interphone call made by a flight attendant to another crew member, who then did not contact the cockpit to avoid violating sterile cockpit rules during a critical phase. The flight experienced multiple delays, including aircraft unavailability and weather reroutes, leading to a near-miss of the departure time. The flight attendant involved made an interphone call but did not inform the cockpit, leaving the captain unaware of the situation until post-landing. The captain expressed safety concerns, emphasizing the importance of timely communication during takeoffs to allow for safe aborted takeoffs if necessary. The incident highlighted the need for improved communication protocols, especially with diverse crews, to prevent similar occurrences and ensure passenger safety.",training
1687578,Company,,Air Carrier,Dispatcher,Dispatch Dispatcher,,,Training / Qualification; Situational Awareness; Communication Breakdown; Workload,Party1 Dispatch; Party2 Flight Crew; Party2 Flight Attendant; Party2 Dispatch,1687578,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Dispatch,,Flight Crew Diverted,Company Policy; Procedure; Human Factors,Human Factors,This is as most safety reports a combination of events: First management closes three International desks and spreads that workload to remaining dispatchers.  Saturdays are busier than normal but no effort to adjust that today.  Then management assigns domestic on what they thought was an open desk [XX] but that desk was open and they make that domestic dispatcher who showed at XA00 to move off the desk they assigned in error to desk [XX] one and half hours after being here; in that time of moving desk to desk [YY] they received several calls (please note that releases have that desk number on it) so the one remaining international desk [ZZ] has to now answer and transfer the calls to correct desk; while working their new workload which is in beginning of shift and they are also working to remain in control of desk. The Domestic Dispatcher is now rushing to move and reset up and transfer flights between desks; and of course there are several calls and now all desks in international which where reduced by two are forced to help the lone domestic dispatcher with these issues; in addition.  Now that this Dispatcher moved all but one flight was moved that was caught by incoming Dispatcher and moved to the original desk that had it on the domestic side since new Dispatcher was also on a call and still trying to set up their new desk.  The phones kept ringing on wrong desk and the lone Domestic Dispatcher asked for help not knowing that two of the International Dispatchers where already on phone with the Domestic Dispatchers other issues.  I asked the International Dispatcher next to me to get the Chief to lend assistance but they where in the bridge morning meeting discussing the weather and daily assignments.  The International Dispatcher came back to report that Chief was unavailable; and I suggested that the Chief needs to leave that meeting and help domestic dispatcher for they are swamped and bringing down the entire Caribbean team; so the other dispatcher went to Chief and insisted on getting help for domestic dispatch and fortunately there was a Chief in training who came down to answer phones and lend a hand.  The phone calls I took where Flight ABCD time off gate was generated in error and needed to be removed; Flight DAEE was in ZZZ going to ZZZ1 and they where given a ground delay and ATC re-route so then I had to get reroute ensure compliance build that route and verify that we had petrol to accomplish this: I got so in detailed with this issues I did not get time out and I had to ask International Dispatcher to remove that time.  While working on weather briefing and re-route another of the Domestic lines where ringing and all International Dispatchers where on phone so I grabbed the call and placed them on hold to finish re-route but that person hung up and then called.  I advised the captain of Flight DAEE that I would finish re-route after I briefed on weather and send them an ACARS with route and burns; since the Domestic Dispatcher was at this point under water and not coming up.  The Captain said that would be fine and I built his new route while I answered another one of the Domestic Dispatchers phone lines.  This was a flight attendant who once I answered she said they had a medical emergency and needed Medlink!  I asked for flight number while I was still engaged in the re-route for the Domestic Dispatch (placing all my international desk and its duties on lower priority).  The Flight Attendant (FA) was not using proper radio telephone procedure; nor had any patience; to connect to Medlink we need basic info flight number; age; gender; problem or issue but the FA when placed on hold thought they where disconnected and called back but to further aspirate the issue they called the original desk domestic side of room and needed to be transferred to international side of room.  So this one flight and one flight attendant had to be spoken to sternly just to remain on line with Medlink.  Now once Medlink got on lineagain the FA did not provide information had to be extracted by Medlink and that conversation was very difficult because the FA world speak pause and speak not allowing Medlink to speak or speaking over Medlink with the constant live mic one of the mics stuck open and there was a constant hiss in back ground and flight attendant kept telling doctor to speak louder and the doctor was practically yelling; finally the FA said that they could not hear so I ACARS crew to have PIC call in and speak to Medlink; since the doctor on board was saying they needed to land now; the Domestic Dispatcher got that call and remained on line with the Medlink and did divert the flight but this poor planning of management and multiple error caused problems for a international section that was already task saturated due to managements closing of several desk and distributing that international workload.Several failures:  First Management not understanding that it is not the number of flights but the quality of work and the management team has closed desk that was originally planned open based on published schedule.  Second; Management not familiar with work on quad and placed a Domestic Dispatcher on a weekend International desk; third; the decision to move was not well thought or executed and if it was not for another dispatcher an airborne flight would have been left unattended; Forth; placing a domestic dispatcher in an area by themselves with no support of other domestic dispatchers working similar area and familiar with weather; GDP; and ATC initiatives; fifth; only having one chief who was also task saturated; sixth; not having properly training flight attendants on proper radio telephone etiquette and protocol. Stop closing desk; and Staff properly (follow workload committee models numbers and not a number that is not truly representative of the actual work.  Have sector managers that come from ranks of dispatch and fully understand issues on floor or at least have them trained by dispatch instructors who have worked the floor.  Place like dispatchers together i.e. domestic working NE or ZZZ1 or SE together so highest quality of information is properly disseminated to flight crews without taking extra time and further task saturating the other dispatchers and areas.  Have an International Chief and Domestic Chief (or at least two Chiefs; who are current and qualified to better aid floor dispatchers).  Properly train all flight attendants for proper radio telephone etiquette and protocol.,,,,Dispatcher reported staffing issues resulting in being inundated with various tasks and moving from the desk to desk in order try to maintain operational control and communications with their flights.,"The incident arose from a combination of poor management decisions and miscommunication within the dispatch team, leading to a highly task-saturated workload and operational breakdown. The root cause included the reduction of international desks without adjusting the workload, assigning a domestic dispatcher to an international desk during peak hours, and insufficient staffing planning. These decisions overwhelmed the remaining dispatchers, who were forced to handle an influx of calls and re-routing of flights while managing their own workload. Additionally, a flight attendant's lack of proper radio telephone protocol compounded the issue during a medical emergency, requiring the intervention of a Chief in training to assist the overwhelmed domestic dispatcher. The result was a near-disruption of operations, with the flight being diverted due to the poor planning and lack of support. The dispatcher highlighted several systemic failures, including inadequate staffing models, lack of trained leadership, and insufficient training for flight attendants. Proposed solutions included restoring proper staffing levels, having dedicated international and domestic chiefs, and improving training for both dispatchers and flight attendants to prevent similar incidents.",training
1687735,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Confusion; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Dispatch,1687735,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,Y,Person Flight Attendant,Taxi,General None Reported / Taken,Human Factors,Human Factors,While on standby; I was called with three others to help with pre-boarding a flight to ZZZ. The agent informed us at the gate that they were holding the flight for incoming crew. We went ahead and boarded and shortly after the agent stated they were boarding anyway. After boarding was complete; the gent came on and said we were going on the trip since the other crew was not there and that crew scheduling would call. I updated my flight and looked at crew portal where I saw that I had been placed on a trip to ZZZ1 that was supposed to leave a bit later. The door was shut and taxiout started. I started the safety video and my phone rang from crew scheduling. I answered the call; thinking that I needed to; since there was confusion about the working crew and the ZZZ trip listed. Crew scheduling told me to go directly to the gate for the ZZZ trip and I informed them our pre-board had been told by the agent we were going. They told me they had no idea that we were taking the ZZZ1 trip. After hanging up; the video was still playing for safety and I knew that I probably should not have answered the phone.I know not to answer my phone on board the aircraft.,,,,Flight attendant reported answering a phone call from crew scheduling during taxi; resulting in a policy violation.,"The incident occurred due to confusion regarding crew assignments. A flight attendant was called to assist with pre-boarding a flight to ZZZ and was informed by the gate agent that they would board as the incoming crew was delayed. After boarding, the pilot announced they were departing, and the attendant noticed a discrepancy in their assigned trip on the crew portal. During taxi, the attendant's phone rang from crew scheduling, prompting them to answer despite knowing they shouldn't use their phone on the aircraft. This led to a policy violation. The result was a reprimand for the flight attendant, who received additional training on communication protocols. This incident highlights the importance of adhering to established procedures, particularly regarding electronic device usage during critical flight phases.",training
1687743,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Confusion; Situational Awareness; Time Pressure; Workload,Party1 Flight Attendant; Party2 Flight Crew,1687743,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown,,Y,Person Flight Attendant,Taxi,Flight Crew Overcame Equipment Problem,Company Policy; Human Factors,Human Factors,As we were doing our final compliance check; we started to be pushed back and the door was still open. Never gave any indication that the cabin was secure.  I was working first class and a passenger commented about it to me. This was a huge security issue that our pilots made. Captain then asked are we secure and told him no. The other Flight Attendant was still doing her compliance check and so after said yes we are secure.Pilots made a huge mistake that could have been a huge security issue. It was a FAR violation. My reaction is that people need more training.,,,,Flight attendant reported that the flight crew and ground crew began pushback without verifying that the doors were closed; resulting in a safety and FAR violation.,"During a flight, a safety incident occurred when the flight crew initiated pushback without ensuring the cabin door was closed, violating Federal Aviation Regulations (FAR). The flight attendant, conducting a compliance check in first class, noticed the door remained open and informed the captain that the cabin was not secure. Despite this, another flight attendant incorrectly reported the cabin as secure, leading to the pushback proceeding. This action posed a significant security risk. The flight attendant believes the incident highlights the need for improved training to prevent such violations and ensure adherence to safety protocols.",training
1716229,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),,,Boarding; Safety Related Duties,Distraction; Time Pressure; Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant,1716229,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Security; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Taxi,General None Reported / Taken,Human Factors,Human Factors,[Lead] FA (Flight Attendant) communicated after door closure that FO (First Officer) was an FFDO (Federal Flight Deck Officer); and for me to please communicate information with [the other] FAs. Due to a hectic taxi in which guests had to be repeatedly asked to sit down and fasten seatbelts; information slipped my mind.Communicate information immediately when received; additionally if there was a way to put a triangle by FFDO names in [our computer system] in order to communicate in the event of a busy boarding process; the information would be accessible.,,,,Flight Attendant reported a failure to inform other flight attendants that the First Officer was an FFDO.,"The incident involved a conflict between two flight attendants (FAs) regarding a failure to communicate information about the First Officer's status as a Federal Flight Deck Officer (FFDO). The lead FA had instructed another FA to inform the crew that the First Officer was an FFDO after the aircraft door had closed. However, due to a hectic pre-takeoff taxi process, where passengers repeatedly needed to be reminded to sit down and fasten their seatbelts, the information was inadvertently forgotten. The lead FA proposed a potential solution: implementing a system in the computer to denote FFDOs with a triangle symbol, which could help ensure the information was readily accessible during busy boarding or pre-takeoff procedures. The incident resulted in the other FAs not being informed about the First Officer's role as an FFDO, but a solution was suggested to prevent similar occurrences in the future.",training
1718343,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew; Party2 Other,1718343,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors,Human Factors,While boarding a flight I noticed a very large hard covered box in the overhead bin. I asked who's it was and a guest said it was his. I asked him what it was and he said a drum set. I asked if it had a Lithium battery and he said yes. I asked if it could be taken out he said no. That's why It's on the plane because they wouldn't let it go below and I said OK. He said he does it all the time.I then went up and asked the Customer Service Representative to come back and look at it if they had checked it out and she also had a lead on board neither one of them ever answered my questions. Did someone approve this item?I went and talk to the Captain because I was concerned this large box was half the size of the bin with lithium batteries in it and I know that it would not fit in the battery containment bag. We were flying 5 hours over water.I talked to the Captain and he said there were cell phones and laptops on Board with Lithium batteries in them and I said but this box would not fit in our battery containment bag they would. He then said he thought it was OK; so the guest brought his large bag in the overhead bin. I would like to know if this item is approved?We should have checked this item out further before flying.,,,,B737-900 Flight Attendant reported concerns regarding transport of large Lithium Ion battery powered device in cabin overhead without thorough research.,"During a B737-900 flight, a Flight Attendant discovered a large hard-covered box in the overhead bin, which a passenger identified as a drum set containing a lithium battery. The attendant expressed concerns about the item's size, its inability to fit into a battery containment bag, and the presence of lithium batteries, particularly since the flight was scheduled to operate over water for five hours. The attendant sought clarification from the Customer Service Representative (CSR) and the Captain regarding the item's approval but did not receive satisfactory answers. The Captain acknowledged the presence of other lithium battery-powered devices on board, such as cell phones and laptops, but deemed the drum set acceptable. The attendant raised questions about the lack of thorough research into the item and proposed that such items should be checked more carefully before departure. The incident highlights concerns about lithium battery safety and the need for proper review procedures.",training
