ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1762602,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1762602,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,Passenger boarded with mask not covering nose. A FA asked her to put it over her nose and she wouldn't comply. I approached her and reminded her that the mask is now required even though she claimed a medical exemption. I also reminded her that she agreed to our mask policy when she checked in. It had been under her chin and she moved it up over her mouth but left nose exposed. She then claimed our policy was over the top and I let her know that all major airlines had the same policy. Operations agent was informed of all of this but the woman was now wearing the mask properly; so she was allowed to stay. During the flight the woman was observed many times with the mask under her nose. The decision was made to have a Supervisor meet the flight in ZZZ. The Captain was notified; but failed to call for a Supervisor. This passenger's behavior was also intimidating towards crew members and refused to adhere to safety requirements.,,,,Flight Attendant reported a passenger was non-compliant with face mask policy.,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",crew-related issues
1762607,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown; Distraction; Situational Awareness; Confusion,Party1 Flight Attendant; Party2 Flight Crew,1762607,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,The Captain of the plane didn't wear a mask in the cabin. He walked to the back of the plane prior to boarding without a mask. As boarding began I witnessed him greet passengers while standing in the galley next to the A Flight Attendant without a mask. We need someone to have a serious talk with the pilots about keeping us all safe and wear masks.,,,,Flight Attendant reported a Captain did not comply with face mask policy.,"The incident involved a conflict between a Flight Attendant (Party1) and the Flight Crew (Party2). The Flight Attendant reported that the Captain, who is a member of the Flight Crew, did not comply with the face mask policy. Specifically, the Captain was observed without a mask in the cabin before boarding, walked to the back of the plane without a mask, and greeted passengers without a mask during boarding. The Flight Attendant expressed concerns about safety and requested a serious discussion with the pilots to ensure compliance with mask-wearing protocols. No further details regarding the resolution or outcome of the incident were provided.",crew-related issues
1763130,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Workload; Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763130,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,I was distracted by requests being made by other passengers; as well as trying to maintain social distancing regarding my jumpseat. Maintain focus and slow down if I feel I am in the 'red' zone.,,,,Flight Attendant reported having difficulty maintaining social distancing while at the jumpseat.,"The event involved a conflict between a Flight Attendant and another party. The Flight Attendant reported difficulty maintaining social distancing while at their jumpseat, citing distractions from other passengers' requests and efforts to comply with social distancing requirements. The Flight Attendant mentioned feeling overwhelmed and attempting to slow down when they perceived themselves to be in a heightened stress zone. No solution was explicitly proposed in the context.",crew-related issues
1763137,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown; Other / Unknown; Situational Awareness; Workload,Party1 Flight Attendant; Party2 Other,1763137,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,A family boarded with the 2 year old child not wearing a mask. After boarding was almost done; Flight Attendant (FA) D advised me that the child in row X is not wearing a mask.  I walked to their row and asked the parents if the child had a mask or would they like one of ours.  Both parents quickly stated; 'He's 2 and he won't wear a mask.  Good luck if you want to try.'  'We were told 2 is okay for no mask.'  'He won't wear a mask.'I decided to disengage and have the Customer Service Agent (CSA) contacted. I advised them that a CSA would be down to have a conversation with them. The Captain was advised and I asked for a CSA to come down to the aircraft. The boarding agent talked to the party and advised me that the parents were attempting to put a mask on the child.A second CSA came down and asked me about the age and our mask policy. She advised me they had a conversation with the party prior to boarding and wrongly advised the parents of the age requirement for wearing a mask. I advised the CSA it clearly states on policy that age 2 and up must wear a mask; no exceptions. The ZZZ Station needs to retrain or re-examine the Mask Policy because it is very clear on all guest facing touch points that our policy is stated age 2 and up. Our ZZZ Station CSA's are advising guests incorrect age requirements for our mask policy. I advised both CSA's that due to the statements made by the parents that their child would not wear a mask that the FA crew wanted them removed from the flight.As the family deplaned they yelled and blamed me for getting them kicked off this flight. I apologized but I reiterated our mask policy as they were deplaning.,,,,Flight Attendant reported a family with child were removed from the flight because of non-compliance regarding face mask policy. The family was incorrectly told by station agents; a mask was not required for the 2 year old.,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",crew-related issues
1763379,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown; Situational Awareness; Distraction,Party1 Flight Attendant; Party2 Other,1763379,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,Pre-flight,,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger would not wear appropriate face cover and became confrontational. The event escalated to the point I had a stress related ocular migraine and was forced to call out sick from the aircraft and seek medical attention. In the event I possibly broke a minimum crew regulation by not waiting for a crew member replacement before attaining medical attention.,,,,Flight Attendant reported a confrontational passenger who did not want to comply with face mask policy.,"The incident occurred when a passenger refused to comply with the face mask policy and became confrontational with the flight attendant. This led to the flight attendant experiencing a stress-related ocular migraine, which forced them to call out sick from the aircraft and seek medical attention. The flight attendant may have potentially violated a minimum crew regulation by not waiting for a crew member replacement before leaving the aircraft. No specific solution is mentioned in the context.",crew-related issues
1763762,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge; Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763762,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1763766.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,During boarding Flight Attendant B let me know there was a passenger who was speaking on her cell phone while not wearing a mask. Flight Attendant B asked her to put the mask on and the passenger said she can't talk on the phone through a mask. Flight Attendant B insisted and the woman begrudgingly put the mask on. As I passed by the passenger she was again not wearing the mask and speaking on her phone. I stood by the seat in front of her waiting for a good break in the conversation for a time to talk with her and she wrapped up the conversation and said sorry and put the phone away. I told her it wasn't an issue with the phone; but the health and safety of those around her. She put her mask on. Shortly thereafter as we were preparing the cabin for departure I noticed her mask was below her nose. She was wearing her headphones and did not hear me; but when she saw me she pulled the mask up over her nose. Based on the attitude she gave Flight Attendant B and the fact that the mask was off again when I came by; and then not properly worn a third time Flight Attendant B and I concurred that if we had to speak with her again it would merit a disciplinary action. We also told the flight deck this; so that they would be aware. Throughout the flight we did have close eyes on her; as one does when a passenger has already exhibited behavior that is against the rules; but I tried not to hound on her. During service I saw her and some others wearing their mask below their nose or off in the long times between sips and I made a PA asking everyone to be compliant (in no way singling her out).Once it came time for final compliance for landing I came back through and again her mask was fully below her nose. I stopped and kneeled down and told her that we had already spoken with her about the mask and that wearing it under the nose does not comply. During the conversation that followed she did not pull her mask over her nose until after I had walked away.She told me that she has a medical condition that makes her light headed and that she has been doing her best with the mask. I told her that while for several months we had mask exemptions for medical cases for the last month it has been mandatory regardless of individual. She asked me for my full name and asked if she could take a picture of my name tag. I told her I was not comfortable giving my last name but if she reached out to the company they would know who I was. She said that I was rude for hounding her and briefly said the word 'Nazi' in reference to my strict adherence to the mask policy and 'targeting' of her.The specifics of timing between what was said during this conversation and what was said in the conversation after I brought disciplinary action and later during final compliance all kind of meld; but these things were said.She said that it was wrong to single out people who have medical conditions and that they don't have to share what the condition is. I reminded her that at no point did I ask her what her condition is and that she only shared that she had a condition at the end of the flight after things came to a head. I also explained again that regardless of condition the mask policy is for anyone who wants to fly.Some guests in the nearby rows thanked me for sticking to the policy as they had had concerns with the passenger in question not wearing her mask throughout the flight. I did my best to thank them for their support; but also to not rile up the non-compliant passenger nor the woman across the aisle who seemed to have befriended and come to the passenger's side (however this woman never spoke up to me or in my earshot). I did not want to put passengers against each other or cause more disruption.Passenger also said that she was not planning on flying [Airline] ever again. We let the Captain know [of the situation] and he called ahead to have a Supervisor meet passenger. During deplaning several of the other passengers that were in surrounding seats and had spoken up again thanked me for the way I handled the situation and said they'd be writing in to the company.,,Passenger was sitting in seat XX1. When securing the cabin before door closure she was on phone and had mask looped on one ear and hanging down and I asked her to put it on she said 'but I can't talk on the phone with it' and I said 'I apologize but it has to be worn over your nose and mouth at all times it is our policy' then she just looked at me with an attitude and then I asked her again if she could please put it on to which she said 'sssuurrreeee' and put it on. Then I informed another FA and told him to keep an eye on her and then he immediately walked through the cabin and she had it off again; not even one minute later. So he also asked her to put it on. After safety demo passenger had mask on but not covering her nose FA A asked her to pull it up and make sure it is covering both her nose and mouth.Inflight there were times she took exaggerated time to eat and drink. As were others in the cabin so we made a PA; (overall I bet we made 20 mask policy PAs during the entire flight).Then during descent FA A observed her with it off again. I seen him having a conversation with her so I approached and he mentioned to her the policy and the reasons and the procedure and then told her he would be back.He said she said she knows the policy. And around that time she mentioned to him that she was trying her best but she has a medical condition. She continued to argue with him and ask for his name to file a complaint. Passengers in front of and behind her gave thanks to FA A for enforcing the policy and said he handled it well. I do believe she overheard them praising him. We notified Captain and he informed [the] arrival station.,,Flight attendants reported a passenger did not comply with face mask policy during flight.,"The incident involved a passenger who repeatedly failed to comply with the face mask policy during a flight. Flight attendants initially approached the passenger, who argued about her inability to talk on the phone with the mask on. Despite reminders and policy explanations, the passenger continued to remove her mask, citing a medical condition. The attendants, following company protocols, persisted in their requests, leading to a confrontational exchange where the passenger used derogatory language. The situation was reported to the captain, who arranged for a supervisor to meet the passenger upon landing. The passenger expressed her intention not to fly with the airline again, while other passengers commended the attendants' adherence to safety regulations. The resolution involved ensuring the passenger was aware of the policy's enforceability and arranging post-flight follow-up with a supervisor.",crew-related issues
1763892,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1763892,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,During cruise flight; approximately one hour and 30 minutes from landing; a call was received from the cabin regarding a passenger; who was not complying with the face covering policy and disturbing nearby passengers. I asked the A Flight Attendant if any assistance or a diversion will be required; the reply was that more information was needed. A short time later; I received a call from the cabin informing me that the situation had been diffused and that passenger was now compliant.While on approach to landing in ZZZ; I received a call from the cabin stating that passenger was out of his seat creating a disturbance. The A Flight Attendant requested personnel meet the aircraft at the gate. Personnel met the aircraft and escorted passenger to the terminal without further incident.Due to the first flight attendants calm demeanor; I allowed myself to believe the incident was not an issue. From this point further; I will involve my Dispatcher as well as other available resources.Monitoring of passengers behavior during the boarding process can sometimes identify potential problems. Whenever possible; it is better to deal with these potential problems on the ground before the flight.,,,,Air carrier pilot reported an in-flight passenger misconduct event.,"The incident occurred during a flight, approximately one hour and 30 minutes before landing. A passenger exhibited misconduct by not adhering to the face covering policy and disturbing other passengers. The flight attendant was informed and initially sought more information but later learned the situation had been resolved. However, upon approach to landing, the passenger again caused a disturbance by leaving their seat. The flight attendant then requested ground personnel to meet the aircraft. The passenger was escorted to the terminal without further incident. As a result, the flight attendant decided to enhance monitoring of passenger behavior during boarding and involve additional resources, such as the dispatcher, to prevent future incidents.",crew-related issues
1765120,Aircraft X,Flight Deck,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Situational Awareness; Confusion; Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew,1765120,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Captain; in his briefing; stated he would not wear a mask in the cockpit (whether a Flight Attendant was present or not) and would probably forget to wear one when he came into the cabin. When I (#2 Flight Attendant) questioned this and stated we did not have to enter the cockpit if the pilots refused to wear a mask----he said he would issue a directive and we would comply.,,,,Flight Attendant reported the Captain advised the crew that he would not be wearing a mask in the cockpit.,"The incident involved a conflict between the Flight Attendant (Party1) and the Flight Crew (Party2). The Captain announced during a briefing that he would not wear a mask in the cockpit, regardless of whether a Flight Attendant was present or not. He also admitted the possibility of forgetting to wear a mask when entering the cabin. Upon questioning this by the Flight Attendant, the Captain stated he would issue a directive, which the crew was instructed to follow. The outcome resulted in compliance with the Captain's directive, though no specific resolution to the underlying issue was provided.",crew-related issues
1765287,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Workload; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1765287,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,During boarding as I was walking the cabin to do a compliance check and exit seat briefing a passenger stopped me and questioned why she was seated next to a person she did not know.  I told her I would check and see if there was another seat she could move to.  At this time I did not see any open row that has no other people in it. I was going to send a flight family message to alert the Gate Agent. I walked up a row or two and another lady questioned me about why her seat would not recline (she was in front of the exit row). I explained to her why her seat would not recline and told her I would check with the agent about reseating them.  I then walked to the aft jump seat to send the flight family request. The agent then came down and we had a short conversation about rebooking the one lady and the other passengers who wanted a seat that reclined. There were no other seats to move the recline passenger to and the other passenger was given the option to take a later flight with no guarantee that she would have a seat by herself.  I informed all passengers involved. We took off and it was not till about mid flight that I realized that I had not ok'ed my exit seats. I proceeded right away to the exit row and briefed both passengers and they both were ok to sit in an exit row. The lady passenger did say that she noticed I had not briefed them before the flight. [The cause was] work overload.,,,,Flight Attendant reported inadvertently not briefing exit row passengers due to other passengers making special seating requests.,"During a flight, a flight attendant encountered two passenger requests that led to a challenging situation. First, a passenger sought a different seat due to discomfort sitting next to someone unknown. The flight attendant attempted to find an alternative but found none available. Second, another passenger's seat would not recline, as it was located in front of an exit row. The flight attendant explained this and suggested a later flight option, as no other seats were available. While managing these requests, the flight attendant neglected to brief the exit row passengers, a crucial safety procedure. Mid-flight, she realized this oversight and promptly briefed the exit row passengers, who agreed to their seats. The cause of the incident was attributed to work overload from handling multiple requests simultaneously. The flight attendant resolved the issue by briefing the exit row passengers mid-flight, ensuring safety standards were met. This incident underscores the importance of balancing multiple tasks and adhering to safety protocols, even under pressure.",crew-related issues
1766037,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Boarding,Time Pressure; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant,1766037,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,During boarding of the flight; the C Flight Attendant brought it to my attention that he had forgotten to brief the exit row on our previous flight. I had been distracted dealing with a mask compliance issue in the front row and I had forgotten to verify with the C Flight Attendant if his over wing had been briefed.I need to next time take a moment to take a breath and think about all of my duties I need to accomplish.,,,,Flight Attendant In Charge reported being distracted by a face mask compliance issue and not verifying all before takeoff duties were completed.,"The incident occurred during the boarding of a flight, involving two flight attendants. The Flight Attendant In Charge (FAIC) was distracted by addressing a face mask compliance issue in the front row and failed to verify whether the exit row briefing had been completed by another flight attendant, C. As a result, the exit row briefing was not conducted on the previous flight. The FAIC acknowledged the oversight and proposed improving future procedures by taking a moment to review all pre-takeoff duties.",crew-related issues
1766062,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Time Pressure; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1766062,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding; Service,Situational Awareness,,,1766352.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight; Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,During boarding we had a guest come on board with no mask on. The A FA was in the midst of making a PA; so I went back to talk to him. I politely asked this guest if he had a mask; if not I could provide him with one. He responded; that he indeed had one. I let him know that he had to put it on. I stood to the side while this guest put away his carry-on bags and got into seat and buckled up. At this point; I informed him that he needed to put his mask on at this time; and I walked up front to inform the A about our interaction. I went back closed some bins and saw that he still had no mask on. This time the A FA went back to this guest carrying some extra masks and asked him if he needed one. He responded to her saying he had one. So she politely asked him to put it on. In a stern and harsh voice; he told her 'I heard you the first time.' The A FA came forward. The Customer Service Agent (CSA) was by the boarding door; and the A informed her on what was going on and the CSA automatically knew who we were talking about. She already had a discussion with this guest about wearing a mask on the plane. He put it on in front of her; but took it off before he got on the plane. We decided that a Supervisor needed to have a talk with him. The A FA informed the Captain on the situation and he went to the back of the cabin; and noticed that this guest was still not wearing a mask.A CSA Supervisor; came onto the plane and removed the guest who was non-compliant with the company's face mask policy.,,Passenger in XX4 boarded the aircraft last; with no mask. I was making a PA while the FA D had just started closing bins etc. I noticed he was not wearing a mask after he passed me. D FA asked him to put a mask on and if he needed one. He said he had one. She asked him to put it on and thanked him. He stowed his bag and she again asked kindly to please make sure your mask is on. He did not. The FA walked away. After waiting approximately 5 minutes and no compliance I; the A FA walked backed back to his seat bringing extra masks. I tried to hand him one. He said I have one. And I said; please put it on. He then said sternly and harshly; I heard you the first time.  I walked way. He did not put a mask on. Our Captain walked by to introduce himself to the FAs in the back; the passenger still did not comply.  I asked the agent about him. She said; yes I had to tell him to put it on in order to board.  He complied; so I let him board. He obviously took it off after passing her. He was asked 4 times to comply. I decided giving him a warning before we closed the door was only going to escalate the situation.  We decided to ask the agent to deplane him. As he deplaned with agent he still did not have a mask on nor was he trying to put one on. The crew did not feel comfortable with him going with us.,,Air Carrier flight attendants reported a passenger would not comply with face mask policy and was removed from the flight.,"The incident occurred during boarding when a flight attendant noticed a passenger without a face mask. The passenger was asked multiple times to comply with the face mask policy but refused. The flight attendant informed the captain, who also attempted to address the situation, but the passenger remained non-compliant. After several attempts to resolve the issue, a supervisor and a customer service agent intervened, leading to the passenger being removed from the flight before takeoff. The crew deemed it necessary for safety and policy adherence, resulting in the passenger's deplanement.",crew-related issues
1767905,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge; Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Distraction; Situational Awareness; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1767905,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,I was the A FA on this flight.  I proceeded down the aisle.  I saw seat number XX1 without a mask and I said; 'Hey; you have to wear your mask.'  He just rolled his eyes and pull the mask from his neck.  Just as I finished; a lady was in front of me headed to her seat.  I turned and walked back up front until she could get to her seat.  I immediately returned to the back and passenger XXA had the mask pulled back down to his neck.  I did exactly the same thing again; very politely; I stated; 'Hey; you have to wear your mask.' He looked at me and said; 'Shut up.'  I responded; sorry; what did you say?  He removed the mask and yelled very loudly; 'SHUT UP!' and that's what I did and walked away.  I proceeded to the back to inform the crew what had transpired and before I could finish;  Flight Attendant Y asked me was it the guy with the X hair [style] at the window and I said yes; how do you know?  He stated he had asked him several times already and once during boarding.  At that time passenger in [seat] XY4 had come to the back and told me that the gate agents had an issue with him at the gate and during boarding before we left ZZZ about the mask and he has been a nuisance the whole time.  I just said OK.  I proceeded back to the front of the aircraft and when I looked at him; the mask was back down around his neck.  I informed the Captain.  Honestly; I felt like if this man is bold enough to scream 'SHUT UP' at me in the cabin; there is no limits.  I was too afraid to say anything else to him.  He continued the flight without a mask.  I discussed this with the Captain.  The crew and I agreed he would become belligerent.  We informed the Captain of such.  A CSA met us at the gate and I just know she spoke with him and stated he had the mask off when she approached him.  Passengers were complaining about him not wearing a mask.He does not need to fly if he cannot comply.  Also; the CSA in ZZZ did not inform us/me of his previous behavior.  He should not have been allowed to fly.  It would have been helpful if we knew in advance.,,,,Flight Attendant reported a passenger was confrontational and refused to wear a face mask.,"The incident occurred on a flight when a flight attendant (Party1) noticed a passenger (Party2) without a face mask. The attendant asked the passenger to wear the mask, but the passenger responded confrontationally, rolling his eyes and pulling the mask down. The attendant gave the passenger another opportunity to comply, but the passenger refused, shouting aggressively. The attendant informed the captain and crew about the passenger's behavior, noting that he had been a nuisance throughout the flight. Passengers had also complained about the passenger not wearing a mask. Upon landing, a cabin service attendant (CSA) spoke with the passenger, who continued to refuse to wear the mask. The passenger was ultimately allowed to deplane without further issue. The flight attendant expressed frustration that the passenger was permitted to fly despite his refusal to comply with mask requirements and criticized the gate agents for not informing the crew about his previous disruptive behavior. The attendant suggested that the passenger should not have been allowed to fly if he could not adhere to the mask policy.",crew-related issues
