ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1752712,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant,1752712,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Pre-flight; In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors; Company Policy,Human Factors,Flight Attendant refused to sit in assigned jumpseat; said she didn't want to face passengers; chose to sit it in aft facing jumpseat for taxi takeoff and landing. I tried to explain that you have to sit in assigned seat and why. After landing I explained I'd have to do a report; she started screaming and talking over me that I should go home and if this bothered me I should see a doctor for help. Several times I tried to explain to no avail. Flight Attendant also wore headsets for takeoff and landing. This Flight Attendant needs training to know why it's important to sit in assigned jump seats.,,,,Flight Attendant reported another flight attendant did not sit in the assigned jumpseat.,"The incident occurred during a flight when one flight attendant (Party 1) chose to sit in an aft-facing jumpseat instead of their assigned seat, avoiding passenger interaction. The reporting flight attendant (Party 2) attempted to explain the importance of occupying the assigned jumpseat. After landing, when the reporter mentioned filing a report, Party 1 became upset, screaming and suggesting the reporter leave or seek medical help. Despite efforts to reason, no resolution was reached. As a result, the reporter documented the incident, and Party 1 was recommended for additional training on jumpseat protocols.",between attendant and crew
1753506,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Distraction; Communication Breakdown; Workload,Party1 Flight Attendant; Party2 Other,1753506,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,First Officer seated in the passenger section dressed in his uniform deadheading back to ZZZ; did not have his mask covering his nose and mouth the entire flight back to ZZZ. He did not eat or drink anything. I eventually had to tell him to pull up his mask and which he gave me a crazy look.I feel as flight attendants we have enough to do in policing revenue passengers and shouldn't have to police for passengers who work for the company and understand the mask policy and not want to comply. Employees trying to get away with not complying with the policy.  It's getting out of hand.He gave me a look; but he put his mask on.Make sure the First Officer understands; abide by the rules; and starts taking the policy serious or else lose flight benefits for not complying. It's not a good look for passengers seeing pilots dressed in uniform not complying with the policy.,,,,Flight attendants reported that a deadheading pilot did not follow face mask policy during the flight.,"The incident involved a flight attendant and a deadheading pilot. The pilot, seated in the passenger section, did not wear a face mask properly throughout the flight. The flight attendant intervened, asking the pilot to comply. Initially, the pilot reacted with a concerned look but eventually put on the mask. The flight attendant expressed frustration about enforcing the policy on company employees and suggested that the pilot should be reminded of the rules and warned about potential penalties for non-compliance. A flight attendant reported an incident where a deadheading pilot did not adhere to the face mask policy. The attendant had to intervene, and the pilot complied after initially appearing concerned. The attendant highlighted their discomfort in enforcing the policy on fellow employees and proposed that the pilot be informed of the rules and potentially warned about losing benefits for non-compliance.",between attendant and crew
1754018,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 88; Flight Crew Total 12468; Flight Crew Type 9480,,Communication Breakdown; Situational Awareness; Confusion; Distraction,Party1 Flight Crew; Party2 Flight Attendant,1754018,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Human Factors,100 NM prior to TOD; FO called FAs requesting a Lav break. Lead FA (Purser) stated that none of the FAs were comfortable coming up to the Cockpit unless the remaining pilot (in the cockpit) wore a face covering. As he really needed to use the Lav; the FO consented to the FA's request and then told me (the Captain) of the FA's request. This is the first time in my XX+ years at airline and XY+ years as a Captain; that I've had a FA hold me hostage to get a Lav break. The FA requested that the pilot remaining in the cockpit wear a face covering in the cockpit while the other pilot was absent from the cockpit on the Lav break. I never wear a face covering in the cockpit; while flying the aircraft; especially with the other pilot absent from the cockpit.If it's not already obvious; let me restate that the FARs prohibit the use of a face covering (or the wearing of a beard) that would prevent a proper seal of the O2 mask. At FL400 and a TUC (Time of Useful Consciousness) of 15 seconds; with the other pilot absent from the cockpit; is NOT the time to find out that your O2 mask doesn't work with a face covering. As the FO left the cockpit; and me wearing a face covering; per the FA's request; ATC gave us a vector off course and a speed reduction for traffic. I replied to ATC; but they couldn't hear my boom mike through the face covering. At FL400; with the other pilot absent from the cockpit; is NOT the time to find out ATC can't hear your boom mike through the face covering. Before she left; I told the Lead FA that I would be writing a report and she said something through her face covering that I couldn't hear. At FL400; with the other pilot absent from the cockpit; is NOT the time to be unable to communicate with the only other person in the cockpit.Face coverings are UN-SAFE while taxing; flying; or maneuvering the airplane. They fog up my glasses which I am required to wear; they prevent me from communicating clearly with ATC; the other pilot or with the FA when the other pilot is absent from the cockpit.After the flight; we had a long debrief with the FAs. Company COVID-19 face covering information DOES NOT address the wearing of a face covering while operating an aircraft. The FAs on this flight; believed I was operating the aircraft in disregard of the Federal Aviation Regulations and in direct violation of Company Policy. It was unclear to these FAs; who gets to tell who must wear a face covering while operating an aircraft. None of these FAs seemed to understand who the Pilot-In-Command (PIC) is when operating an aircraft.In the masked de-brief; they were argumentative and confrontational. They thought that the remaining pilot on the cockpit was required to wear an O2 mask anytime the other pilot is absent the cockpit. It is very difficult to discuss face coverings with a FA who's been told that everyone is required to wear a face covering at all times while on an aircraft or on company property. The FAs do not understand the problems caused by face coverings in the cockpit (the O2 mask; Pilot to Pilot or Pilot to ATC communications issues; or Eye Glass fogging). The FAs believe that they can tell the Captain how to operate an aircraft in direct violation of the FARs; safety procedures and common sense. This has to stop. The Company must tell all employees; but especially FAs; that the Captain is in command; that face coverings cause safety issues in the cockpit and that pilots are NOT required (in fact; are discouraged from wearing) face coverings while operating an aircraft.,,,,Air carrier Captain reported that the flight attendants were not comfortable coming into the flight deck while the pilot was on a restroom break; until the remaining pilot was wearing a face mask. Reporter described safety concerns with having to wear a face mask in the cockpit.,"The incident involved a conflict between the flight crew and flight attendants regarding the safety protocols for wearing face coverings in the cockpit. Here's a concise summary: During the flight, the First Officer requested a Lavatory break. The Lead Flight Attendant insisted that no flight attendant would enter the cockpit unless the remaining pilot wore a face covering. The Captain complied but was angered, feeling it was unprecedented and unsafe. The Captain highlighted safety issues with face coverings in the cockpit, citing potential problems with oxygen masks, communication with ATC, and fogging of glasses. These concerns were particularly acute at FL400, where quick response times are critical. The use of a face covering muffled communication, leading to difficulties in contacting ATC and the Lead FA, further complicating the situation. Post-landing, the debrief with FAs became confrontational. FAs believed the Captain was violating safety protocols by not wearing a face covering and didn't understand the Captain's authority as PIC. The Captain emphasized the need for clear company policies on face coverings in the cockpit, noting that current COVID-19 guidelines don't address this specific scenario. They stressed the importance of recognizing the PIC's authority and the hazards face coverings pose in the cockpit environment. In conclusion, the incident underscored the need for improved communication, policy clarity, and understanding of safety protocols among all crew members.",between attendant and crew
1754082,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Distraction; Confusion; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Flight Attendant,1754082,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Human Factors,FA 1 blocked the jumpseat area with curtain and locked the lavatory. I told him that we can't do that; the only way we can is if we have wheelchair passenger using the lavatory. He replied that he feels uncomfortable being to close to passengers around his jumpseat . He called the Captain and told him that it was me who wants to keep it close.I told Captain what was going on; FA 1 still refused to do right thing. He locked the back lavatory (put a sticker out of service) on the back lavatory door. It is so wrong. I could not fix this problem. He was very condescending. I told him if he doesn't feel safe with customers he shouldn't be here. We can't make the customers uncomfortable and stop them from using lavatory.,,,,Flight Attendant reported another Flight Attendant locked the bathroom door and put an out of order sign on it; so he would not have to get close to people.,"The incident occurred between two flight attendants (FA1 and FA2) during a flight. FA1 locked the lavatory and blocked the jumpseat area with a curtain, citing discomfort near passengers. FA2 objected, explaining that such measures were only justified for wheelchair passengers. FA1 contacted the captain, attributing the issue to FA2. Despite FA2 informing the captain, FA1 persisted. FA2 suggested that if FA1 felt unsafe, he should not be there, emphasizing the need to ensure passenger comfort. The situation remained unresolved, with no proposed solution, highlighting the conflict over passenger access and crew comfort.",between attendant and crew
1754084,Aircraft X,Flight Deck,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Situational Awareness; Distraction; Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Flight Crew,1754084,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Door closed; Captain announced 'ramp loading bags while surrounded with thunder storms.' Captain calls 1L to suggest to have the cockpit door open; and show me the iPad map. Captain gets out of his seat to use the first class bathroom with no face mask. As he is inside restroom; a coach passenger waits by door 1R to use the first class bathroom. Captain comes out and faces the passenger. When Captain shuts the cockpit door; I recall the passenger comment; 'No mask.' In flight; when Captain open the cockpit door I said 'mask; mask; mask.'Captain uses the lavatory 1R the second time with no mask on his face.  Flight Attendant assists me with cockpit break. Captain third bathroom break; same flight attendant assisted me; Captain did not have his face mask on. When we landed in ZZZ; Captain opened the door without mask on with his suitcase and bags. I said; 'Captain no face mask?' Captain said 'Oh I forget.' He reached into his pocket and pulled out the blue surgical mask and held it in his hand and took off with his bags with no mask on his face. I recall Captain exited onto the jet way where outbound crew were on the jet way. The First Officer; whenever he exited the cockpit or when I stepped into the cockpit; always had his face mask on.,,,,Flight Attendant reported the Captain did not have a face mask on while exiting the cockpit numerous times.,"The incident involved a conflict between a Flight Attendant and the Captain regarding the Captain's failure to wear a face mask in accordance with established protocols. The Captain repeatedly neglected to wear a face mask during multiple instances, including bathroom breaks and cockpit access, despite reminders from the Flight Attendant. The Captain was observed without a mask on several occasions, leading the Flight Attendant to intervene each time. Despite reminders and the presence of passengers, the Captain did not comply. Upon landing, the Captain exited the cockpit without a mask, though he had one in his possession. The Captain acknowledged his oversight, explaining he had forgotten, but did not immediately don the mask. The First Officer consistently adhered to the face mask policy, contrasting with the Captain's actions. No specific solution was proposed during the incident, but the Flight Attendant's interventions highlighted the need for policy enforcement.",between attendant and crew
1754493,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Confusion; Distraction; Situational Awareness,Party1 Flight Attendant; Party2 Flight Crew,1754493,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,During the safety demonstration (it had just begun) the deadheading pilot in X1; got up from their seat; push me aside; physically; to go to the forward lav. His face was red and eyes watering. Proceeded to cough profusely in the lav. I called the Captain at this time. I told him what was happening. The Captain told me as long as he is wearing a mask that he; the Captain; will not do anything. The pilot in the lav remained there throughout the whole safety demonstration. I never stopped the demonstration. But I am supposed to if everyone isn't in their seats. I should follow what I know is right and stop the safety demonstration. Even if it is a deadheading pilot and not worry about any repercussions from the Captain even though he didn't act in a manner that was supportive of my and everyone's safety.,,,,Flight Attendant reported a deadheading pilot pushed his way past her while doing the safety demonstration to use the lavatory and coughed profusely.,"The incident occurred during the safety demonstration when a deadheading pilot abruptly left his seat, pushing the flight attendant aside to use the lavatory. The pilot exhibited signs of distress, with a flushed face, watery eyes, and severe coughing. Upon noticing this, the flight attendant informed the captain, who instructed her that no action would be taken unless the pilot removed his mask. The pilot remained in the lavatory throughout the demonstration. Faced with the situation, the flight attendant felt compelled to halt the safety demonstration to prioritize passenger safety, despite the captain's stance, as stopping the demo was her responsibility to ensure everyone's well-being.",between attendant and crew
1754702,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Training / Qualification; Communication Breakdown; Confusion; Distraction; Situational Awareness; Time Pressure,Party1 Flight Attendant; Party2 Flight Attendant,1754702,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Company Policy,Human Factors,We boarded through the 1L door. FA A did not allow passengers to pass through the forward galley during boarding to expedite the boarding process. FA B tried his best to direct traffic at the 1L door. Due to FA A blocking traffic from coming through the forward galley passengers were only able to get to their seat using the aircraft left aisle until they reached the mid galley. This caused a delay for departure. We still had bags out and overhead bins open when the FA A made the PA that the boarding door had been closed; and to arm our doors. I ran forward and told her we were still getting bags put away; and still had open overhead bins. She stated the agent had closed the door. I stated that she should have told them we were not ready to close the boarding door. After that; all FAs armed doors and tried to get all bags and overhead bins taken care of as quickly as possible. We then felt ground movement. I looked out of the window. We had started moving backwards. We had not received an All Call; and we were still trying to get all bags stowed and overhead bins closed. I (FA C) grabbed the phone at my jumpseat and made an All Call. The FA A hung up the phone almost as soon as she answered. She simply stated her name. I stated my name and that I initiated an All Call since she had not and we were pushing back. Note that this also means she had closed the flight deck door. If the flight deck door was closed then the flight deck must have thought we were seated and stowed; when in fact we were not. After she answered her phone and stated her name; and I stated I had started the All Call; she hung up. The rest of us proceeded with stating our doors had been armed and cross checked. My phone then rang. I answered the phone stating my name. FA A stated she was now performing the All Call. I stated we had just done the All Call. She then hung up her phone. FA A also would not make the COVID-19/mask announcement. FA D made the required PA. FA A had stated to FA E that she knew one of us (FA D or myself) would make it; since she was not going to make it. We did not know she was not going to make the PA and waited until he made the decision to just make the PA since we were not hearing it being made by her.The FA A needs to be spoken to about the FARs that were violated; as well as procedures that MUST be followed. This created a very chaotic and potentially hazardous environment for all on board. Passengers and crew.,,,,Flight Attendant reported communication and procedural issues experienced with another Flight Attendant.,"The incident involved a conflict between two flight attendants (FA A and FA B) during the boarding and pre-flight preparation process. The conflict arose due to discrepancies in their communication and adherence to established procedures. FA A restricted passengers from using the forward galley during boarding, causing congestion and delays. FA B attempted to manage the boarding process at the 1L door but was hindered by FA A's actions, leading to a slower boarding procedure. After boarding was underway, FA A prematurely closed the boarding door and armed the doors without ensuring all bags and overhead bins were secured. When FA C, another flight attendant, attempted to address this by making an All Call, FA A hung up the phone and failed to complete the required COVID-19/mask announcement. FA A admitted to knowing that another flight attendant would have to make the announcement, as she was not going to do so. This resulted in confusion and a potentially hazardous situation, as the flight deck door was closed, creating the impression that the cabin was ready for takeoff when it was not. The incident concluded with FA A's alleged procedural violations and communication issues being brought to light, necessitating corrective action, such as addressing the FARs and procedures she may have violated. The situation created a chaotic and unsafe environment for both passengers and crew.",between attendant and crew
1755316,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 70; Flight Crew Type 9000,,Communication Breakdown; Situational Awareness; Confusion,Party1 Flight Crew; Party2 Flight Attendant; Party2 Other,1755316,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant; Person Flight Crew,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,I removed my mask/facial covering upon boarding an empty aircraft and stowed my personal belongings in the cockpit. The B Flight Attendant asked why I wasn't wearing a mask in the cabin. (Again; the aircraft was empty; except for the six-person crew.) I stated it was not required when not in view of customers.  She said it was. I checked my manual updates and sure enough she was correct. I notified the Flight Attendant that I had seen the [update]. Flight departed on time and landed safely in ZZZ.,,,,Air carrier Captain self reported not following the latest update regarding face mask policy.,"The incident occurred between a flight crew and a flight attendant regarding face mask policy compliance. The flight crew removed their masks upon boarding an empty aircraft, believing it unnecessary as there were no passengers. The flight attendant questioned this, insisting masks were required. The crew consulted their manual, confirming the attendant's stance, and informed her of the policy update. The flight departed on time and landed safely. The captain subsequently self-reported the non-compliance, ensuring the issue was addressed. The flight attendant's adherence to policy and the crew's corrective action ensured a smooth operation.",between attendant and crew
1755324,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1755324,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Time Pressure; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew; Party2 Flight Attendant,,1755326.0,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant; Person Flight Crew,Aircraft In Service At Gate,General None Reported / Taken,Environment - Non Weather Related; Human Factors; Aircraft,Human Factors,During pre-flight of Flight ABCD ZZZ-ZZZ1; Flight Attendant informed the Captain that the sink was empty of water and a note had been left in the lavatory informing of the issue. Noting that potable water is not available at the outstation; the Captain made the decision to depart as scheduled to meet on time arrival at ZZZ1. Upon arrival at ZZZ1; crew noted that ground operations did re-fill [the] potable water tank. Crew was unaware that the lavatory sink itself was inoperative.,,Flight Attendant notified me of a note in the lavatory stating that there was no water in the lavatory sink. The Flight Attendant said she could not get any water to dispense from the sink. I made an assumption that the reservoir was empty; and that was the reason why it was not working. I made the decision to continue with the flight knowing that ZZZ did not have the capability to refill the reservoir. Thinking we could have it filled in ZZZ1. I was notified later in the day that the sink in that aircraft was inoperative and it had caused a delay on the aircraft's next flight. [I] was given a call and counseled about having potable water in the aircraft lavatories due to COVID-19. I regret the decision that I made as Captain. I just wanted to get the passengers to their final destination. I should have complied with Standard Operating Procedures.,,Air carrier flight crew reported they departed with an inoperative lavatory sink.,"The incident occurred on flight ABCD between ZZZ and ZZZ1. The flight attendant noticed the lavatory sink had no water and informed the captain, who decided to depart as scheduled, assuming the water tank was empty and couldn't be refilled at the outstation. However, upon arrival, ground operations had refilled the water, but the sink remained inoperative, causing a delay in the next flight. The captain later regretted not following standard procedures, particularly due to COVID-19 considerations. The solution emphasized adhering to SOPs to prevent similar issues.",between attendant and crew
1756365,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1756365,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1756368.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,Woman and her X-year old child boarded the aircraft; child was not wearing a mask and gate agents let us know that they have asked the mom and child to wear the mask multiple times. My other FA moved the passenger in row XX up so we could move the mother and child towards the back; hoping to make other guests happy; and to avoid complaints about the child not wearing a mask. During compliance; child is still not wearing a mask. FA offers a cookie trying to convince the child to wear a mask. Mother of child informs us she screams and cries when she wears it. Asked Customer Service lead to give a final warning to mother. Was a very uncomfortable situation as we witnessed the mother begin to pull out her phone. Mother was very upset. FA and I tried our best to assure the mother that we realize these times are hard and confusing and we empathize with her for her situation as it was tough for all of us. They both seemed to be happy towards end of flight as we provided snack and beverages to ease the situation.I do not think we should enforce young children to wear masks. Child could possibly have disability and be unable to wear the mask. We are unaware of the family's situation and it is very hard to enforce grown adults to wear masks; let alone young children who don't understand what is going on.,,Passenger came onboard with X-year old child not wearing a mask. Gate agent tells me they were told to put it on and the child was screaming. I go to the back with a cookie and kindly ask if she can put her mask on and the mom tries to put it on and the child refuses. I asked if she is willing to sit in row XX so she wouldn't be near any of the other passengers. I moved passengers that were within 3 rows away from the mom and child. The mom looked stressed and her eyes were red. I know our policy is black and white regarding our process and removing a passenger. I felt like moving the passenger was the best thing to do; as I did not want this to turn into another public nightmare. I also asked if anybody felt uncomfortable with the small child taking the mask off at times while she is sitting far from everybody else and they all agreed it was OK. I told Captain the situation and they called a duty officer on their behalf to clear us to leave. The reason for making the exception made sense. She was at least 3 rows away from the nearest person; we avoided a meltdown; she was getting her camera ready and the bathroom in the back was inop so we knew nobody would go back there. I believe no further action was needed. We got guidance on the full procedure from our pilots and everyone was extremely grateful for a resolution to make everyone happy onboard.We need a better mask policy for children; especially if they might have a disability.,,Flight attendants reported that a child was unable to wear a face mask due to crying; resulting in a stressful situation. The child and parent were reseated and the situation was resolved.,"The incident occurred when a mother and her X-year-old child boarded the aircraft without the child wearing a mask. Despite the gate agents informing the mother that the child needed to wear a mask, the child refused, and the mother was unable to comply due to the child's distress. The flight attendant attempted to resolve the situation by offering a cookie to the child and moving the mother and child to a different seat to minimize discomfort for other passengers. The mother, who appeared stressed and emotional, was empathized with by the flight attendant, who acknowledged the challenges of the situation. The flight attendant also questioned the enforceability of mask policies for young children, especially those who may have disabilities. The situation was ultimately resolved without further action, as the mother and child were reseated away from other passengers, and the flight attendant sought guidance from the captain and duty officer. The flight attendant proposed the need for a more flexible mask policy for children, particularly those with disabilities.",between attendant and crew
1757028,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Distraction; Communication Breakdown; Time Pressure,Party1 Flight Attendant; Party2 Flight Attendant,1757028,Aircraft X,General Seating Area,,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Time Pressure; Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Flight Attendant,,1757568.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,[I was] advised by C Flight Attendant to do a report. Commuting Flight Attendant told her that cabin was not secure for pushback. I know we had an issue with 2 little kids in the back not wanting to wear the face masks; but it was addressed and in compliance before taking off.,,As I was cleaning the cabin during deplaning in ZZZ; a commuting Flight Attendant (FA) in the aft cabin asked me a question. His words were muffled by his face mask; but I thought he was just making conversation and asking if we had an aircraft swap in ZZZ. I shook my head no and continued my duties. After conferring with the other FAs; I realized he was probably asking me if I was going to submit a report since he told them the cabin was not secure at pushback.I was at the over wing exit in position for the emergency demonstration at pushback and could not see the aft cabin except something that may have happened in the aisle or above seat level at that time. I saw nothing amiss and; I do know what he was referring to as insecure.During the oxygen mask demo portion of the briefing; I did have a COVID face mask challenge with a family with two young boys sitting in the back of the aircraft.,,Flight Attendant crew reported parents with small children were having problems with the children complying with the face mask policy.,"The incident involved a conflict between two flight attendants regarding the compliance of a family with two young children in wearing face masks during a flight. The cabin safety was addressed, and the issue was resolved before takeoff, ensuring compliance. However, one flight attendant advised filing a report, while the other dismissed it as secure. The outcome highlighted the challenge in enforcing the face mask policy with young children, which was noted but deemed compliant prior to departure.",between attendant and crew
1757565,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1757565,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Company Policy; Human Factors,Human Factors,I had a Deadheading (DH) pilot and Non-Revenue (NR) Pilot boarding at different times ID's on and refusing to wear masks. I asked both if they could please use their masks; both refused saying they were actively drinking!I addressed the NR Pilot's X type wrap he had primarily around his shoulder; when I asked him to place it on [he] refused. I shared the requirements that went into effect. He said it does [meet the requirements]. Plus it looked like it was a weave similar to what we used to wear as kids to cover our mouths and neck in the Midwest winters. Not a tight weave at all. I looked up the policy. It didn't say much about weave; so I went and apologized to him; only to have my head bit off more.This walking; talking while holding a cup of coffee is not actively drinking. The only ACTIVE action is their germs being spread over the area and on us. Also showing passengers how to circumvent the procedure.DH Pilot only had mask on for takeoff; but did not cover his nose. When I did my walk through I asked to have it please place over his mouth. He slumped down in his seat I was unable to see if complied with keeping his nose covered. The NR did not use mask until we were taxing into ZZZ.Both kept using their drink and very very slowly eating as an excuse not to comply. NR Pilot after landing PA and I did my walkthrough had his bag pulled out from under his seat and had his iPad placed on top and was watching his program; mask off. I asked my B to handle it I didn't think my asking him to comply was the proper thing to do. She did; he moved his bag. B relayed to me later he said he was mad that everyone gives him a hassle about his wrap.I did all I was able to do. Tools are not in place to handle these situations.,,,,Flight attendant reported a deadheading pilot and a non-revenue pilot refused to follow face mask policy.,"The incident occurred when a flight attendant encountered resistance from a Deadheading (DH) pilot and a Non-Revenue (NR) pilot regarding the face mask policy. The pilots initially refused to wear masks, citing active drinking as their reason, though the flight attendant argued that their actions did not constitute active drinking. The NR Pilot also wore a wrap that did not meet the required standards, leading the flight attendant to check the policy, which lacked specific details on weave. Despite her apology, the NR Pilot remained non-compliant. The DH Pilot complied with the mask policy only during takeoff, failing to cover his nose, and slumped during a walkthrough, making it unclear if he adhered to the policy. The NR Pilot delayed compliance until the aircraft was taxing. Both pilots used their activities as excuses, with the NR Pilot becoming upset when addressed by another crew member. The flight attendant attempted to resolve the issues but lacked sufficient tools or authority, resulting in unresolved non-compliance by the pilots. The incident highlights the challenges faced in enforcing policies without adequate support.",between attendant and crew
1757896,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Distraction; Time Pressure,Party1 Flight Attendant; Party2 Other,1757896,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors; Procedure,Human Factors,We had a DH at the beginning of our day that was an hour and fifteen minutes late and then an aircraft swap after that. The inbound crew stayed and boarded our passenger; so the plane was full when we arrived. We were rushed to make announcements and pushback. I got distracted by the rush and all the new COVID and mask PA's and I said the old safety demo PA.,,,,Flight Attendant reported that an old version of the safety demo was presented due to being rushed.,"The flight attendant was distracted due to a 1-hour and 15-minute delay, followed by an aircraft swap, leading to a rushed departure preparation. While preparing for the flight, the attendant focused on COVID-related announcements, mistakenly using an outdated safety demonstration instead of the current one. The error was reported, highlighting the need for crew efficiency under time constraints. No specific solution was proposed in the documentation.",between attendant and crew
