ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1739626,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown; Confusion; Situational Awareness,Party1 Flight Crew; Party2 Flight Attendant; Party2 Flight Crew,1739626,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,Taxi,Flight Crew Became Reoriented; Flight Crew Regained Aircraft Control; General Physical Injury / Incapacitation,Environment - Non Weather Related; Human Factors; Procedure,Human Factors,We were operating a morning first flight of day. The aircraft was put on a hardstand with no tug where with guidance from the ramp crew we would be able to start both engines and be directed to the movement area of the ramp. After completing the Engine Start Check; I looked over to the Ramper and with their permission; I released the parking brake. I however; did not reengage the parking brake. I then directed the First Officer to start both engines. The number 2 engine was started first. Following the start of the number 1 engine; the First Officer stepped on the brakes and simultaneously engaged the parking brake. This caused the airplane to stop abruptly. I asked the First Officer why he did what he did; and he said that we were moving. I then said that it was my mistake for not having the parking brake engaged; but we were moving slowly and we were far from any equipment and people. I then asked the First Officer two questions Why did he not say to me that the aircraft was moving and I would have applied the brakes and why did he apply both the brakes and the parking brake at the same time ? He said that he was not sure the brakes alone would have stopped the airplane. We then proceeded with the rest of the normal checklists and taxied to the runway and departed. In flight; the Flight Attendant said she was injured from the whiplash and was bruised. She said she may see a doctor upon reaching our destination. At the end of the flight I exchanged my contact information with the Flight Attendant to keep me informed of her physical condition. The whole sequence of events started with me not engaging the parking brake after releasing it for the out time. The threat of not recognizing that we do not have rampers to tell us to reset the brake after push was not addressed during our threat discussion and mitigation. My error was not seeing the airplane moving after the number one engine started and stopping the airplane before the First Officer. The undesired state was the fact that the aircraft moved when it should not have causing potential harm to the ramp crew and outside equipment. The other error I would say was CRM. The First Officer acted in the interest of safety and was the first to recognize the movement of the aircraft. He however over reacted. Based on the fact the airplane was moving slowly and we were far from rampers and equipment; I think he should have told me that we were moving and I would have stopped the airplane. If I did not react he then should have stepped on the brakes. This was the error on CRM our part. After talking to him I found out that he just finished IOE recently and this was his first trip after completing IOE. I think lack of experience in actual line operations caused him to act the way he did. I also should have checked with the Flight Attendant to see how she was doing after the airplane came to a stop. What I learned was to be extra vigilant when you are taxiing out with no towbar from the gate. If we were close to people or equipment; this could have been bad. Addressing ramp operations with no tug driver telling you to 'set the brake' is a threat that we should have discussed and talked about. I also need to be more aware of aircraft (unintentional) movement in all situations and react appropriately.,,,,ERJ145 Captain reported the parked aircraft began rolling on the ramp and the First Officer put the brakes on and the parking brake causing an abrupt stop injuring a Flight Attendant.,"The incident involved an ERJ145 aircraft during its morning flight. The captain released the parking brake but failed to re-engage it, causing the aircraft to move on the ramp after the engines were started. The first officer, noticing the movement, applied both the brakes and the parking brake, resulting in an abrupt stop. A flight attendant sustained injuries from the sudden stop, including whiplash and bruising. The primary causes of the incident were the captain's oversight in not re-engaging the parking brake after releasing it and the first officer's overreaction to the aircraft's movement. The captain acknowledged a lapse in vigilance during ramp operations without proper communication from ground staff and attributed the first officer's actions to his recent completion of initial operating experience (IOE), indicating a lack of line operation experience. The captain learned the importance of being more vigilant when taxiing without a tug and emphasized the need to address ramp operation threats during pre-flight briefings. Additionally, the incident highlighted the importance of effective crew resource management (CRM) and clear communication to prevent similar occurrences.",safety related
1740938,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1740938,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Other Post Flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,While completing the pre-departure safety demonstration; I had my face mask on. During the portion of the demonstration where I had to demonstrate the correct use and application of the demonstration oxygen mask; my own face mask was still on while I was demonstrating how to use the oxygen mask. I realize passengers wearing their own masks could think it would be alright to put the oxygen mask over their face mask based on my incorrect demonstration.I went into my trip misinterpreting and misreading communication regarding face masks; which led me to think I would just need to wear my face mask throughout the flight without understanding that there are exceptions and appropriate situations during which to remove the face mask. While completing my safety demonstration; I do not think I realized I was wearing my face mask as I was demonstrating the use of the demonstration oxygen mask. I believe that I was also narrowly focused on keeping up with the demonstration rather than being situationally aware of the fact that I was still wearing a mask as I went into the oxygen mask demonstration.Looking back on this event; I realize I could have been more aware of myself and my surroundings. Before I started the trip; I simply thought that I would just need to wear my mask for the duration of my flights without comprehending that in certain moments of the flight; such as demonstrating correct use of the oxygen mask; that it would be appropriate to remove my mask in order to safely and accurately show its proper use. I plan to be more situationally aware; realizing that I may need to remove my mask for certain tasks. I will now remove my mask for the pre-departure demonstration in order to show how to properly use and wear the oxygen mask.,,,,Flight Attendant reported wearing a personal face mask while demonstrating oxygen mask use during the pre-departure safety briefing. The Flight Attendant was concerned that passengers would think it would be acceptable to place an oxygen mask over a personal mask.,"The flight attendant was demonstrating the oxygen mask use during the safety briefing while wearing her own face mask, which could have led passengers to misunderstand the correct procedure. The cause was her misinterpretation of face mask policies, believing she needed to wear it throughout without exceptions. To address this, she plans to enhance her situational awareness and remove her mask during the demonstration to ensure accurate instruction.",safety related
1741944,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel; Party2 Other,1741944,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Aircraft In Service At Gate,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Had 2 issues of non-compliance of company policy on same flight:1. None of our catering personnel were wearing a mask while catering our aircraft.2. We had a non-revenue pilot board our flight with required mask on. Then as I observed him from back of aircraft; as soon as he got to his row he took off his mask and put it in his uniform jacket. I came forward and asked him if he needed another mask and he said; 'No; I have one.' I asked him to please put it on. He complied until I walked past him; then took it off again. I mentioned it to our Purser. As she was doing cabin compliance checks with me prior to closing main cabin door; Purser again had to ask him to; 'Please put on mask again.' He complied at that point.,,,,Flight Attendant reported catering personnel were not wearing masks; and a non-revenue pilot was not complying with mask usage until pilot was asked twice to comply.,"The incident occurred when a flight attendant observed two policy violations during the flight. First, catering personnel were not wearing masks, which contravened company health and safety protocols. Second, a non-revenue pilot was initially non-compliant with mask-wearing requirements. The flight attendant addressed the pilot, who initially refused but complied temporarily. Upon the attendant leaving, the pilot removed his mask again. The Purser intervened, reminding the pilot to wear his mask, to which he finally complied. The catering issue was reported but not resolved during the flight. The result was the pilot's compliance after two reminders, while the catering staff's non-compliance was noted but addressed through reporting.",safety related
1744573,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant,1744573,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Attendant,Pre-flight,,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Upon boarding my flight I was approached by a Flight Attendant refusing to wear a mask. I inquired why and was informed COVID is fake and masks violate constitutional rights. I was afraid of confrontation to push back further; so I just asked Flight Attendant to stay away from me. It created an uncomfortable work situation where I had to decide between feeling safe; and wanting to maintain peace. For the rest of the trip not only was my health put at risk; but others were as well. From other cabin to each and every passenger on board; our health was more at risk then it needs to be due to non-compliance of a requirement.To avoid a lack of CRM and a situation where FAs might become hostile towards each other; as well as for everyone's health and safety; masks must be mandated unless strictly for medical reasons.,,,,Flight Attendant reported that another Flight Attendant refused to wear a mask during boarding and throughout the flight. Reporter expressed concern that the health of passengers and other cabin crew were put at risk.,"The incident involved two flight attendants on board a flight. Flight Attendant 1 reported that Flight Attendant 2 refused to wear a mask during boarding and throughout the flight. Flight Attendant 1 expressed concern over the risk to passengers' and crew's health due to non-compliance with mask requirements. Flight Attendant 1 also highlighted the discomfort caused by the situation and the potential for conflict between crew members. To address the issue, Flight Attendant 1 suggested that masks should be mandated for all crew members unless there was a medical reason for exemption. The reported incident emphasized the importance of prioritizing health and safety measures to prevent further risks to the cabin environment and crew relations.",safety related
1748563,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties,Troubleshooting; Communication Breakdown,Party1 Flight Attendant; Party2 Maintenance,1748563,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Troubleshooting,Party1 Flight Attendant; Party2 Maintenance,,1748570.0,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Pre-flight; Routine Inspection,Flight Crew Overcame Equipment Problem; General Maintenance Action,Human Factors,Human Factors,During my preflight safety checks the survival kit lanyards were not visible or accessible. I notified the purser I spoke to maintenance personal who was on the aircraft and I asked him to show me where the lanyards were. He told me only the 757 has them and we do not have OW (Over Water) equipped Airbus aircraft! He came back a few minutes later and opened all of the doors to look for the lanyards. They were under the slide pack clearly not visible or accessible in a water emergency the survival kit would not attach to the slide. We closed the door and continued to ZZZ without the survival kit lanyards being visible and accessible.,,[Survival kit lanyard] Not visible at any location. Mechanic tried to tell us this we don&apos;t have overwater A320. He checked and found the lanyards but they are still not accessible.,,A320 Flight Attendants reported a communication breakdown between Flight Attendants and Mechanic regarding incorrectly installed survival kit lanyards.,"The incident involved a communication breakdown between a flight attendant and a maintenance technician regarding the accessibility of survival kit lanyards on an Airbus A320 aircraft. During pre-flight safety checks, the flight attendant discovered that the lanyards were not visible or accessible. The flight attendant notified the purser and spoke to the maintenance technician, who initially stated that only the 757 model had the lanyards and that the A320, being an overwater-equipped aircraft, did not require them. However, the technician later found the lanyards under the slide pack, which was not visible or accessible in a water emergency. The incident resulted in the survival kit lanyards being inaccessible, and the flight attendant highlighted the need for a different installation method to ensure visibility and accessibility.",safety related
1748573,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown; Distraction; Workload,Party1 Flight Attendant; Party2 Other,1748573,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Pre-flight,General None Reported / Taken,Company Policy; Procedure; Human Factors; Environment - Non Weather Related,Human Factors,I moved  passengers around and resolved a passenger conflict to maintain COVID-19 guidelines. One passenger was really upset with the process and their seat. Everything happened so fast. FA C even said get the Emergency Exit row briefing done and I'll finish up in the cabin. The main cabin door was closed already and I realized I didn't brief the emergency exits. It was accomplished before the safety demo but after the main cabin door closed.,,,,Flight Attendant reported moving passengers around due to COVID-19; but didn't brief the emergency row until after the main cabin door was closed.,"The incident occurred when a Flight Attendant rearranged passengers to comply with COVID-19 guidelines, which led to a rapid sequence of events. During this process, the Flight Attendant failed to brief the emergency exit rows before the cabin door was closed, despite being reminded to do so. As a result, the briefing took place after the door was closed but before the safety demonstration, potentially deviating from standard procedures. The outcome highlighted the need for careful adherence to both passenger management and safety protocols during emergencies.",safety related
1748574,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Workload; Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1748574,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,Y,Person Flight Attendant,In-flight,Flight Crew FLC complied w / Automation / Advisory,Environment - Non Weather Related; Company Policy; Procedure; Human Factors,Human Factors,I was assisting [the] purser during boarding by welcoming customers and distributing small hand wipes sanitizer. I was there until only [a] few customers were left to be boarded and I told [the] purser that I'm going to do my exit row verification-briefing. As I walked there a passenger that was standing on the isle row 10 approached me and asked if she can have one of these open seats on row 10 D; E; F instead of sitting between two people. I told her to sit on her assigned seat while I go check on CSR at the front if we can accommodate her request. I proceed to the front door; CSR wasn't there so I spoke to purser about the customer request and went ahead and accommodated her request. After talking to her; I walked past by my exit row without briefing my passenger. As I was sitting on my jump-seat doing my silent review; I realized that I was supposed to do my exit row-briefing. As soon as we reach 10;000 feet and were cleared to get up; I went straight to my exit row and apologize to our customer and did my exit row verification-briefing and informed purser and other crew member. I know it is not an excuse [but] we were busy and it slipped my mind. I promise to do my best and to be extra careful.,,,,Flight Attendant reported not completing the exit row briefing until airborne because of distraction caused by moving a passenger to a different seat.,"The incident occurred during a flight when a flight attendant was assisting the purser with boarding procedures, including welcoming passengers and distributing hand sanitizer wipes. While en route to perform her exit row verification-briefing, a passenger from row 10 requested to move to an open seat in the same row instead of sitting in her assigned seat. The flight attendant instructed the passenger to remain seated and approached the purser to seek approval for the seat change. After accommodating the passenger's request, the flight attendant inadvertently bypassed her exit row briefing. Later, during her pre-flight preparations, the flight attendant realized she had not completed the exit row briefing. Upon reaching 10,000 feet and being cleared to move, she promptly returned to her exit row, apologized to the passenger, and conducted the required briefing. She acknowledged that the distraction caused by accommodating the passenger led to her oversight and assured the crew of her commitment to being more diligent in the future.",safety related
1748952,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1748952,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors; Procedure,Human Factors,Passenger X was informed by several crew members that he and his family would have to have their mask on if they are not drinking and eating. Passenger X continued to remove his mask throughout the flight after being told by FA B and C. I approached Passenger X and he quickly put on his mask and I informed him that I was aware that my crew informed him several times to keep his mask on. I asked if he was continuing on to ZZZZ and he replied yes.I informed him that I was going to have a Supervisor talk to him when he deplaned the aircraft.  I notified the pilots to contact the Supervisor and have them meet the aircraft to talk to Passenger X so that this behavior does not continue on the next flight.,,,,Flight Attendant reported a passenger did not comply with COVID-19 mask wearing requirements during the flight.,"During a flight, a passenger (referred to as Passenger X) did not comply with the COVID-19 mask-wearing requirements despite being instructed multiple times by crew members, including Flight Attendants B and C. After being reminded by another flight attendant (referred to as ""I""), Passenger X temporarily complied but continued to remove his mask throughout the flight. The flight attendant informed Passenger X that a supervisor would address the issue upon deplaning. Additionally, the pilots were notified to contact the supervisor to ensure the behavior did not persist on the next flight. The incident was reported by the flight attendant, and the passenger was reminded of the mask policy but did not receive immediate further action during the flight.",safety related
1749667,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1749667,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Security; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Taxi,Flight Crew Returned To Gate; General Flight Cancelled / Delayed,Environment - Non Weather Related; Human Factors,Human Factors,Before handing Passenger X a hand sanitizing wipe I gently reminded him that wearing a face mask is a requirement during boarding and throughout the duration of our flight. He complied and took his seat. Once the boarding door was closed I made the required announcement and completed a compliance check noticing that Passenger X had placed his face mask under his chin again. I kindly asked him to place his face mask on and reminded him of the required policy. He complied saying 'ok no problem.' I then made our departure announcement which included an introduction as well as the audio safety briefing. During the safety demonstration Passenger X stuck his head out into the aisle making a total mockery out of me (laughing/teasing) once again visibly displaying that he was not wearing a mask. I completed my final compliance check before takeoff and I explained to him that wearing a mask is for his safety; passengers; and crew. I also explained that if he continued to refuse to wear it I'd contact the Captain to have us taxi back to the gate.The FO made an announcement stating that we were fourth in line to takeoff and we continued to slowly taxi to the runway. I was strapped in my jumpseat and noticed that Passenger X stuck his head out in the aisle again with his face mask off. I immediately called the flight deck apologizing for breaking an FAR; but it was my duty to let them know that a customer was being non compliant regarding a safety policy. The flight deck said; 'no worries at all. We'll call Operations Control and determine next steps. stay tuned.' Shortly after I received a call back stating we were taxing back to the gate. There were two customer service managers that met us at the gate. Company representative stepped off to explain what took place. I was asked to step off the aircraft to explain. Customer service personnel stepped on the aircraft and asked which passenger I was referring to because Passenger X's seat was empty. He stepped into the restroom when I stepped off the aircraft. He came out of the restroom and was escorted off of the plane. Company representative thoroughly apologized to our remaining passengers and emphasized the importance of wearing mask. We resumed our flight and had an amazing smooth flight to ZZZ.,,,,Flight Attendant reported that during taxi out a passenger refused several times to wear a COVID-19 protective mask and also mocked the flight attendant when he was reminded to wear the mask. The flight taxied back to the gate and the passenger was removed from the flight.,"The incident involved a conflict between a flight attendant and a passenger regarding the passenger's refusal to wear a face mask during the flight, despite multiple reminders. Initially, the passenger complied with the request to wear a mask but repeatedly removed it, including during the safety demonstration and while the aircraft was taxiing. The flight attendant escalated the issue by informing the flight deck, leading to the decision to return the aircraft to the gate. Upon arrival, the passenger was escorted off the plane, and the remaining passengers were apologized to. The flight resumed after the incident was resolved. The solution involved the removal of the non-compliant passenger and reassurance to other passengers about safety protocols.",safety related
1751372,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1751372,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,After takeoff I noticed the passengers had an infant car seat in between them during our simplified beverage service. I quickly apologized for our crew in missing this during boarding; but that the infant car seat that was rear facing had to be moved for taxi; takeoff and landing phases of flight to be at the window. I again apologized (infant was at the time being held by mom and not in the car seat itself; but again it was in the middle) and he agreed to move it for landing and said he understood as I explained that if in an evacuation it was blocking his wife from exiting.Fast forward to descent and 18;000 feet I again told the guest that we needed to move the car seat to the window; where his words soon became a bit more on the combative side. I continued to firmly stand my ground with moving the car seat for landing and was safest for all as well as a rule I was unwilling to budge on. He was upset that it wasn't said to him prior to takeoff and I agreed with him we should have caught the issue prior; but sometimes these things happen and we are required to fix them as we see them.During this social distancing and mask wearing time in our country; there are a lot of emotions and scare while flying for some. During boarding a through flight with multiple little incidents adds up and human error can happen with missing individual situations. Again the car seat was something that should not have been missed but it does happen on occasion and once it was noticed airborne we mentioned it to the passenger and had him move it for landing.,,,,Air carrier flight attendant reported a passenger was upset with being told to comply with regulations regarding their child seat. Flight Attendant suggested many passengers seem more stressed than usual because of COVID-19 pandemic procedures.,"The incident occurred during a flight when a flight attendant noticed an infant car seat placed in the middle of the seating area during the beverage service. The flight attendant apologized for missing the car seat during boarding and requested that it be moved to the window seat for safety reasons, as rear-facing car seats must be positioned there during takeoff, taxi, and landing. The passenger, initially cooperative, became increasingly combative during descent when the attendant repeated the request. The flight attendant emphasized the safety regulations and the importance of compliance, while the passenger expressed frustration over not being informed of the requirement prior to takeoff. Despite the conflict, the passenger eventually moved the car seat to the window as instructed. The flight attendant acknowledged the passenger's concerns but reiterated that such situations can arise despite efforts to address them during boarding. The incident was resolved with the car seat in compliance, though the passenger remained upset. The synopsis notes that the pandemic has increased stress and anxiety among passengers, potentially contributing to the tension.",safety related
1751692,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Confusion,Party1 Flight Attendant; Party2 Other,1751692,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Passenger Misconduct; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Just after door closed; Passenger X came back and asked to use the restroom.  He said that he was about to start coughing.  Once inside the lav; we (myself and other passengers) could hear him coughing so hard that he was gagging.  2 passengers expressed concern.  When he came out; I asked if he was feeling alright.  He told me that it was just allergies and he didn't want to start coughing in front of everyone.  Twice; during taxi; I had to ask him to put his mask back on. (Note: if someone is eating or drinking; I leave them alone.  But he was reading and/or digging through his bags.)  In flight; as soon as I went upfront; we went into the lav again after 2 more lav visits; I went back and asked him again if he was alright.  He told me that he 'Wasn't feeling well;' but that it was because he hadn't eaten breakfast. We provided everyone with snack bags and I kept an eye on him.  After several more lav trips; I called the PIC and informed him of what was going on.  The PIC asked us if we had a way of taking his temp. We said no and suggested he call for a [customer service agent] to meet the flight.  Throughout the flight; Passenger X came back to use the restroom a total of 5 times and had to be told 3 times to; please; put his mask back on.  Just after we had taken our seats for landing; he came back for a 6th time and asked me to move so that he could use the restroom.  I told him that we were about to land and that he needed to return to his seat.  He wasn't happy; but complied.  After arriving at the gate; he came back to use the lav again.  The PIC called and asked if we (the FAs) would ask him to stay seated until everyone else had deplaned so someone to talk with him.  I asked him and he was very unhappy and agreed while yanking off his mask. I must have looked surprised because; after looking back at my face; he quickly put his mask back on.  He deplaned last and a [customer service agent] was there to meet him.  The other FA informed me that; when he first boarded the plane; he had immediately used the forward restroom.  That totaled 9 trips to the lav in 1.5-2 hrs and many requests to keep his mask on.,,,,Flight Attendant reported a passenger using the restroom numerous times; coughing and having to constantly be reminded to wear a mask.,"During a flight, a **Flight Attendant (FA)** reported an incident involving a passenger, referred to as Passenger X, who exhibited unusual behavior. Passenger X used the restroom a total of **nine times** within a span of **1.5 to 2 hours**, which raised concerns among the crew and other passengers. Upon entering the restroom, Passenger X was heard coughing heavily, to the point of gagging, which worried two other passengers. When asked about his condition, he initially claimed it was due to allergies but later stated he was not feeling well because he had not eaten breakfast. The FA provided snack bags to all passengers and kept a close eye on Passenger X throughout the flight. Additionally, Passenger X was repeatedly reminded to wear his mask properly. The FA noted that he was reading or digging through his bags, which may have contributed to the need for mask reminders. The FA informed the Pilot-in-Command (PIC) about the situation, and the PIC requested that the FA check if there was a way to take Passenger X's temperature. Since the crew did not have a thermometer, the PIC suggested contacting a customer service agent to meet the flight. After landing, the PIC instructed the FA to ask Passenger X to remain seated until all other passengers had deplaned, so that someone could speak with him privately. Passenger X complied but was visibly unhappy and removed his mask in frustration. After noticing the FA's surprise, he quickly put the mask back on. Passenger X was the last to deplane and was met by a customer service agent at the gate. The FA later reported that Passenger X had used the forward restroom immediately after boarding the plane, adding to the total of nine restroom visits. His behavior created disturbances and safety concerns during the flight.",safety related
1752163,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Troubleshooting,Party1 Flight Attendant; Party2 Maintenance,1752163,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Pre-flight,Aircraft Equipment Problem Dissipated; Flight Crew Overcame Equipment Problem; General Maintenance Action,Human Factors; Company Policy,Human Factors,During my equipment check I noticed that the ELT in G2 was OFF (it should be in the ARM position)I notified the CA (Captain) and explained the discrepancy. He said he would call Maintenance. I'm not sure whom he contacted but they told him 'If the FAs (Flight Attendants) need to use it; they just turn it on; it's fine.' I explained how the ELT should work and he directed me to move the switch to the ARM position. After the ELT's quick self-test it checked out as ready to operate.I am concerned that however long the ELT had been OFF that nobody noticed during their prefight equipment check. I also feel that Tech Ops/Flight Ops should have a better working knowledge of the equipment; or be able to quickly reference the information. Had I not questioned it; the equipment would have continued; as it apparently had already; to remain OFF.,,,,Air carrier Flight Attendant reported ELT in the OFF position.,"An incident occurred when a flight attendant discovered the Emergency Locator Transmitter (ELT) in the OFF position during an equipment check, which should have been ARMED. The attendant notified the captain, who contacted Maintenance. Maintenance responded by advising the captain that the ELT could be turned on if needed, and the captain subsequently moved the switch to ARM after the attendant explained its operation. The ELT functioned correctly after a self-test. The incident raised concerns about the lack of awareness during pre-flight checks and the need for improved technical knowledge or quick reference resources among Maintenance and Flight Operations. Without the attendant's intervention, the ELT would have remained OFF, posing a potential safety risk.",safety related
1752373,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1752373,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Gate Agent / CSR,Pre-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,We had a passenger come on board with his family. ZZZ CSA [Customer Service Agent] asked if he had a mask at the gate. When she said he needs to wear one. He said 'I just don't want to.' CSA explained to the family that he can't fly then. He then said he will wear his mask. I was told all the above information from the CSA in ZZZ. He has not once put on his mask. When we tell him to put on a mask he says 'I'm still snacking.' As FA B I've been observing and I have yet to see him take a bite of food. He's made his intentions clear that he will not be wearing a mask by him pretending to continue snacking the entire flight. By the middle of the flight he stopped pretending to snack and made it clear he won't be wearing a mask.I confronted the passenger for the last time. Passenger has been told at least 5 times at this point. I've also made many announcements about the mask policy as well. I informed him he needs to put on a mask and that it is policy . Also told him that he was aware of the policy when he purchased the ticket. I had to repeat all that multiple times. He would continue to argue. He said he will not be putting on a mask; that a mask does more harm than good. His wife interrupted and started to argue as well. At this point I said it is policy and I will be informing the Captain. I called the Captain and he contacted ZZZ1.,,,,Flight Attendant reported a passenger refused to wear a face mask during the flight.,"The incident began when a passenger refused to wear a face mask despite being requested by a Customer Service Agent (CSA) at the gate. The CSA informed the passenger that he could not fly without a mask, to which he initially agreed but subsequently did not comply. During the flight, the passenger continued to refuse, citing reasons such as not wanting to snack, despite being reminded multiple times by the flight attendant. The flight attendant confronted the passenger at least five times, emphasized the mask policy, and informed him that he was aware of it when purchasing the ticket. The passenger and his wife argued, leading the flight attendant to inform the captain. The captain contacted ZZZ1, marking the resolution of the incident.",safety related
