ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1753517,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Distraction; Situational Awareness,Party1 Flight Attendant; Party2 Other,1753517,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,Passengers in row XY did not comply with the mask rules on multiple occasions. Masks were present but not being worn properly. This also caused a separate passenger to become uncomfortable and resulted in that passenger confronting crew in the galley.  He was not happy and felt like we weren't being harsh enough with the mask rule. We ended up giving a final warning to the passengers about masks before the flight was over.,,,,Flight Attendant reported two passengers were not compliant wearing face masks during the flight.  Another passenger was uncomfortable with them not wearing the face masks and confronted the crew.,"The incident occurred during a flight when two passengers in row XY were observed by the flight attendant not complying with the face mask rules. Their masks were present but not worn properly, which caused another passenger to become uncomfortable. This passenger confronted the crew in the galley, expressing dissatisfaction with the perceived leniency in enforcing the mask rule. The flight attendant addressed the situation by issuing a final warning to the passengers regarding mask compliance before the flight concluded.",between attendant and passengers
1753680,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1753680,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,Multiple crew members asked passenger to comply with mask policy during various phases of flight. After 3rd attempt; his demeanor; hostility; and inappropriate language; the passenger was written up.  The guest had a flagrant disregard for authority from the moment we started the demo when the C FA told him to comply with an FAA policy; and the guest ignored him; when asked for compliance again; this guest just looked at FA and replied 'I heard you the first time.',,,,Flight Attendant reported a passenger did not comply with wearing a face mask.,"The incident occurred during a flight when a flight attendant repeatedly requested a passenger to comply with the FAA's face mask policy. Despite multiple requests, the passenger ignored the instructions and responded with hostility and inappropriate language during the third attempt. The flight attendant documented the passenger's behavior due to their refusal to follow safety regulations and their disruptive demeanor. No specific resolution was proposed in the context provided.",between attendant and passengers
1753809,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Deplaning,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1753809,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Passenger,Other Deplaning,,Environment - Non Weather Related; Human Factors,Human Factors,In A position ZZZ-ZZZ1; several passengers approached me during deplaning to tell me that two passengers in seats XX5 and XX6 were spitting and wiping saliva; phlegm; and blood all over their seats; armrests; tray tables; window; and wall. They explained they were unable to call an FA because they saw this while standing in the aisle several rows behind these people as all passengers waited to deplane. The two passengers were able to exit the aircraft before the other passengers could notify me. I assured them the plane was terminated and would be sanitized for the evening and we agreed that the only thing remaining we could do about it was to notify Operations and request they inform the cleaners of the location to take extra precautions to protect themselves and to sanitize that area thoroughly. The blood [was] intentionally smeared into an X shape on the wall. I presumed the blood came from tearing open a scab or some other small wound. It was a clearly visible amount but didn't indicate heavy bleeding.By the time [deplaning] was complete and I could go to row XX; most of the moisture from the saliva and nasal secretions had dried and was barely visible; only the blood stood out. Without their notification; and even with the easily visible blood; it would have been impossible to realize the extent to which they had contaminated every possible surface. It would have dried completely had we taken the time to tidy the aircraft first. In our PA about passenger compliance we emphasize seat belts and smoking and perhaps that is outdated and detracts from where the emphasis currently should lie. We state federal law prohibits tampering with a lav smoke detector; perhaps we have a law that prohibits passenger misconduct and could be stated in such a way that explains the criminality (if any) to such behavior. I do not believe those passengers believed they could face any consequence for these actions. Regardless of taking place during a pandemic; at any time this behavior poses a risk to other passengers; crew; and employees.,,,,Flight Attendant reported that two passengers were observed spitting; and wiping their saliva and blood over their entire seating area.,"The incident involved a flight attendant (Party1) and two passengers (Party2) in seats XX5 and XX6. During deplaning, several passengers approached the flight attendant to report that the two passengers had been spitting, wiping saliva, phlegm, and blood over their seating area, including seats, armrests, tray tables, window, and wall. The two passengers exited the aircraft before the other passengers could notify the flight attendant. The flight attendant terminated the flight and informed Operations to request cleaners to sanitize the affected area thoroughly. The blood was smeared in an X shape on the wall, likely from a small wound. The flight attendant noted that without the passengers' notification, the extent of the contamination would have gone unnoticed, as the saliva and secretions had dried by the time she could inspect the area. The flight attendant reflected on the need for updated passenger announcements to emphasize the seriousness of such misconduct and the potential consequences. No immediate solution was proposed for the passengers' actions, but the flight attendant emphasized the importance of addressing such behavior to protect other passengers, crew, and employees.",between attendant and passengers
1753811,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1753811,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1753815.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate; In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related; Company Policy,Human Factors,Passenger X was non-compliant with face mask.After door closure;  F/A B informed me that a Passenger X would not keep his mask on. I called F/D and let them know of the situation and asked to hold pushback until aft FAs determined whether Passenger X should continue on the flight. Passenger X complied initially and we departed without further issue.During cruise F/A B communicated to me that he had asked Passenger X several times to keep his mask on - as he was not eating or drinking. I went aft and asked Passenger X to wear his mask as well; which he had stuffed into his pocket. He was visibly annoyed and didn't initially comply. As he was connecting on another flight; we also notified pilots of the situation. Passenger X; was non-compliant with face mask.Better policy/procedure is needed between FA; Pilot; and station workgroups and their roles. It doesn't feel particularly safe to send someone who is knowingly non-compliant onto another crew or CSA.,,During boarding I observed Passenger X; without his face mask on and asked him to please pull his mask up; which he did. After the demo as I walked to the back; I observed Passenger X with his face mask down again. I told him to put it up. And then I reminded him that he had agreed to wear a face mask is a condition of flying with us this evening. I told him I was not playing games. I told him; this could jeopardize his ability to fly with this airline in the future. I asked him if he understood and he said he did. Later on; after the service; I was going through the cabin picking up trash and observed Passenger X without a face mask. It was not on his face around his neck. It was nowhere to be seen. I looked him squarely in the face. He saw me looking at him and made no move to put his face mask on again. I called the A FA and told her about [the] issue. She came back and told Passenger X to put his face mask on and he did. We conferred and I explained that I had warned him twice earlier. He is connecting to ZZZ tonight or later on this morning. The flight deck has been apprised of his actions.,,Flight attendants reported a passenger needed to be continuously reminded about having to wear a face mask.,"An incident occurred involving a passenger, identified as Passenger X, who repeatedly failed to comply with the airline's face mask policy during a flight. The flight attendant (F/A B) observed Passenger X without a face mask during boarding and reminded him to wear it. Initially compliant, Passenger X later removed his mask again during the safety demonstration. The flight attendant warned him that wearing a mask was a condition for flying and reiterated this during the flight when Passenger X was observed without his mask, despite previous reminders. The flight attendant informed the pilots and considered whether to allow Passenger X to continue his journey, as he was connecting to another flight. Passenger X eventually complied after further intervention, but the flight attendant expressed concerns about existing policies and suggested the need for improved procedures to handle such situations more effectively. Passenger X's repeated non-compliance with face mask policy despite multiple reminders. Initial compliance, subsequent non-compliance, and repeated warnings by flight attendants, leading to notification of the flight deck. Passenger X complied after further intervention, but concerns about handling non-compliant passengers were raised. Enhanced policies and procedures to improve coordination between flight attendants, pilots, and station workgroups.",between attendant and passengers
1754089,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service,Distraction; Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,1754089,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger X seated in XX1 had to be reminded repeated times to stow her backpack and book bag that she let sit in the seat besides her prior to takeoff as well as to please pull her mask up from under her chin that other guests were complaining to me (FA B).  I conveyed what had happed to both FA A and the CA.  Shortly after 10;000 feet as I was heading forward to retrieve a set of headphones for another guest; as I walk by; I find her laying across XX1 and 2 with her head propped up on her book bag on the aisle arm rest; head hanging over into the aisle without a mask.  I tried rousing her quietly with no response from her and then gently tapped her on the shoulder and her exclaiming; 'What?!  What do you want?'  I politely asked her to please put her mask on and cover both her nose and mouth as required and to please ensure her seatbelt remained fastened while the seatbelt sign was on as we were still ascending.  She begrudgingly complied as she continued to complain and others around her asked her to wear it as well.  During service; once again; Passenger X had her mask below her chin as she sat with her foot propped up in the seat and was painting her toenails.  I politely asked her again to comply with the mask requirement and to please not polish her toenails as the fumes were offensive to those around her.  She denied painting her toenails (with polish in an opened [bottle and] nail polish remover pad in hand). I explained to her once again that wearing a mask is a requirement that she had been made aware of prior to boarding and that it wasn't fair to the other passengers and crew on board as everyone else was diligent in complying. I also made her aware that she had been informed several times.  As I started to walk forward to let FA A know what had transpired.  We called the CA and let him know that we were doing and to be prepared in the event that the situation escalated.  The guest in front of her Passenger Y asked if there was something more I could do or move her when suddenly her voice level became elevated and she said 'There!  I pulled the mask up and I have a headache so go away!' Subsequently we (FA A and myself) asked the Passenger Y if he would be more comfortable in another seat and he accepted.  Passenger Y and several other guests commended us for how we handled the situation.  Passenger Y gave his permission for this airline to contact him regarding the situation and events. Passenger X complied for the rest of the flight.  Upon final compliance before landing; Passenger X was asked by both FA A and myself to again stow her bags which she finally did by tossing and kicking them under the seat.  Upon landing she quickly stood; gathered her belongings and hurried off of the plane before rows in front of her stood.  Although we understand the importance of wanting to retain customer loyalty; this kind of behavior should not be tolerated for the sake of one over an entire cabin of guests and employees.,,,,Flight Attendant reported a passenger did not comply with wearing a face mask during flight and exhibited other non-compliant behavior.,"A flight attendant encountered a passenger who repeatedly failed to comply with mask-wearing regulations and other cabin behavior guidelines. The passenger, identified as X, was reminded multiple times before takeoff to stow her belongings and wear her mask. During the flight, Passenger X disregarded these instructions, lying across seats and removing her mask. She also engaged in painting her toenails, despite being asked to stop due to fumes bothering others. When addressed, Passenger X became confrontational, raising her voice and refusing to comply. The flight attendant and crew, including the Chief Attendant, took steps to mitigate the situation, offering alternative seating to affected passengers. Passenger X eventually complied with mask requirements for the remainder of the flight but quickly left the aircraft upon landing. The flight attendant emphasized that such behavior should not be tolerated, prioritizing the comfort and safety of all passengers and crew.",between attendant and passengers
1754496,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,Flight Attendant Airline Total 7,Service,Communication Breakdown; Confusion; Distraction,Party1 Flight Attendant; Party2 Other,1754496,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors; Company Policy,Human Factors,A passenger came back to use the lavatory during flight; I noticed he had his mask hanging around one ear not covering his mouth. When he came out of the lavatory; I asked him to put on his mask; he replied; 'Why? Is something going on that I should know about?' and walked to his seat; he did not put his mask on. I went over to his seat and asked him to put on his mask again for everyone's safety. He replied; 'Why? Am I not wearing it right?' I responded that the mask needed to cover his mouth and nose. He then grabbed the mask and broke the string; he said; 'Damn it; I guess I can't wear it now.' I told him we have more masks and went in the back to the galley and grabbed another mask for him. After handing it to him; I left.  Later on in the flight after my final descent announcement; I was passing through the cabin doing my final sweep and saw he was still not wearing the mask. I asked him again to put it on; that it is a requirement to wear a mask while on the aircraft. He told me he can't breathe with it on and unless I had a ventilator he wasn't going to wear it. At this point; I felt that it wasn't constructive anymore and he wasn't going to comply; I didn't know what else to do so I left.,,,,Flight Attendant reported that a passenger refused to wear a face mask during the flight.,"During a flight, a passenger refused to wear a face mask properly despite being prompted by a flight attendant. The passenger initially disregarded the request, arguing that there was no need to wear the mask. After being reminded again, he damaged the mask and claimed he could not wear it. The flight attendant offered an additional mask, but the passenger continued to refuse, stating he would not wear it unless a ventilator was available. Despite multiple attempts to address the situation, the passenger remained non-compliant, and the flight attendant was unable to resolve the issue. No further action was taken, and the incident concluded without a resolution.",between attendant and passengers
1754497,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,Flight Attendant Airline Total 6,Safety Related Duties,Confusion; Communication Breakdown,Party1 Flight Attendant; Party2 Other,1754497,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,I briefed exit row. Only 1 passenger in there. I did the pre-departure and when I was walking back a woman snuck in exit row when my back was turned. I saw after out of sterile; when I went to wash my hands for service. I asked her when she moved; she said after I had walked through and I said she had to move back to original seat. She did.She wanted to move but never asked me or informed me she took it upon herself. People are wanting to spread out because of COVID.I don't really have a suggestion if they do it upon [themselves] and after my sweep with my back turned. I don't know how to control it. I saw after takeoff when I went to wash my hands for service.,,,,Flight Attendant reported a passenger moved into the exit row after the briefing.  Passenger was asked to move back to original seat.,"The incident occurred when a flight attendant briefed an exit row with one passenger. After completing her pre-departure checks, she noticed a woman had moved into the exit row without prior communication. The attendant asked the woman about her movement, who admitted doing so after the attendant had passed. The woman was then instructed to return to her original seat, which she did. The flight attendant expressed concern about controlling such situations, attributing it to passengers seeking more space due to COVID-19, but acknowledged difficulty in managing these instances when not informed directly.",between attendant and passengers
1754500,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties; Service,Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1754500,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,I was in jumpseat as we taxied out and passenger slid trying to be unnoticed into [seat] XX12 from YY12. I called Captain and asked him to let me check on situation and I would call him right back after.  He said OK. I went back and asked passenger if they were in the exit row or did they move and she said she moved because she wanted a window seat. I explained I needed her to move back to her original seat as we had not briefed her for the exit row. I told her I would come back and explain more about why after we got in the air.  She moved back. I went back to my FWD jumpseat and called the Captain to tell him we were secure and passenger was back in her seat. AFT FA made a PA telling passenger of need to keep masks on then told me that same passenger had removed hers. As he walked up during our service in flight he said he thought he noticed a beer bottle on her seat tray. I asked him if he wanted me to check and he said yes. I walked back and there was an open beer bottle can on her tray. I asked her what was in the bottle and asked if it was an X brand beer and alcohol. She said yes and I told her she could not have her alcohol on board.  She asked why but said OK; and I took it and showed the aft FA in the galley then threw it away and immediately called the flight deck. The FO apparently answered and I told him the same passenger that had tried to move in to the exit row and we had a mask issue with had an open beer on her tray that we took from. I told him she did not appear drunk as she was answering my questions clearly and cognitively; but had a little smart attitude.  During the rest of the flight I continued to collect trash in the aisle about every 10 minutes to check on her. It seemed she had 2 other friends in the exit row area that she was talking to that she kept looking back at then looked at us to see if we were watching but she didn't seem to be doing anything else wrong until she removed her mask then the aft FA gave her a warning and she kept her mask on after that except for drinking some water the other FA said he thought it was.  After we deplaned another passenger in seat Z4; said as he deplaned - Do you want to talk to me? I said yes the Captain would because at that point I wasn't sure what he meant but he had given me eye contact during the flight like he did not know what to think of the passenger.  Another passenger deplaned who had been sitting in A2 was not happy with the passenger either apparently. Passenger in Z4 told the Captain on the jet bridge that she had been saying swear words and how she was going to write a letter to airline and what she was going to do the other FA and I?  The passenger had never slurred words or acted incoherent so there was never a sign of intoxication to us. I explained that again to the Captain as well. Misbehaving  passenger.In flight - aft FA noticed it; FWD FA confirmed it. Neither [of us] knew she was saying bad things since we could not hear her in the cabin due to airplane; etc. noise and every time we went back she was quiet.,,,,Flight Attendant reported a passenger misconduct incident.,"The incident began when a passenger moved to an exit row seat without proper briefing, leading to a series of actions that drew attention from the flight crew. The process involved the flight attendant addressing the passenger's movement, confiscating an open beer, and issuing a mask warning. The passenger's inappropriate comments were reported by other passengers post-flight. The result included confiscation of the beer, a mask warning, and subsequent reports of the passenger's behavior, with no signs of intoxication observed. The flight crew handled the situation by monitoring the passenger and ensuring compliance with safety regulations.",between attendant and passengers
1754507,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1754507,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate; In-flight,General None Reported / Taken,Company Policy; Human Factors; Environment - Non Weather Related,Human Factors,It started out during boarding I had to tell part of a family that they had to put on their face mask. A few moments later I had to make a PA Regarding the face covering because [of] the same family members. My partner had to ask them to secure their face masks. All this was before the boarding door was closed. Once we got up in the air we repeatedly had to tell them about keeping on their face mask. We had a customer complain about them not keeping on their face mask. Their excuse was they were eating.,,,,Flight Attendant reported having a compliance issue with a family that had to be continuously reminded to wear their face masks.,"The incident occurred during a flight when a family repeatedly refused to comply with face mask regulations. The flight attendant instructed them multiple times, both during boarding and in the air. A passenger lodged a complaint, citing the family's lack of compliance, with the family explaining they were eating. The flight attendant reported the issue to authorities. No solution was proposed in the context.",between attendant and passengers
1754509,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty); Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1754509,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Human Factors,Human Factors,Saw a man cough without his mask on takeoff. He was sleeping when I starting service when I was back to him I did tap his shoulder to let him know that his mouth and nose did need to be covered. It woke him up but I wouldn't want him to cough again without it because people are seated directly in front of him. I did say it politely though.He also did not have his nose covered on his way to the bathroom. He also mentioned it to me after in a rather upset manner that I woke him up but it was okay that everyone else had theirs down because they were eating and drinking. Had he worn his mask when I heard him cough and worn it properly after I would not have had to wake him up. I was trying to explain why I did what I did but he walked away. I stand by it because right now safety and health care [are] the same thing and I'm protecting everyone when it comes to making sure masks are worn correctly. Also while he was being upset with me he didn't have his nose covered by his mask. So he was still wearing it incorrectly after being told.,,,,Flight Attendant reported a passenger was non-compliant with wearing a face mask during flight.,"The incident occurred during a flight when a flight attendant noticed a passenger coughing without a properly worn face mask. The attendant approached the sleeping passenger politely to remind him to cover his mouth and nose, waking him up. The passenger later went to the bathroom but was still non-compliant, with his nose uncovered. Upon returning, he expressed his upset, arguing that others were eating and drinking, so it was acceptable. The flight attendant reiterated the importance of mask compliance for safety, but the passenger dismissed her explanation and remained non-compliant. The attendant stood by her actions, emphasizing the necessity of adhering to health and safety protocols. The passenger's behavior did not change, and the situation remained unresolved.",between attendant and passengers
1754883,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Boarding; Safety Related Duties,Distraction; Workload; Communication Breakdown,Party1 Flight Attendant; Party2 Other; Party2 Ground Personnel,1754883,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Pre-flight; In-flight,General None Reported / Taken,Environment - Non Weather Related; Human Factors,Human Factors,While passengers were boarding Passenger X assigned to seat XX3 did not have a mask on. The Gate Agent had not briefed the flight attendants on any exemptions; so I looked on EFB and just saw an Infant in XX3. I asked the Forward FA to ask the Gate Agent who was standing in the galley if we had any late exemptions and he advised no. Gate Agent came to back of plane to talk to Passenger X and advised him he would have to wear a mask since there was not an exemption. Passenger X advised he had gotten an exemption in ZZZ1 on way to ZZZ and showed a boarding pass that in ink was written exemption from mask but we had no idea who wrote it. Passenger X then pulled out a letter that only stated he was disabled and that he gets paid a certain amount. Gate Agent was advising it was OK with him for Passenger X to go; but I said no we need to talk to the Captain in regards to this. We went to the Captain who made a phone call and was told passenger would need to get an exemption for our flight. The Gate Agent at that time went to gate to meet a Supervisor and see if anything was in the record. When he came back suddenly there was a record for the passenger with the exemption of taking mask off for XX minute intervals. I then looked at my EFB and now it showed a wheelchair where the infant had been and the infant moved to XX4. We closed up after advising Passenger X of the exemption and the XX minutes only. During the 2 hour 30 minute flight we had to tell Passenger X at least 4 times that he had to put mask on and when he did we had to tell him over his nose and mouth not just his chin. Passenger also had a very disruptive 2 yr old as well; that was coughing and sneezing and Passenger X advised us his children gave him high anxiety and that was why he could not wear mask.Passenger X's total disregard of mask rule and even though he got [an] exemption to take mask off for XX minute intervals he did not follow the exemption.,,,,Flight Attendant reported a passenger would not comply with the face mask policy even though the passenger had a special exemption to take it off for periods at a time.,"During a flight, a passenger (Passenger X) assigned to seat XX3 refused to comply with the face mask policy despite being granted a special exemption to remove the mask for brief intervals. The incident began when the flight attendant noticed Passenger X without a mask during boarding. The Gate Agent, who had not briefed the flight crew on any exemptions, initially denied knowing about one. Passenger X presented a boarding pass with an ink-written exemption and a letter stating his disability. Despite the Gate Agent's initial approval, the flight attendant insisted on consulting the Captain, who confirmed that an exemption was needed specifically for the flight. The Gate Agent then retrieved a record confirming the exemption, allowing Passenger X to remove the mask for short periods. However, during the 2.5-hour flight, Passenger X repeatedly ignored the mask policy, often only covering his chin instead of his nose and mouth. Compounding the issue, Passenger X's disruptive two-year-old child coughed and sneezed throughout the flight, and Passenger X cited anxiety as a reason for non-compliance. Despite the exemption, Passenger X showed total disregard for the mask rules, requiring multiple reminders from the flight crew. An exemption was granted for Passenger X to remove the mask for specified intervals. However, Passenger X failed to adhere to the exemption, leading to repeated reminders and non-compliance during the flight.",between attendant and passengers
1755142,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Boarding; Safety Related Duties; Service,Communication Breakdown; Distraction; Situational Awareness,Party1 Flight Attendant; Party2 Other,1755142,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger refuses to wear a mask. She boarded in one and was also wearing it during compliance. She refuses to comply after being asked by both me and the D Flight Attendant. She says she can't wear them for a long period of time. I kindly reminded her it is part of the agreement by choosing to fly in these times; but she refuses.It is unsafe for those around her and us; as crew; who continually have to stop by her row when she rings her call light. Since this is a matter of safety and the well-being of both passengers and employees in an unprecedented global pandemic; a medical exemption should require a medical clearance from a doctor; as well as a negative COVID test within 72 hours of flying with us.,,,,Flight Attendant reported a passenger refused to wear a face mask during flight.,"The incident occurred during a flight when a passenger refused to wear a face mask despite being requested to do so by the flight attendant and another crew member. The passenger initially boarded the aircraft wearing a mask but removed it during the flight. The flight attendant reminded the passenger that wearing a face mask was part of the safety protocols in place due to the ongoing global pandemic. The passenger stated that she could not wear the mask for an extended period. The flight attendant emphasized the importance of compliance for the safety and well-being of all passengers and crew. The passenger continued to refuse, citing discomfort. The flight attendant suggested that a medical exemption would require a medical clearance from a doctor and a negative COVID-19 test within 72 hours of the flight. Despite these efforts, the passenger did not comply, resulting in the flight attendant having to repeatedly attend to her requests for assistance.",between attendant and passengers
1755420,Aircraft X,General Seating Area,Air Carrier,Flight Attendant In Charge,Flight Attendant Current,,Safety Related Duties; Service,Communication Breakdown; Distraction,Party1 Flight Attendant; Party2 Other,1755420,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Attendant,In-flight,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,Passenger was non compliant for the mask policy. During boarding I had to ask her once to cover her face with the mask; as it was completely off. Second; she had it below her nose after takeoff and I asked her to cover her nose and she turned away and ignored me; so I stood there and asked again and she reluctantly barely covered her nose. She was eating and drinking a lot; to the point where she wouldn't keep her mask on. It was not briefly like the announcement stated. I gave her a final warning as I gave her the benefit of the doubt and she was disrespectful and rude about the situation. She accused me of not letting her eat or drink and I explained the policy and how it works. That was my final warning and I called the pilots to request a Supervisor or CSR to meet the aircraft and have a discussion with her.,,,,Flight Attendant reported a passenger was non-compliant about wearing a face mask.,"The incident involved a passenger who failed to adhere to the face mask policy on a flight. During boarding, the flight attendant noticed the passenger's mask was off and requested compliance. Post-takeoff, the passenger lowered her mask below her nose despite being asked again. The passenger frequently removed the mask while eating and drinking, contrary to the brief allowance stated in the announcement. After multiple requests and a final warning, the passenger became disrespectful and accused the attendant of restricting her eating and drinking. As a result, the flight attendant contacted the pilots to summon a supervisor, seeking to address the passenger's non-compliance through higher intervention.",between attendant and passengers
1755701,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding; Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1755701,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Aircraft In Service At Gate,,Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,A passenger traveling with a pet refused to wear her mask and customer service had to come to the aircraft to remove her from the flight. She began to scream and yell that she had to go home and she paid for the ticket. This occurred after myself and the Gate Agent informed her of our mask policy. She then started to rant how the virus is a political hoax and that she doesn't wear a mask. When customer service tried to get her to come off the plane; she started to scream that she will wear the mask and the passengers around her started to yell with her to give her the mask. We gave her the mask and she put it on.Gate Agents need to ensure the passengers have on their proper masks before they come down to the aircraft. Also; it would help if the CA would make an announcement about the mask policy; and the possible return to the gate for not wearing the mask.,,,,Flight Attendant reported that a passenger refused to wear a face mask. When customer service came on board the passenger agreed to wear the face mask.,"The incident involved a passenger who refused to wear a face mask during a flight, despite being informed of the airline's mask policy by both the flight attendant and the gate agent. The passenger, traveling with a pet, became agitated and loudly protested, claiming the virus was a political hoax and insisting she did not need to wear a mask. After customer service intervened, the passenger agreed to wear the mask and was allowed to deplane. The situation was resolved without further escalation, but the airline suggested implementing measures such as ensuring all passengers comply with mask policies before boarding and making announcements about the policy during the flight. Additionally, it was recommended that flights be prepared to return to the gate if passengers refuse to comply with safety regulations.",between attendant and passengers
